         MJD         m       dm      uJy   duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
57495.374332 18.702047      NaN      -34     40 o    0   1.88 186.44114 12.66357  2846.96  4922.45  3.91  3.44 -45.7 -0.491    18.41 19.30 02a57495o0314o
57500.474076 17.976960      NaN     -118     78 o    0   1.55 186.44114 12.66357  7655.18  5719.10  3.79  2.99  87.7 -0.506    17.81 18.19 02a57500o0496o
57500.493900 17.833722      NaN     -184     89 o    0   1.55 186.44114 12.66357  7638.86  5680.25  3.74  3.02  87.2 -0.488    17.82 18.18 02a57500o0535o
57500.518245 17.896499      NaN      -11     84 o    0   1.32 186.44114 12.66357  7695.50  5757.28  3.84  3.10  86.8 -0.485    17.75 18.13 02a57500o0578o
57500.534825 17.654224      NaN       42     91 o    0   1.32 186.44114 12.66357  7712.48  5641.62  3.89  3.22  84.9 -0.502    17.69 18.05 02a57500o0612o
57506.428188 19.051202      NaN      -66     29 o    0   1.93 186.44114 12.66357  7659.52  5717.81  3.93  3.43  84.7 -0.457    18.92 20.38 02a57506o0399o
57506.446843 18.878500      NaN     -100     34 o    0   1.85 186.44114 12.66357  7701.11  5680.68  4.03  3.60  85.9 -0.452    18.79 20.19 02a57506o0435o
57506.465182 18.944322      NaN      -37     32 o    0   2.56 186.44114 12.66357  7643.91  5661.62  4.06  3.70  83.3 -0.449    18.73 20.11 02a57506o0471o
57506.483351 18.757738      NaN      -20     38 o    0   2.09 186.44114 12.66357  7717.94  5740.62  4.04  3.62  84.9 -0.451    18.67 20.02 02a57506o0507o
57506.501552 18.729535      NaN     -165     39 o    0   2.25 186.44114 12.66357  7622.87  5758.76  4.28  3.99  83.8 -0.436    18.51 19.84 02a57506o0543o
57525.333647 18.311179      NaN       25     49 o    0   1.63 186.44114 12.66357  8698.63  4903.86  4.13  3.48  78.9 -0.474    18.16 18.92 02a57525o0209o
57525.351777 18.459772      NaN      -34     50 o    0   1.68 186.44114 12.66357  8681.93  4872.46  4.09  3.47  79.0 -0.476    18.16 18.91 02a57525o0246o
57525.365475 18.174913      NaN      -44     65 o    0   1.51 186.44114 12.66357  8738.63  4951.32  4.00  3.18  83.8 -0.472    17.90 18.64 02a57525o0274o
57525.383917 18.174913      NaN      -14     65 o    0   1.51 186.44114 12.66357  8722.72  4895.04  3.94  3.23  84.4 -0.488    17.89 18.59 02a57525o0308o
57562.243811 16.442062      NaN      128    278 o    0   1.56 186.44114 12.66357  9037.47  7017.77  4.51  3.75  81.3 -0.501    17.47 17.78 02a57562o0025o
57562.247630 17.298796      NaN       77    120 o    0   1.79 186.44114 12.66357  9018.84  6977.01  4.65  3.96  80.4 -0.509    17.94 18.75 02a57562o0032o
57562.254267 18.526952      NaN      -58     47 o    0   2.10 186.44114 12.66357  9075.42  7056.31  4.60  3.88  82.0 -0.497    18.61 20.03 02a57562o0044o
