         MJD         m       dm      uJy   duJy F  err   chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
57768.652736 18.382935      NaN       47     38 o    0    1.04 186.44456 12.66691  8407.91  5030.25  3.71  3.37 -86.7 -0.428    18.58 19.47 02a57768o0868o
57768.669790 18.504094      NaN       18     42 o    0    1.25 186.44456 12.66691  8466.76  5114.62  3.92  3.78   8.2 -0.400    18.46 19.38 02a57768o0898o
57788.606078 18.574166      NaN       51     28 o    0    1.06 186.44456 12.66691  6016.15  7258.19  3.44  3.29  89.2 -0.460    19.55 21.28 02a57788o0755o
57788.619491 19.212347      NaN      -30     25 o    0    1.42 186.44456 12.66691  5995.48  7217.97  3.47  3.31  87.9 -0.453    19.52 21.23 02a57788o0781o
57788.640542 18.615142      NaN       40     30 o    0    1.17 186.44456 12.66691  6056.14  7297.27  3.49  3.36 -87.1 -0.448    19.50 21.22 02a57788o0820o
57788.657012 18.729535      NaN       42     25 o    0    1.30 186.44456 12.66691  6075.04  7179.04  3.46  3.28 -86.5 -0.459    19.47 21.12 02a57788o0850o
57788.674214 17.958558      NaN       43     65 o    0    1.30 186.44456 12.66691  6039.20  7238.37  3.56  3.49  12.6 -0.441    18.37 19.08 02a57788o0879o
57792.603788 18.878500      NaN      -15     34 o    0    0.98 186.44456 12.66691  8463.20  4020.03  3.76  3.31  88.1 -0.422    18.88 20.01 02a57792o0015o
57792.626147 18.424171      NaN       35     40 o    0    0.78 186.44456 12.66691  8442.38  3981.53  3.77  3.23  88.6 -0.439    19.16 20.58 02a57792o0052o
57792.643328 18.084160      NaN       86     42 o    0    0.68 186.44456 12.66691  8500.61  4059.62  3.84  3.35  86.3 -0.432    19.23 20.77 02a57792o0080o
57792.661914 18.711133      NaN       17     34 o    0    1.08 186.44456 12.66691  8523.34  3944.08  3.76  3.30  87.6 -0.435    18.96 20.36 02a57792o0109o
57800.597794 18.376212      NaN       -8     54 o    0    0.57 186.44456 12.66691  5858.88  6779.61  3.39  3.29 -81.5 -0.474    18.88 19.95 02a57800o0565o
57800.612619 18.089294      NaN       28     61 o    0    0.53 186.44456 12.66691  5840.19  6738.97  3.36  3.23 -75.4 -0.477    18.93 20.03 02a57800o0590o
57800.629152 18.424171      NaN       32     41 o    0    0.89 186.44456 12.66691  5898.16  6815.58  3.48  3.35 -82.8 -0.461    18.89 20.00 02a57800o0623o
57800.645249 18.323878      NaN       44     42 o    0    0.82 186.44456 12.66691  5920.62  6699.01  3.68  3.57   8.9 -0.421    18.79 19.94 02a57800o0655o
57804.618801 16.820326      NaN      181    166 o    0    1.08 186.44456 12.66691  4091.12  3104.63  4.20  4.01 -84.5 -0.622    17.46 18.85 01a57804o0667o
57804.633190 17.051069      NaN      273     92 o    0    1.27 186.44456 12.66691  4112.50  3143.20  4.25  4.05 -80.3 -0.608    17.84 19.32 01a57804o0695o
57804.646562 17.178950 0.166865      488     75 o    0    3.37 186.44456 12.66691  4055.94  3066.02  4.04  3.86 -75.7 -0.659    18.05 19.55 01a57804o0721o
57804.661034 14.511456 0.298606     5694   1566 o    0    1.29 186.44456 12.66691  4039.05  3180.89  4.22  4.02 -77.2 -0.674    15.42 16.31 01a57804o0749o
57806.612514 17.854247 0.190625      262     46 o    0    1.54 186.44456 12.66691  2883.56  4702.11  4.39  4.10 -78.0 -0.537    18.80 20.60 01a57806o0775o
57806.626380 18.104842 0.234895      208     45 o    0    1.60 186.44456 12.66691  2905.05  4740.07  4.39  4.12 -78.9 -0.535    18.78 20.57 01a57806o0802o
57806.640082 18.110074 0.209804      207     40 o    0    2.05 186.44456 12.66691  2847.74  4662.88  4.41  4.14 -79.7 -0.518    18.77 20.55 01a57806o0829o
57806.653942 17.755295 0.181587      287     48 o    0    1.76 186.44456 12.66691  2829.11  4778.33  4.57  4.38 -78.9 -0.532    18.62 20.38 01a57806o0856o
57808.622139 17.986280 0.191876      232     41 o    0    1.80 186.44456 12.66691  1856.23  4184.72  4.94  4.59 -79.2 -0.488    18.75 20.74 01a57808o0695o
57808.635526 18.142010 0.275485      201     51 o    0    1.56 186.44456 12.66691  1800.07  4107.11  4.84  4.53 -83.9 -0.490    18.77 20.72 01a57808o0721o
57808.649358 17.549176 0.143930      347     46 o    0    3.97 186.44456 12.66691  1782.31  4222.04  4.90  4.53 -83.6 -0.490    18.67 20.57 01a57808o0748o
57816.582158 18.094452      NaN      102     36 o    0    1.40 186.44456 12.66691  4747.74  5525.49  3.51  3.36 -67.9 -0.474    19.23 21.28 01a57816o0717o
57816.596386 18.068904      NaN      104     37 o    0    1.25 186.44456 12.66691  4767.51  5564.35  3.39  3.25 -67.5 -0.482    19.25 21.27 01a57816o0745o
57816.611089 17.949472      NaN      108     44 o    0    0.82 186.44456 12.66691  4710.09  5487.11  3.42  3.22 -69.2 -0.473    19.23 21.22 01a57816o0774o
57816.625152 18.053859      NaN      104     38 o    0    1.47 186.44456 12.66691  4693.26  5602.55  3.62  3.41 -70.6 -0.470    19.17 21.21 01a57816o0802o
57818.575974 18.034118 0.215191      222     44 o    0    1.44 186.44456 12.66691  4719.17  4812.60  4.13  3.73 -57.1 -0.456    19.18 21.39 01a57818o0710o
57818.590204 18.474346 0.337459      148     46 o    0    0.92 186.44456 12.66691  4739.72  4851.14  4.03  3.67 -51.3 -0.463    19.18 21.37 01a57818o0738o
57818.604888 18.243872 0.255118      183     43 o    0    1.44 186.44456 12.66691  4683.58  4774.23  4.07  3.74 -51.5 -0.473    19.09 21.25 01a57818o0767o
57818.618446 17.976960 0.222715      234     48 o    0    1.20 186.44456 12.66691  4665.38  4889.62  4.14  3.80 -45.8 -0.477    19.05 21.21 01a57818o0794o
57820.551535 17.685696      NaN      -40    102 o    0    1.34 186.44456 12.66691  2741.32  5222.39  3.85  3.58 -77.0 -0.505    17.60 18.62 01a57820o0684o
57820.579730 16.750654      NaN      310    138 o    0    1.62 186.44456 12.66691  2704.09  5183.57  4.22  3.84 -76.2 -0.469    17.54 19.49 01a57820o0740o
57820.593717 14.989519 0.119354     3666    403 o    0    1.37 186.44456 12.66691  2686.90  5299.19  4.21  3.87 -79.5 -0.528    16.78 18.74 01a57820o0768o
57828.527454 18.298627      NaN      -28     58 o    0    1.16 186.44456 12.66691  6735.73  7234.53  3.59  3.30  88.8 -0.453    18.17 19.02 02a57828o0584o
57828.541809 18.115332      NaN       50     52 o    0    1.21 186.44456 12.66691  4636.84  5585.96  3.80  3.43 -60.0 -0.461    18.49 19.82 01a57828o0645o
57828.543880 18.298627      NaN      -27     58 o    0    1.91 186.44456 12.66691  6718.64  7196.12  3.54  3.26 -88.8 -0.460    18.17 19.00 02a57828o0614o
57828.555363 17.858399      NaN      114     49 o    0    1.52 186.44456 12.66691  4657.64  5625.11  3.67  3.33 -53.3 -0.476    18.49 19.76 01a57828o0672o
57828.560786 18.298627      NaN       -2     58 o    0    1.51 186.44456 12.66691  6778.97  7273.13  3.60  3.34  89.9 -0.449    18.12 18.96 02a57828o0645o
57828.568879 18.131260      NaN       47     52 o    0    1.37 186.44456 12.66691  4598.86  5548.04  3.92  3.58 -53.8 -0.450    18.42 19.74 01a57828o0699o
57828.574857 18.152867      NaN       19     60 o    0    2.17 186.44456 12.66691  6798.38  7156.07  3.64  3.35 -88.9 -0.446    18.10 18.94 02a57828o0670o
57828.582351 18.226218 0.361912      186     62 o    0    1.35 186.44456 12.66691  4581.21  5663.86  4.16  3.76 -56.9 -0.441    18.31 19.63 01a57828o0726o
57828.592795 18.068904      NaN       20     65 o    0    1.48 186.44456 12.66691  6763.18  7211.77  3.84  3.58 -89.9 -0.424    18.00 18.87 02a57828o0707o
57830.537540 17.689250      NaN      125     60 o    0    0.82 186.44456 12.66691  3405.44  3918.86  3.72  3.29 -81.2 -0.465    18.80 20.34 01a57830o0629o
57830.551610 17.927085      NaN      113     44 o    0    1.15 186.44456 12.66691  3426.86  3957.43  3.73  3.29 -75.9 -0.461    18.77 20.30 01a57830o0657o
57830.565114 17.400292      NaN      176     74 o    0    0.68 186.44456 12.66691  3368.04  3880.51  3.77  3.26 -77.7 -0.471    18.76 20.25 01a57830o0684o
57830.579164 17.900816      NaN      104     49 o    0    1.07 186.44456 12.66691  3350.73  3995.20  3.92  3.37 -76.9 -0.471    18.70 20.19 01a57830o0712o
57832.516573 18.738855      NaN        2     38 o    0    1.06 186.44456 12.66691  9359.08  7242.93  3.49  2.99 -75.2 -0.433    18.63 19.93 02a57832o0567o
57832.518520 17.879400      NaN      106     50 o    0    0.88 186.44456 12.66691  2308.59  5556.13  3.83  3.46 -86.4 -0.474    19.01 20.75 01a57832o0600o
57832.533020 18.034118 0.313005      222     64 o    0    1.06 186.44456 12.66691  2330.16  5593.97  4.01  3.59 -84.9 -0.462    18.97 20.71 01a57832o0629o
57832.533953 18.424171      NaN       38     39 o    0    0.70 186.44456 12.66691  9339.37  7203.17  3.55  3.03 -78.2 -0.428    18.60 19.89 02a57832o0598o
57832.547521 18.336727 0.348987      168     54 o    0    1.22 186.44456 12.66691  2273.01  5516.97  4.17  3.72 -86.1 -0.513    18.91 20.66 01a57832o0658o
57832.551345 18.362890      NaN       50     38 o    0    0.92 186.44456 12.66691  9397.67  7280.58  3.46  2.94 -78.2 -0.438    18.61 19.86 02a57832o0630o
57832.561955 17.986280 0.257394      232     55 o    0    1.26 186.44456 12.66691  2255.45  5632.82  4.19  3.73 -85.3 -0.461    18.93 20.65 01a57832o0687o
57832.571997 18.582238      NaN       17     39 o    0    1.09 186.44456 12.66691  9419.33  7162.78  3.67  3.53 -71.5 -0.468    18.47 19.78 02a57832o0669o
57833.519973 18.039019 0.245642      221     50 o    0    1.33 186.44456 12.66691  1585.13  3060.70  4.17  3.31 -84.7 -0.501    19.05 20.76 01a57833o0604o
57833.534562 17.954005      NaN       98     47 o    0    1.22 186.44456 12.66691  1606.85  3098.81  4.20  3.37 -84.3 -0.508    19.01 20.72 01a57833o0633o
57833.549108 18.152867 0.310990      199     57 o    0    1.04 186.44456 12.66691  1550.48  3020.79  4.25  3.41 -85.1 -0.508    19.01 20.71 01a57833o0662o
57833.563598 18.034118 0.254317      222     52 o    0    1.30 186.44456 12.66691  1533.16  3137.19  4.42  3.59 -84.4 -0.487    18.96 20.65 01a57833o0691o
57834.517830 18.349730 0.313948      166     48 o    0    1.04 186.44456 12.66691  1942.83  3834.71  4.09  3.47 -83.4 -0.485    19.13 21.05 01a57834o0451o
57834.532893 17.954005 0.158999      239     35 o    0    1.51 186.44456 12.66691  1963.68  3871.53  4.29  3.53 -83.5 -0.490    19.09 20.96 01a57834o0481o
57834.547425 18.343209 0.240552      167     37 o    0    2.02 186.44456 12.66691  1907.56  3794.14  4.31  3.60 -83.2 -0.504    19.06 20.88 01a57834o0510o
57834.562089 18.623526 0.361912      129     43 o    0    1.35 186.44456 12.66691  1891.11  3909.75  4.44  3.74 -85.0 -0.508    19.01 20.85 01a57834o0539o
57837.506993 17.845990 0.185069      264     45 o    0    2.47 186.44456 12.66691  1097.30  4479.05  5.01  4.13  87.3 -0.437    19.02 20.95 01a57837o0416o
57837.522139 17.793801 0.211660      277     54 o    0    1.97 186.44456 12.66691  1118.23  4516.88  4.84  4.01  85.6 -0.429    19.12 21.09 01a57837o0445o
57837.536217 18.039019 0.206339      221     42 o    0    2.12 186.44456 12.66691  1060.67  4439.30  4.90  4.12  85.6 -0.402    19.09 21.03 01a57837o0472o
57837.551419 17.224385 0.129917      468     56 o    0    2.98 186.44456 12.66691  1044.00  4554.54  4.91  4.15  82.6 -0.367    19.03 20.93 01a57837o0501o
57838.501843 18.534680 0.310210      140     40 o    0    1.72 186.44456 12.66691  3631.50  4035.42  4.16  3.61 -72.5 -0.438    19.18 21.25 01a57838o0477o
57838.517037 18.267867 0.236557      179     39 o    0    2.46 186.44456 12.66691  3652.70  4073.69  4.33  3.77 -71.6 -0.423    19.10 21.18 01a57838o0506o
57838.531679 18.014729 0.192166      226     40 o    0    2.36 186.44456 12.66691  3597.05  3996.52  4.32  3.73 -72.2 -0.429    19.10 21.14 01a57838o0534o
57838.545757 17.883650      NaN      123     44 o    0    1.79 186.44456 12.66691  3580.36  4112.41  4.35  3.83 -71.1 -0.428    19.08 21.14 01a57838o0561o
57842.494128 18.039019      NaN      101     40 o    0    1.69 186.44456 12.66691  2238.49  6584.78  4.41  3.90 -80.2 -0.425    19.02 20.96 01a57842o0538o
57842.508330 18.489118 0.275152      146     37 o    0    2.17 186.44456 12.66691  2259.88  6623.27  4.37  3.83 -75.8 -0.424    19.05 20.97 01a57842o0565o
57842.523147 18.203116      NaN       73     39 o    0    1.42 186.44456 12.66691  2204.21  6546.21  4.30  3.84 -74.4 -0.436    19.02 20.94 01a57842o0593o
57842.537884 18.110074 0.309461      207     59 o    0    1.71 186.44456 12.66691  2186.80  6661.30  4.49  4.09 -78.4 -0.417    18.98 20.89 01a57842o0621o
57845.482580 18.410251 0.276621      157     40 o    0    1.01 186.44456 12.66691  3409.63  6516.19  3.63  3.42 -74.6 -0.470    19.09 21.02 01a57845o0494o
57845.497940 18.273950      NaN       64     38 o    0    0.99 186.44456 12.66691  3431.65  6554.10  3.62  3.44 -71.3 -0.468    19.05 20.97 01a57845o0523o
57845.513807 18.115332      NaN       98     36 o    0    1.41 186.44456 12.66691  3374.80  6476.49  3.68  3.46 -74.8 -0.461    19.03 20.92 01a57845o0553o
57845.529115 18.084160 0.199734      212     39 o    0    1.90 186.44456 12.66691  3358.35  6591.70  3.85  3.67 -75.4 -0.456    18.95 20.85 01a57845o0582o
57846.483705 18.566153 0.287401      136     36 o    0    1.96 186.44456 12.66691  2117.61  5771.51  4.31  3.79 -80.3 -0.425    18.97 20.92 01a57846o0281o
57846.499024 17.729132      NaN      126     56 o    0    0.91 186.44456 12.66691  2137.01  5808.71  4.24  3.70 -79.3 -0.433    18.97 20.84 01a57846o0310o
57846.514834 18.311179 0.246184      172     39 o    0    1.96 186.44456 12.66691  2079.97  5731.38  4.75  4.19 -78.7 -0.393    18.84 20.82 01a57846o0340o
57846.530113 17.944957 0.184710      241     41 o    0    2.04 186.44456 12.66691  2065.63  5847.99  4.94  4.53  89.9 -0.392    18.73 20.80 01a57846o0369o
57849.447112 17.725445      NaN      124     57 o    0    0.65 186.44456 12.66691  2385.31  4978.26  3.75  3.42 -89.0 -0.470    18.52 20.09 01a57849o0454o
57849.462387 18.459772      NaN       27     41 o    0    1.42 186.44456 12.66691  2406.11  5016.87  3.66  3.30 -87.0 -0.468    18.61 20.11 01a57849o0485o
57849.484320 18.304885      NaN       38     45 o    0    1.22 186.44456 12.66691  2349.06  4940.07  3.73  3.34 -85.4 -0.464    18.58 20.05 01a57849o0530o
57849.492627 18.542463 0.320253      139     41 o    0    1.34 186.44456 12.66691  2332.58  5055.15  3.63  3.28 -86.0 -0.475    18.59 20.04 01a57849o0547o
57857.445992 16.426375      NaN       34    314 o    0    1.14 186.44456 12.66691  2260.01  3972.52  3.78  3.28 -86.1 -0.485    16.58 17.03 01a57857o0332o
57857.459654 15.878225      NaN      756    287 o    0    0.96 186.44456 12.66691  2282.94  4010.92  3.68  3.16 -83.6 -0.470    16.59 17.04 01a57857o0360o
57857.473409 17.231368      NaN      231     78 o    0    1.12 186.44456 12.66691  2226.93  3933.99  3.75  3.17 -84.3 -0.467    17.84 18.75 01a57857o0388o
57857.487020 14.091631      NaN     3948   1478 o    0    0.94 186.44456 12.66691  2208.93  4048.73  3.86  3.32 -85.3 -0.467    15.28 15.38 01a57857o0416o
57858.441299 18.323878      NaN       44     42 o    0    1.64 186.44456 12.66691  2557.72  4452.66  4.01  3.39 -82.6 -0.458    18.52 20.01 01a57858o0243o
57858.456087 18.474346 0.352131      148     48 o    0    1.30 186.44456 12.66691  2578.79  4491.15  4.06  3.39 -81.1 -0.448    18.49 19.95 01a57858o0273o
57858.470777 18.203116      NaN       55     45 o    0    1.30 186.44456 12.66691  2520.39  4413.75  4.00  3.39 -80.3 -0.445    18.47 19.88 01a57858o0303o
57858.484499 18.034118 0.278770      222     57 o    0    1.16 186.44456 12.66691  2503.11  4529.66  4.18  3.60 -78.9 -0.439    18.41 19.83 01a57858o0331o
57861.511183 18.558199 0.340779      137     43 o    0    2.00 186.44456 12.66691  2037.53  5763.97  4.72  4.08 -83.3 -0.407    18.10 19.65 01a57861o0269o
57861.523062 17.935984 0.201062      243     45 o    0    1.96 186.44456 12.66691  2056.42  5801.54  4.91  4.17 -82.8 -0.399    18.02 19.52 01a57861o0293o
57861.534985 17.913871 0.236410      248     54 o    0    1.77 186.44456 12.66691  1997.08  5722.94  4.92  4.27 -83.2 -0.397    17.98 19.45 01a57861o0317o
57861.546489 17.837796 0.204086      266     50 o    0    2.19 186.44456 12.66691  1977.07  5838.03  5.01  4.38 -85.4 -0.385    17.89 19.30 01a57861o0340o
