         MJD         m       dm  uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
58252.452408 19.652575      NaN    5    15 c    0    1.05 186.43772 12.66691  2613.19 10402.45 2.63 2.49 -19.7 -0.403    19.59 21.22 02a58252o0456c
58252.470801 19.922338      NaN   -1    13 c    0    1.29 186.43772 12.66691  2612.41 10403.34 2.66 2.45  -2.1 -0.424    19.55 21.14 02a58252o0492c
58252.477120 19.841877      NaN  -15    14 c    0    0.91 186.43772 12.66691  7566.25   730.91 2.63 2.58 -75.6 -0.412    19.52 21.21 02a58252o0504c
58252.487082 19.766969      NaN   -2    15 c    0    0.76 186.43772 12.66691  2612.53 10404.98 2.75 2.51  -6.9 -0.417    19.38 21.01 02a58252o0523c
58252.490621 19.766969      NaN  -14    15 c    0    0.90 186.43772 12.66691  7565.29   732.47 2.66 2.63 -77.0 -0.414    19.48 21.11 02a58252o0530c
58252.501284 19.652575      NaN    2    16 c    0    0.97 186.43772 12.66691  2611.26 10405.94 2.70 2.46  -2.5 -0.421    19.32 20.85 02a58252o0550c
58252.503924 19.719755      NaN    5    14 c    0    1.27 186.43772 12.66691  7561.62   734.06 2.67 2.64 -85.2 -0.414    19.37 20.93 02a58252o0555c
58252.517312 19.510313      NaN   -3    19 c    0    0.65 186.43772 12.66691  7576.88   738.18 2.74 2.63 -43.7 -0.416    19.26 20.79 02a58252o0580c
58253.257276 18.933071 0.022386   97     2 c    0 3173.07 186.43772 12.66691  7827.59    31.26 2.92 2.87  76.6 -0.389    19.59 21.39 02a58253o0015c
58253.260977 18.147425      NaN   41    53 c    0    1.34 186.43772 12.66691  2893.34  9687.90 2.92 2.84 -58.2 -0.423    17.81 19.60 02a58253o0023c
58253.263730 19.128787      NaN   -4    27 c    0    1.17 186.43772 12.66691  7882.79    52.15 2.86 2.68  60.0 -0.423    19.26 21.05 02a58253o0029c
58253.268375 19.384550      NaN    7    19 c    0    1.88 186.43772 12.66691  2872.94  9707.67 3.05 2.96  37.2 -0.417    19.02 20.97 02a58253o0039c
58255.394375 19.351140      NaN   21    15 c    0    0.91 186.43772 12.66691  1373.96 10181.60 2.74 2.56   6.3 -0.414    19.57 21.50 02a58255o0099c
58255.400268 19.454622      NaN   -4    20 c    0    0.60 186.43772 12.66691  6318.05   489.40 2.78 2.53  45.7 -0.426    19.46 21.35 02a58255o0111c
58255.405455 19.241693      NaN   16    19 c    0    1.14 186.43772 12.66691  1356.42 10141.31 2.64 2.50  -3.6 -0.431    19.07 20.87 02a58255o0122c
58255.411395 19.014394      NaN  -31    30 c    0    1.06 186.43772 12.66691  6300.34   447.74 2.68 2.49  44.2 -0.430    18.59 20.37 02a58255o0134c
58259.360075 19.569016      NaN   -2    18 c    0    1.08 186.43772 12.66691  4222.06 10044.81 2.76 2.63 -35.4 -0.412    19.38 20.79 02a58259o0039c
58259.366625 19.351140      NaN  -12    22 c    0    0.83 186.43772 12.66691  9221.86   379.61 2.83 2.65  40.3 -0.397    19.42 20.87 02a58259o0051c
58259.371657 19.569016      NaN  -11    18 c    0    1.09 186.43772 12.66691  4202.71 10004.82 2.76 2.66 -33.5 -0.415    19.39 20.80 02a58259o0061c
58259.378852 19.569016      NaN  -21    18 c    0    1.35 186.43772 12.66691  4260.32 10084.17 2.93 2.73  -0.0 -0.433    19.35 20.80 02a58259o0074c
58259.379764 19.002397      NaN   16    25 c    0    0.82 186.43772 12.66691  9203.62   338.90 2.88 2.67  44.3 -0.402    19.41 20.87 02a58259o0076c
58259.392224 19.212347      NaN   -2    25 c    0    0.73 186.43772 12.66691  9260.68   418.29 3.07 2.87  37.0 -0.404    19.35 20.87 02a58259o0103c
58259.393138 19.510313      NaN    3    18 c    0    1.47 186.43772 12.66691  4280.48  9963.48 2.96 2.81  -6.2 -0.436    19.28 20.79 02a58259o0105c
58259.399308 18.978793      NaN   30    21 c    0    0.93 186.43772 12.66691  9282.84   298.62 3.10 2.78  38.5 -0.391    19.34 20.87 02a58259o0117c
58279.354673 19.743105      NaN    4    14 c    0    1.09 186.43772 12.66691  4144.20  9901.94 2.74 2.57 -47.4 -0.414    19.45 21.19 02a58279o0238c
58279.358778 19.569016      NaN  -27    18 c    0    1.17 186.43772 12.66691  9144.58   239.10 2.76 2.62  37.2 -0.387    19.49 21.27 02a58279o0246c
58279.366011 19.791368      NaN    2    14 c    0    1.56 186.43772 12.66691  4126.00  9861.98 2.74 2.59 -39.7 -0.420    19.42 21.16 02a58279o0261c
58279.369941 19.212347      NaN   24    17 c    0    1.41 186.43772 12.66691  9126.95   199.39 2.81 2.65  44.1 -0.407    19.49 21.24 02a58279o0269c
58279.377158 19.841877      NaN   -7    14 c    0    1.67 186.43772 12.66691  4183.37  9940.01 2.75 2.60 -39.3 -0.420    19.35 21.07 02a58279o0284c
