         MJD         m       dm      uJy   duJy F  err   chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
57500.534825 17.500233      NaN       57    102 o    0    0.98 186.44114 12.65885  7712.54  5632.49  3.89  3.22  84.9 -0.502    17.69 18.05 02a57500o0612o
57506.428188 19.014394      NaN      -20     30 o    0    1.63 186.44114 12.65885  7659.58  5708.67  3.93  3.43  84.7 -0.457    18.92 20.38 02a57506o0399o
57506.446843 18.496580      NaN       43     34 o    0    1.46 186.44114 12.65885  7701.17  5671.54  4.03  3.60  85.9 -0.451    18.79 20.19 02a57506o0435o
57506.465182 18.944322      NaN        0     32 o    0    2.31 186.44114 12.65885  7643.97  5652.48  4.06  3.70  83.3 -0.449    18.73 20.11 02a57506o0471o
57506.483351 18.459772      NaN       45     35 o    0    2.10 186.44114 12.65885  7718.00  5731.48  4.04  3.62  84.9 -0.451    18.67 20.02 02a57506o0507o
57506.501552 18.336727      NaN       45     41 o    0    2.03 186.44114 12.65885  7622.94  5749.62  4.28  3.99  83.7 -0.436    18.51 19.84 02a57506o0543o
57525.333647 17.685696      NaN      132     58 o    0    1.01 186.44114 12.65885  8698.72  4894.71  4.13  3.48  78.8 -0.473    18.16 18.92 02a57525o0209o
57525.351777 18.396507      NaN      -32     53 o    0    1.44 186.44114 12.65885  8682.02  4863.31  4.09  3.47  78.9 -0.476    18.16 18.91 02a57525o0246o
57525.365475 18.174913      NaN       -2     65 o    0    1.18 186.44114 12.65885  8738.71  4942.17  4.00  3.18  83.8 -0.472    17.90 18.64 02a57525o0274o
57525.383917 18.009935      NaN       20     69 o    0    1.24 186.44114 12.65885  8722.81  4885.89  3.94  3.23  84.3 -0.488    17.89 18.59 02a57525o0308o
57562.243811 16.468336      NaN      162    259 o    0    2.30 186.44114 12.65885  9037.53  7008.60  4.51  3.75  81.3 -0.501    17.47 17.78 02a57562o0025o
57562.247630 17.524429      NaN       16    113 o    0    1.74 186.44114 12.65885  9018.90  6967.84  4.65  3.96  80.4 -0.510    17.94 18.75 02a57562o0032o
57562.254267 18.566153      NaN        4     44 o    0    2.33 186.44114 12.65885  9075.49  7047.13  4.60  3.88  82.0 -0.497    18.61 20.03 02a57562o0044o
57562.263902 18.657725      NaN       20     35 o    0    2.44 186.44114 12.65885  9112.38  6931.71  4.60  3.66  83.7 -0.485    18.98 20.74 02a57562o0062o
57562.274437 18.900000 0.325721      100     30 o    0    2.99 186.44114 12.65885  9055.35  6989.88  4.52  3.61  85.1 -0.488    19.04 20.83 02a57562o0081o
57566.243642 16.573901      NaN     -242    284 o    0    1.78 186.44114 12.65885  8834.26  5670.76  4.46  3.82  76.8 -0.477    17.05 17.02 02a57566o0032o
57566.246861 17.459147      NaN       26    117 o    0    1.40 186.44114 12.65885  8817.38  5627.63  4.24  3.53  82.7 -0.508    17.71 18.16 02a57566o0038o
57566.252853 18.452558      NaN       31     40 o    0    2.07 186.44114 12.65885  8873.34  5706.55  4.22  3.47  84.2 -0.477    18.57 19.81 02a57566o0049o
57566.262646 18.099634      NaN       95     38 o    0    1.63 186.44114 12.65885  8892.39  5590.55  4.31  3.51  88.0 -0.488    18.97 20.60 02a57566o0066o
57570.269228 17.862567      NaN       74     62 o    0    1.36 186.44114 12.65885  7836.56  5441.33  4.00  3.25  87.1 -0.518    18.07 19.61 02a57570o0069o
57570.280799 16.942028      NaN      289    106 o    0    1.32 186.44114 12.65885  7817.17  5401.46  4.00  3.32  86.8 -0.509    17.47 18.93 02a57570o0092o
57570.294994 18.084160      NaN       35     59 o    0    1.34 186.44114 12.65885  7875.09  5477.93  3.96  3.19  88.9 -0.505    18.29 19.84 02a57570o0120o
57570.307762 17.131075      NaN     -281    170 o    0    1.19 186.44114 12.65885  7896.15  5360.76  3.90  3.17  86.7 -0.510    16.89 18.27 02a57570o0145o
57570.320652 15.329258      NaN      830    617 o    0    1.30 186.44114 12.65885  7860.30  5417.44  3.86  3.06  87.0 -0.506    15.54 16.81 02a57570o0170o
57768.637186 18.623526      NaN      -31     43 o    0    1.28 186.44114 12.65885  8436.22  5054.17  3.71  3.34 -88.4 -0.426    18.59 19.47 02a57768o0839o
57768.652736 18.311179      NaN       64     36 o    0    1.32 186.44114 12.65885  8414.54  5014.69  3.72  3.37 -86.7 -0.427    18.58 19.47 02a57768o0868o
57768.669790 18.323878      NaN       38     44 o    0    1.32 186.44114 12.65885  8473.39  5099.06  3.92  3.78   8.3 -0.400    18.46 19.38 02a57768o0898o
57788.606078 19.142275      NaN       14     22 o    0    2.87 186.44114 12.65885  6022.66  7242.60  3.44  3.29  89.2 -0.459    19.55 21.28 02a57788o0755o
57788.619491 19.401649      NaN      -30     21 o    0    2.42 186.44114 12.65885  6001.99  7202.38  3.47  3.31  87.9 -0.453    19.52 21.23 02a57788o0781o
57788.640542 18.675237      NaN       48     25 o    0    2.14 186.44114 12.65885  6062.65  7281.68  3.49  3.36 -87.2 -0.448    19.50 21.22 02a57788o0820o
57788.657012 18.757738      NaN       42     24 o    0    2.86 186.44114 12.65885  6081.55  7163.45  3.46  3.27 -86.6 -0.459    19.47 21.12 02a57788o0850o
57788.674214 18.053859      NaN       17     67 o    0    1.64 186.44114 12.65885  6045.71  7222.78  3.56  3.49  12.9 -0.441    18.37 19.08 02a57788o0879o
57792.603788 19.014394      NaN       -8     30 o    0    1.72 186.44114 12.65885  8469.85  4004.45  3.76  3.31  88.1 -0.423    18.88 20.01 02a57792o0015o
57792.626147 18.944322      NaN      -16     32 o    0    1.35 186.44114 12.65885  8449.03  3965.95  3.77  3.23  88.5 -0.439    19.16 20.58 02a57792o0052o
57792.643328 18.711133      NaN       20     33 o    0    1.27 186.44114 12.65885  8507.27  4044.05  3.84  3.35  86.3 -0.432    19.23 20.77 02a57792o0080o
57792.661914 18.738855 0.308873      116     33 o    0    1.41 186.44114 12.65885  8530.01  3928.50  3.76  3.30  87.6 -0.435    18.96 20.36 02a57792o0109o
57800.597794 18.675237      NaN       -8     41 o    0    1.21 186.44114 12.65885  5865.38  6764.03  3.40  3.29 -81.6 -0.474    18.88 19.95 02a57800o0565o
57800.612619 18.403357      NaN       32     42 o    0    1.58 186.44114 12.65885  5846.70  6723.39  3.36  3.23 -75.6 -0.477    18.93 20.03 02a57800o0590o
57800.629152 18.847027      NaN       -4     35 o    0    1.53 186.44114 12.65885  5904.66  6800.00  3.48  3.35 -82.9 -0.461    18.89 20.00 02a57800o0623o
57800.645249 18.534680      NaN       47     31 o    0    2.59 186.44114 12.65885  5927.13  6683.44  3.68  3.57   9.0 -0.421    18.79 19.94 02a57800o0655o
57804.618801 16.879473      NaN      202    147 o    0    1.37 186.44114 12.65885  4084.87  3120.33  4.20  4.01 -84.4 -0.621    17.46 18.85 01a57804o0667o
57804.633190 17.192382      NaN      176    102 o    0    1.14 186.44114 12.65885  4106.25  3158.89  4.25  4.05 -80.3 -0.607    17.84 19.32 01a57804o0695o
57804.646562 17.276663 0.204488      446     84 o    0    4.89 186.44114 12.65885  4049.68  3081.71  4.04  3.86 -75.7 -0.658    18.05 19.55 01a57804o0721o
57804.661034 14.832610      NaN     -107   1412 o    0    3.40 186.44114 12.65885  4032.78  3196.58  4.22  4.02 -77.2 -0.673    15.42 16.31 01a57804o0749o
57806.612514 17.909502 0.191857      249     44 o    0    2.53 186.44114 12.65885  2877.25  4717.76  4.39  4.10 -78.0 -0.536    18.80 20.60 01a57806o0775o
57806.626380 17.725445 0.176662      295     48 o    0    1.54 186.44114 12.65885  2898.74  4755.72  4.39  4.12 -78.9 -0.534    18.78 20.57 01a57806o0802o
57806.640082 17.515292 0.139508      358     46 o    0    2.19 186.44114 12.65885  2841.43  4678.53  4.41  4.14 -79.7 -0.518    18.77 20.55 01a57806o0829o
57806.653942 17.411259 0.132272      394     48 o    0    1.91 186.44114 12.65885  2822.79  4793.98  4.57  4.38 -78.9 -0.531    18.62 20.38 01a57806o0856o
57808.622139 17.549176 0.122028      347     39 o    0    3.05 186.44114 12.65885  1849.87  4200.39  4.94  4.59 -79.3 -0.488    18.75 20.74 01a57808o0695o
57808.635526 17.603715 0.138185      330     42 o    0    2.54 186.44114 12.65885  1793.71  4122.77  4.84  4.53 -83.9 -0.490    18.77 20.72 01a57808o0721o
57808.649358 17.473643 0.128420      372     44 o    0    7.87 186.44114 12.65885  1775.95  4237.70  4.90  4.53 -83.7 -0.490    18.67 20.57 01a57808o0748o
57816.582158 18.459772      NaN       54     32 o    0    2.10 186.44114 12.65885  4741.49  5541.15  3.51  3.36 -68.0 -0.474    19.23 21.28 01a57816o0717o
57816.596386 18.878500      NaN      -51     34 o    0    1.90 186.44114 12.65885  4761.27  5580.01  3.39  3.25 -67.6 -0.482    19.25 21.27 01a57816o0745o
57816.611089 18.640491      NaN       10     39 o    0    1.46 186.44114 12.65885  4703.84  5502.77  3.42  3.22 -69.3 -0.473    19.23 21.22 01a57816o0774o
57816.625152 18.343209      NaN       68     33 o    0    2.14 186.44114 12.65885  4687.01  5618.21  3.62  3.41 -70.6 -0.470    19.17 21.21 01a57816o0802o
57818.575974 18.376212      NaN       18     48 o    0    1.98 186.44114 12.65885  4712.93  4828.26  4.13  3.73 -57.1 -0.456    19.18 21.39 01a57818o0710o
57818.590204 18.878500      NaN      -19     34 o    0    2.65 186.44114 12.65885  4733.47  4866.80  4.03  3.67 -51.2 -0.463    19.18 21.37 01a57818o0738o
57818.604888 18.519279      NaN       34     36 o    0    2.17 186.44114 12.65885  4677.33  4789.89  4.07  3.74 -51.4 -0.473    19.09 21.25 01a57818o0767o
57818.618446 18.369531      NaN       49     38 o    0    2.85 186.44114 12.65885  4659.13  4905.28  4.14  3.80 -45.7 -0.477    19.05 21.21 01a57818o0794o
57820.551535 17.135341      NaN      172    112 o    0    1.31 186.44114 12.65885  2734.99  5238.05  3.86  3.58 -77.1 -0.505    17.60 18.62 01a57820o0684o
57820.579730 16.954622      NaN      135    155 o    0    1.35 186.44114 12.65885  2697.77  5199.23  4.22  3.84 -76.3 -0.470    17.54 19.49 01a57820o0740o
57820.593717 15.725634 0.227532     1861    390 o    0    4.86 186.44114 12.65885  2680.57  5314.85  4.21  3.87 -79.6 -0.525    16.78 18.74 01a57820o0768o
57828.527454 18.356290      NaN      -55     55 o    0    1.67 186.44114 12.65885  6742.26  7218.95  3.59  3.30  88.8 -0.453    18.17 19.02 02a57828o0584o
57828.541809 18.000411      NaN       70     53 o    0    1.63 186.44114 12.65885  4630.59  5601.63  3.80  3.43 -60.0 -0.461    18.49 19.82 01a57828o0645o
57828.543880 18.058851      NaN       55     54 o    0    2.06 186.44114 12.65885  6725.17  7180.53  3.54  3.25 -88.8 -0.460    18.17 19.00 02a57828o0614o
57828.555363 18.417189      NaN      -12     52 o    0    1.44 186.44114 12.65885  4651.40  5640.77  3.67  3.33 -53.2 -0.476    18.49 19.76 01a57828o0672o
57828.560786 18.356290      NaN      -20     55 o    0    2.74 186.44114 12.65885  6785.50  7257.55  3.60  3.34  89.9 -0.449    18.12 18.96 02a57828o0645o
57828.568879 18.323878      NaN       23     49 o    0    1.76 186.44114 12.65885  4592.61  5563.70  3.93  3.59 -53.7 -0.450    18.42 19.74 01a57828o0699o
57828.574857 17.766704      NaN       98     62 o    0    1.98 186.44114 12.65885  6804.91  7140.49  3.64  3.35 -88.9 -0.446    18.10 18.94 02a57828o0670o
57828.582351 18.136622      NaN       52     50 o    0    3.21 186.44114 12.65885  4574.95  5679.52  4.16  3.77 -56.9 -0.441    18.31 19.63 01a57828o0726o
57828.592795 17.793801      NaN      103     58 o    0    2.96 186.44114 12.65885  6769.71  7196.19  3.84  3.58 -89.9 -0.424    18.00 18.87 02a57828o0707o
57830.537540 18.598565      NaN      -39     44 o    0    2.24 186.44114 12.65885  3399.16  3934.52  3.72  3.29 -81.3 -0.465    18.80 20.34 01a57830o0629o
57830.551610 18.255804      NaN       52     43 o    0    1.89 186.44114 12.65885  3420.58  3973.10  3.73  3.29 -76.0 -0.461    18.77 20.30 01a57830o0657o
57830.565114 18.191747      NaN       54     46 o    0    2.41 186.44114 12.65885  3361.75  3896.17  3.77  3.26 -77.7 -0.471    18.76 20.25 01a57830o0684o
57830.579164 18.481707      NaN      -45     49 o    0    1.78 186.44114 12.65885  3344.44  4010.87  3.92  3.38 -77.0 -0.472    18.70 20.19 01a57830o0712o
57832.516573 18.550302      NaN       39     33 o    0    1.52 186.44114 12.65885  9365.71  7227.34  3.49  2.99 -75.3 -0.433    18.63 19.93 02a57832o0567o
57832.518520 18.649074      NaN      -19     42 o    0    1.83 186.44114 12.65885  2302.24  5571.80  3.83  3.46 -86.5 -0.474    19.01 20.75 01a57832o0600o
57832.533020 18.504094      NaN       -9     48 o    0    2.33 186.44114 12.65885  2323.81  5609.64  4.01  3.59 -85.0 -0.462    18.97 20.71 01a57832o0629o
57832.533953 18.666446 0.280190      124     32 o    0    1.91 186.44114 12.65885  9346.01  7187.59  3.55  3.04 -78.3 -0.428    18.60 19.89 02a57832o0598o
57832.547521 18.336727      NaN       36     44 o    0    2.65 186.44114 12.65885  2266.65  5532.63  4.17  3.72 -86.2 -0.514    18.91 20.66 01a57832o0658o
57832.551345 18.711133      NaN       20     33 o    0    1.94 186.44114 12.65885  9404.30  7264.99  3.46  2.94 -78.3 -0.437    18.61 19.86 02a57832o0630o
57832.561955 18.261819      NaN       51     43 o    0    3.65 186.44114 12.65885  2249.09  5648.48  4.19  3.73 -85.4 -0.461    18.93 20.65 01a57832o0687o
57832.571997 18.431198      NaN       46     36 o    0    2.23 186.44114 12.65885  9425.97  7147.20  3.67  3.53 -71.9 -0.468    18.47 19.78 02a57832o0669o
57833.519973 18.474346 0.344795      148     47 o    0    3.16 186.44114 12.65885  1578.79  3076.40  4.17  3.31 -84.7 -0.501    19.05 20.76 01a57833o0604o
57833.534562 18.261819      NaN       60     40 o    0    3.31 186.44114 12.65885  1600.51  3114.51  4.20  3.37 -84.4 -0.508    19.01 20.72 01a57833o0633o
57833.549108 17.845990      NaN      108     52 o    0    3.03 186.44114 12.65885  1544.14  3036.49  4.25  3.41 -85.2 -0.508    19.01 20.71 01a57833o0662o
57833.563598 18.311179      NaN       25     49 o    0    2.68 186.44114 12.65885  1526.81  3152.88  4.42  3.60 -84.4 -0.487    18.96 20.65 01a57833o0691o
57834.517830 18.574166 0.329742      135     41 o    0    2.70 186.44114 12.65885  1936.49  3850.39  4.09  3.47 -83.5 -0.486    19.13 21.05 01a57834o0451o
57834.532893 18.542463      NaN       22     39 o    0    1.51 186.44114 12.65885  1957.34  3887.20  4.29  3.53 -83.6 -0.490    19.09 20.96 01a57834o0481o
57834.547425 18.623526      NaN        9     40 o    0    2.44 186.44114 12.65885  1901.21  3809.81  4.31  3.61 -83.3 -0.505    19.06 20.88 01a57834o0510o
57834.562089 18.180496      NaN       80     38 o    0    2.18 186.44114 12.65885  1884.76  3925.42  4.44  3.74 -85.0 -0.508    19.01 20.85 01a57834o0539o
57837.506993 18.369531 0.279760      163     42 o    0    4.06 186.44114 12.65885  1090.90  4494.73  5.01  4.13  87.2 -0.437    19.02 20.95 01a57837o0416o
57837.522139 17.905150      NaN      106     48 o    0    2.94 186.44114 12.65885  1111.83  4532.56  4.84  4.02  85.5 -0.427    19.12 21.09 01a57837o0445o
57837.536217 18.142010      NaN       60     47 o    0    2.13 186.44114 12.65885  1054.27  4454.97  4.91  4.12  85.4 -0.400    19.09 21.03 01a57837o0472o
57837.551419 18.445391      NaN       14     46 o    0    5.34 186.44114 12.65885  1037.59  4570.21  4.91  4.15  82.4 -0.366    19.03 20.93 01a57837o0501o
57838.501843 18.459772      NaN       36     38 o    0    2.90 186.44114 12.65885  3625.23  4051.08  4.16  3.61 -72.5 -0.438    19.18 21.25 01a57838o0477o
57838.517037 18.666446      NaN        1     41 o    0    2.90 186.44114 12.65885  3646.43  4089.36  4.33  3.77 -71.6 -0.424    19.10 21.18 01a57838o0506o
57838.531679 18.757738      NaN       -7     38 o    0    4.30 186.44114 12.65885  3590.78  4012.19  4.32  3.73 -72.2 -0.430    19.10 21.14 01a57838o0534o
57838.545757 18.298627      NaN       60     38 o    0    3.69 186.44114 12.65885  3574.07  4128.08  4.35  3.83 -71.1 -0.428    19.08 21.14 01a57838o0561o
57842.494128 18.208845      NaN       75     38 o    0    2.99 186.44114 12.65885  2232.11  6600.44  4.42  3.90 -80.3 -0.425    19.02 20.96 01a57842o0538o
57842.508330 18.666446      NaN        4     40 o    0    2.75 186.44114 12.65885  2253.50  6638.93  4.37  3.84 -75.8 -0.424    19.05 20.97 01a57842o0565o
57842.523147 18.452558      NaN       46     35 o    0    2.34 186.44114 12.65885  2197.83  6561.88  4.31  3.85 -74.5 -0.436    19.02 20.94 01a57842o0593o
57842.537884 17.918258      NaN       91     52 o    0    2.98 186.44114 12.65885  2180.41  6676.97  4.50  4.10 -78.5 -0.417    18.98 20.89 01a57842o0621o
57845.482580 18.142010      NaN       96     35 o    0    1.92 186.44114 12.65885  3403.33  6531.84  3.63  3.43 -74.6 -0.470    19.09 21.02 01a57845o0494o
57845.497940 18.847027      NaN      -55     35 o    0    1.61 186.44114 12.65885  3425.35  6569.76  3.62  3.44 -71.3 -0.468    19.05 20.97 01a57845o0523o
57845.513807 18.286218      NaN       86     30 o    0    3.64 186.44114 12.65885  3368.49  6492.14  3.68  3.47 -74.8 -0.461    19.03 20.92 01a57845o0553o
57845.529115 18.356290      NaN       45     40 o    0    2.36 186.44114 12.65885  3352.04  6607.35  3.85  3.68 -75.4 -0.456    18.95 20.85 01a57845o0582o
57846.483705 18.796518      NaN        8     34 o    0    2.29 186.44114 12.65885  2111.25  5787.16  4.31  3.79 -80.3 -0.425    18.97 20.92 01a57846o0281o
57846.499024 18.110074      NaN       84     41 o    0    3.10 186.44114 12.65885  2130.65  5824.36  4.25  3.71 -79.3 -0.433    18.97 20.84 01a57846o0310o
57846.514834 18.796518 0.345462      110     35 o    0    3.25 186.44114 12.65885  2073.60  5747.02  4.76  4.19 -78.7 -0.393    18.84 20.82 01a57846o0340o
57846.530113 18.729535      NaN      -54     39 o    0    2.77 186.44114 12.65885  2059.26  5863.64  4.94  4.54  89.8 -0.392    18.73 20.80 01a57846o0369o
57849.447112 18.481707      NaN      -40     49 o    0    1.45 186.44114 12.65885  2378.98  4993.90  3.75  3.42 -89.0 -0.470    18.52 20.09 01a57849o0454o
57849.462387 18.649074      NaN       -7     42 o    0    1.31 186.44114 12.65885  2399.78  5032.51  3.67  3.30 -87.0 -0.468    18.61 20.11 01a57849o0485o
57849.484320 18.048890      NaN       93     42 o    0    1.61 186.44114 12.65885  2342.73  4955.71  3.73  3.34 -85.4 -0.464    18.58 20.05 01a57849o0530o
57849.492627 18.623526      NaN      -23     43 o    0    1.39 186.44114 12.65885  2326.25  5070.79  3.63  3.28 -86.0 -0.475    18.59 20.04 01a57849o0547o
57857.445992 15.949685      NaN      524    330 o    0    1.06 186.44114 12.65885  2253.69  3988.17  3.78  3.29 -86.1 -0.485    16.58 17.03 01a57857o0332o
57857.459654 16.292577      NaN      234    290 o    0    1.13 186.44114 12.65885  2276.63  4026.57  3.68  3.17 -83.6 -0.471    16.59 17.04 01a57857o0360o
57857.473409 17.963129      NaN     -104     79 o    0    0.99 186.44114 12.65885  2220.61  3949.64  3.75  3.17 -84.2 -0.467    17.84 18.75 01a57857o0388o
57857.487020 14.562601      NaN      899   1511 o    0    0.97 186.44114 12.65885  2202.60  4064.38  3.86  3.33 -85.3 -0.469    15.28 15.38 01a57857o0416o
57858.441299 18.099634      NaN       80     43 o    0    1.86 186.44114 12.65885  2551.41  4468.30  4.01  3.39 -82.6 -0.458    18.52 20.01 01a57858o0243o
57858.456087 18.675237      NaN      -48     41 o    0    2.39 186.44114 12.65885  2572.48  4506.79  4.06  3.40 -81.0 -0.448    18.49 19.95 01a57858o0273o
57858.470777 18.526952      NaN       30     37 o    0    2.28 186.44114 12.65885  2514.07  4429.39  4.00  3.39 -80.3 -0.445    18.47 19.88 01a57858o0303o
57858.484499 18.298627      NaN       24     50 o    0    2.12 186.44114 12.65885  2496.78  4545.30  4.19  3.60 -78.9 -0.438    18.41 19.83 01a57858o0331o
57861.511183 17.976960      NaN      111     41 o    0    2.46 186.44114 12.65885  2031.15  5779.62  4.73  4.08 -83.3 -0.407    18.10 19.65 01a57861o0269o
57861.523062 18.039019      NaN       80     47 o    0    2.30 186.44114 12.65885  2050.03  5817.18  4.92  4.18 -82.8 -0.398    18.02 19.52 01a57861o0293o
57861.534985 18.220396      NaN       37     50 o    0    2.53 186.44114 12.65885  1990.69  5738.57  4.92  4.28 -83.2 -0.396    17.98 19.45 01a57861o0317o
57861.546489 18.403357      NaN       11     49 o    0    2.57 186.44114 12.65885  1970.68  5853.67  5.02  4.39 -85.5 -0.385    17.89 19.30 01a57861o0340o
