         MJD         m       dm  uJy  duJy F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
57537.348791 19.302877      NaN  -20    23 c    0   1.39 186.4363 12.66357  6502.45  5936.66 3.98 3.57 -87.2 -0.455    19.51 21.50 02a57537o0244c
57537.360186 19.212347      NaN   15    20 c    0   1.69 186.4363 12.66357  6520.81  5820.68 4.01 3.60 -85.5 -0.440    19.50 21.49 02a57537o0262c
57537.371576 19.454622      NaN  -63    20 c    0   1.48 186.4363 12.66357  6482.91  5878.65 3.90 3.53 -88.1 -0.439    19.50 21.46 02a57537o0279c
57543.312746 19.454622      NaN  -58    20 c    0   1.84 186.4363 12.66357  6455.75  4559.37 4.04 3.82 -89.3 -0.459    19.50 21.52 02a57543o0203c
57543.325844 19.256669      NaN  -22    24 c    0   0.95 186.4363 12.66357  6437.38  4521.45 3.97 3.83 -74.3 -0.456    19.50 21.52 02a57543o0227c
57543.353378 19.351140 0.312560   66    19 c    0   1.93 186.4363 12.66357  6518.28  4483.81 3.92 3.76 -81.6 -0.448    19.41 21.39 02a57543o0269c
57543.367626 19.384550      NaN    1    21 c    0   1.47 186.4363 12.66357  6483.70  4540.91 3.83 3.74 -81.3 -0.456    19.37 21.31 02a57543o0291c
57547.305177 19.569016      NaN  -28    18 c    0   2.21 186.4363 12.66357  9009.00  4637.21 4.40 3.77  76.7 -0.457    19.51 21.54 02a57547o0142c
57547.317861 19.401649      NaN    3    20 c    0   1.54 186.4363 12.66357  8993.89  4598.90 4.48 3.84  78.4 -0.432    19.51 21.56 02a57547o0165c
57574.262343 19.197966      NaN    1    25 c    0   2.22 186.4363 12.66357  5944.31  5710.01 4.02 3.65  82.6 -0.475    19.24 21.00 02a57574o0047c
57574.271998 19.002397      NaN   25    22 c    0   1.80 186.4363 12.66357  5924.96  5669.71 3.99 3.59  89.5 -0.463    19.38 21.28 02a57574o0066c
57574.284152 19.302877      NaN  -44    23 c    0   1.58 186.4363 12.66357  5981.03  5746.11 3.98 3.61  88.6 -0.466    19.38 21.28 02a57574o0090c
57574.298256 19.302877      NaN  -10    23 c    0   1.52 186.4363 12.66357  5999.74  5629.26 3.98 3.69 -85.1 -0.456    19.34 21.24 02a57574o0118c
57574.311130 19.302877      NaN  -34    23 c    0   1.75 186.4363 12.66357  5963.99  5686.09 3.94 3.59 -86.4 -0.446    19.32 21.21 02a57574o0143c
57578.256339 18.496580      NaN   25    40 c    0   1.54 186.4363 12.66357  8721.52  5465.77 4.32 3.59  83.9 -0.446    18.71 20.01 02a57578o0035c
57578.262327 18.657725      NaN   44    27 c    0   1.89 186.4363 12.66357  8703.30  5427.18 4.36 3.77  83.8 -0.455    19.00 20.60 02a57578o0047c
57578.271867 19.128787      NaN  -55    27 c    0   1.52 186.4363 12.66357  8760.48  5505.45 4.37 3.68  83.4 -0.444    19.10 20.78 02a57578o0066c
57578.284046 18.978793      NaN  -30    31 c    0   1.40 186.4363 12.66357  8781.17  5388.00 4.87 4.44  75.7 -0.410    18.96 20.76 02a57578o0090c
57578.298311 18.910912      NaN  -21    33 c    0   1.30 186.4363 12.66357  8742.96  5444.66 5.13 4.74  75.4 -0.405    18.86 20.70 02a57578o0118c
57756.679928 17.057018      NaN   87   153 c    0   0.99 186.4363 12.66357  8554.19  4117.83 3.76 3.38 -83.6 -0.410    17.71 17.72 02a57756o0884c
57776.649799 19.256669      NaN   24    16 c    0   2.25 186.4363 12.66357  7110.38  4881.00 3.84 3.60  85.5 -0.380    19.67 21.60 02a57776o0833c
57776.665609 19.529530      NaN    2    18 c    0   1.63 186.4363 12.66357  7090.63  4840.63 3.87 3.59  87.0 -0.378    19.55 21.34 02a57776o0860c
57780.638408 19.491430      NaN    1    19 c    0   1.51 186.4363 12.66357  6957.37  6406.26 3.66 3.45 -78.8 -0.433    19.82 21.85 02a57780o0801c
57780.663043 19.051202      NaN   39    16 c    0   1.95 186.4363 12.66357  6938.89  6367.90 3.75 3.52 -79.9 -0.419    19.69 21.62 02a57780o0845c
57784.617629 19.102305      NaN   29    18 c    0   1.53 186.4363 12.66357  8664.56  4595.93 3.93 3.60  86.6 -0.394    19.77 21.86 02a57784o0581c
57784.643590 19.287255      NaN   16    18 c    0   1.52 186.4363 12.66357  8649.09  4557.64 3.92 3.60  86.1 -0.394    19.75 21.83 02a57784o0627c
57784.665237 19.367717      NaN    8    19 c    0   1.79 186.4363 12.66357  8705.89  4635.57 4.01 3.75  86.6 -0.390    19.50 21.38 02a57784o0669c
57784.677735 17.473643      NaN   90    94 c    0   1.33 186.4363 12.66357  8727.04  4519.83 4.21 3.94  79.4 -0.387    17.95 18.60 02a57784o0688c
57804.582757 19.089302      NaN   24    20 c    0   2.04 186.4363 12.66357  5756.41  6908.69 3.92 3.77  84.1 -0.398    19.29 21.06 02a57804o0710c
57804.602543 19.384550 0.339293   64    20 c    0   1.94 186.4363 12.66357  5740.77  6868.49 3.66 3.54 -84.6 -0.425    19.47 21.21 02a57804o0749c
57804.619463 18.889197      NaN   41    20 c    0   1.85 186.4363 12.66357  5798.17  6946.48 3.70 3.60  89.7 -0.419    19.42 21.14 02a57804o0778c
57804.633166 19.014394      NaN   24    22 c    0   2.18 186.4363 12.66357  5817.22  6828.79 3.69 3.55 -89.9 -0.414    19.40 21.08 02a57804o0804c
57804.650827 18.921935      NaN   32    22 c    0   1.78 186.4363 12.66357  5783.44  6885.22 3.66 3.62  73.4 -0.412    19.33 20.98 02a57804o0839c
57808.580492 19.334813      NaN    7    20 c    0   1.29 186.4363 12.66357  5854.83  5651.95 3.68 3.50  85.8 -0.395    19.59 21.48 02a57808o0688c
57808.586360 19.302877      NaN  -19    23 c    0   1.29 186.4363 12.66357  5838.11  5612.14 3.67 3.50  88.3 -0.396    19.46 21.34 02a57808o0699c
57808.606500 19.128787      NaN   21    20 c    0   1.43 186.4363 12.66357  5897.41  5687.83 3.67 3.50 -89.5 -0.396    19.61 21.48 02a57808o0739c
57808.627241 19.401649      NaN   -5    21 c    0   1.51 186.4363 12.66357  5918.85  5570.64 3.68 3.51  83.8 -0.396    19.56 21.41 02a57808o0777c
57808.628235 19.384550      NaN   10    18 c    0   2.05 186.4363 12.66357  5880.57  5628.25 3.67 3.50  87.1 -0.397    19.59 21.44 02a57808o0779c
57816.504300 19.766969      NaN  -33    15 c    0   2.16 186.4363 12.66357  8852.62  4155.37 3.83 3.49  89.2 -0.403    19.78 21.90 02a57816o0493c
57816.513548 19.454622      NaN   -2    20 c    0   1.22 186.4363 12.66357  8832.86  4122.05 3.83 3.48  87.0 -0.402    19.78 21.89 02a57816o0511c
57816.515004 19.142275      NaN   29    17 c    0   1.96 186.4363 12.66357  8889.47  4199.56 3.81 3.43  88.8 -0.407    19.78 21.90 02a57816o0514c
57816.535860 19.256669      NaN   21    17 c    0   1.56 186.4363 12.66357  8907.24  4086.04 3.87 3.49  87.6 -0.403    19.76 21.88 02a57816o0553c
57816.547679 19.454622      NaN   -4    20 c    0   1.29 186.4363 12.66357  8869.83  4143.13 3.83 3.44  88.5 -0.406    19.77 21.87 02a57816o0574c
57836.506100 18.955691      NaN   29    22 c    0   2.10 186.4363 12.66357  6227.57  5984.42 3.82 3.65  84.4 -0.389    18.96 20.80 02a57836o0523c
57836.523043 19.454622      NaN  -54    20 c    0   1.68 186.4363 12.66357  6208.06  5945.42 3.83 3.63  87.9 -0.392    18.93 20.72 02a57836o0554c
57836.538524 18.729535      NaN   45    24 c    0   1.68 186.4363 12.66357  6265.32  6022.49 3.84 3.64  88.0 -0.392    18.86 20.64 02a57836o0582c
57836.575957 18.910912      NaN  -37    33 c    0   1.37 186.4363 12.66357  6249.64  5961.32 4.15 3.95  84.9 -0.383    18.35 20.13 02a57836o0650c
57840.495204 19.302877      NaN  -10    23 c    0   1.40 186.4363 12.66357  6439.28  5557.32 3.95 3.82  83.4 -0.380    18.94 20.84 02a57840o0505c
57840.512991 18.900000      NaN   28    24 c    0   1.47 186.4363 12.66357  6420.70  5520.64 3.81 3.62  85.2 -0.394    18.97 20.81 02a57840o0538c
57840.538546 19.197966      NaN    7    23 c    0   1.53 186.4363 12.66357  6496.70  5596.83 3.77 3.55  87.9 -0.399    18.94 20.71 02a57840o0586c
57840.540112 19.256669      NaN  -41    24 c    0   1.44 186.4363 12.66357  6515.39  5480.73 3.75 3.52  88.2 -0.400    18.95 20.70 02a57840o0589c
57844.477299 19.351140      NaN -116    22 c    0   1.78 186.4363 12.66357  8542.44  5689.41 3.83 3.48 -87.0 -0.421    19.62 21.61 02a57844o0466c
57844.483034 19.401649      NaN  -14    21 c    0   1.80 186.4363 12.66357  8524.96  5649.56 3.74 3.37 -85.9 -0.429    19.63 21.60 02a57844o0477c
57844.503795 19.510313      NaN  -60    19 c    0   2.08 186.4363 12.66357  8583.27  5726.31 3.90 3.57 -85.4 -0.415    19.57 21.57 02a57844o0517c
57844.524943 19.212347      NaN  -44    25 c    0   1.45 186.4363 12.66357  8602.02  5609.56 3.84 3.49 -88.7 -0.418    19.56 21.49 02a57844o0556c
57844.525978 19.169763      NaN    0    26 c    0   1.37 186.4363 12.66357  8562.89  5667.24 3.79 3.41 -88.0 -0.427    19.56 21.48 02a57844o0558c
57868.491248 16.485820      NaN -166   308 c    0   1.38 186.4363 12.66357  7180.00  3783.41 3.10 2.69  26.1 -0.450    15.95 16.87 02a57868o0287c
57868.504432 19.569016      NaN  -17    18 c    0   1.79 186.4363 12.66357  7235.23  3862.42 3.26 2.87  28.5 -0.432    18.96 20.02 02a57868o0312c
57868.517543 19.472870      NaN    8    17 c    0   1.46 186.4363 12.66357  7253.56  3747.28 3.22 2.75  24.7 -0.429    19.07 20.05 02a57868o0337c
57868.531199 19.318728      NaN    5    21 c    0   1.20 186.4363 12.66357  7216.59  3804.78 3.51 3.07  28.7 -0.420    18.93 19.99 02a57868o0363c
57869.509492 19.491430      NaN   13    15 c    0   1.95 186.4363 12.66357  6561.93  6660.77 2.77 2.64  18.5 -0.465    19.25 20.39 02a57869o0331c
57869.523777 19.351140      NaN   15    17 c    0   1.44 186.4363 12.66357  6543.12  6622.14 2.75 2.59  19.9 -0.470    19.18 20.25 02a57869o0358c
57869.538675 19.766969      NaN   -6    15 c    0   1.78 186.4363 12.66357  6600.57  6701.03 2.79 2.66  17.4 -0.472    19.07 20.11 02a57869o0386c
57869.553529 19.436675      NaN    7    18 c    0   1.90 186.4363 12.66357  6620.12  6586.89 3.08 2.95  14.9 -0.444    18.88 19.97 02a57869o0414c
57896.370213 19.766969      NaN  -14    15 c    0   2.01 186.4363 12.66357  8769.84  5333.42 3.79 3.53  68.3 -0.421    19.43 21.46 02a57896o0198c
57900.377593 19.696897      NaN   -8    16 c    0   0.96 186.4363 12.66357  7476.71  4586.19 2.94 2.40  52.1 -0.461    19.62 21.33 02a57900o0249c
57900.411878 19.950541      NaN    2    12 c    0   1.65 186.4363 12.66357  7560.10  4544.56 2.89 2.45  45.4 -0.459    19.59 21.23 02a57900o0312c
57900.429320 20.009244      NaN   -3    12 c    0   1.94 186.4363 12.66357  7521.47  4602.72 2.89 2.47  43.7 -0.453    19.55 21.14 02a57900o0345c
57904.290845 19.841877      NaN  -31    14 c    0   1.58 186.4363 12.66357  6298.74  4961.40 2.62 2.52 -42.1 -0.432    19.36 20.58 02a57904o0058c
58135.657423 19.652575      NaN   11    13 c    0   1.74 186.4363 12.66357  7586.16  1277.87 3.13 2.94  56.8 -0.389    19.65 21.72 02a58135o0947c
58162.613307 17.809593      NaN -242    91 c    0   1.42 186.4363 12.66357  1298.12 10186.43 2.82 2.40  16.6 -0.444    17.66 19.41 02a58162o0364c
58162.623919 19.816329      NaN    4    13 c    0   2.41 186.4363 12.66357  1318.63 10066.85 2.72 2.28  12.0 -0.431    19.82 21.78 02a58162o0386c
58163.596772 17.995680      NaN   68    54 c    0   1.29 186.4363 12.66357  7743.97  2136.30 2.65 2.56  82.2 -0.403    17.86 19.80 02a58163o0703c
58163.603362 18.910912      NaN  -11    33 c    0   1.07 186.4363 12.66357  7727.38  2098.07 2.75 2.66  79.0 -0.399    18.48 20.40 02a58163o0714c
58163.623781 19.979496      NaN    1    12 c    0   1.39 186.4363 12.66357  7786.94  2176.03 2.69 2.59  56.6 -0.412    19.82 21.86 02a58163o0755c
58163.635664 19.696897      NaN  -16    16 c    0   1.10 186.4363 12.66357  7805.27  2057.01 2.79 2.66  51.0 -0.401    19.64 21.74 02a58163o0778c
58167.585709 18.243872      NaN   54    43 c    0   1.10 186.4363 12.66357  3376.06  9167.31 2.71 2.37  12.7 -0.444    18.40 20.37 02a58167o0781c
58167.602228 19.367717      NaN   20    15 c    0   2.21 186.4363 12.66357  3358.72  9126.46 2.73 2.34  10.3 -0.437    19.21 21.37 02a58167o0816c
58167.606387 18.757738      NaN  -46    38 c    0   1.74 186.4363 12.66357  3416.86  9206.47 2.73 2.29  10.9 -0.452    18.19 20.27 02a58167o0823c
58167.620628 17.896499      NaN  -22    84 c    0   1.12 186.4363 12.66357  3435.35  9086.52 2.86 2.43  19.1 -0.439    17.43 19.63 02a58167o0853c
58171.553705 18.900000      NaN   34    22 c    0   1.66 186.4363 12.66357  2084.07  9372.80 2.63 2.33  10.1 -0.445    18.90 20.69 02a58171o0493c
58171.571486 16.980256      NaN  130   152 c    0   1.01 186.4363 12.66357  2063.42  9331.24 2.77 2.51  10.2 -0.438    16.69 18.39 02a58171o0528c
58171.575494 16.965534      NaN -509   198 c    0   1.58 186.4363 12.66357  2122.02  9411.21 2.69 2.39   9.7 -0.461    16.49 18.12 02a58171o0535c
58171.591152 17.931525      NaN   37    69 c    0   0.95 186.4363 12.66357  2142.41  9291.48 2.66 2.31  10.0 -0.445    17.76 19.43 02a58171o0565c
58194.469806 19.674510      NaN   13    12 c    0   1.71 186.4363 12.66357  7192.05  5876.72 2.61 2.52 -32.5 -0.405    19.76 21.59 02a58194o0547c
58194.482053 19.922338      NaN   -8    13 c    0   1.65 186.4363 12.66357  7169.29  5841.52 2.59 2.46  68.2 -0.428    19.76 21.58 02a58194o0573c
58194.489749 19.841877      NaN  -21    14 c    0   1.57 186.4363 12.66357  7227.90  5917.09 2.66 2.53 -54.9 -0.432    19.74 21.58 02a58194o0588c
58194.502279 19.454622      NaN   24    12 c    0   1.50 186.4363 12.66357  7237.57  5801.07 2.58 2.54 -71.7 -0.418    19.76 21.57 02a58194o0615c
58226.459370 19.002397      NaN    7    28 c    0   1.28 186.4363 12.66357  2975.52  9160.12 2.74 2.53 -46.6 -0.405    18.60 20.23 02a58226o0294c
58226.469944 19.014394      NaN  -26    30 c    0   1.08 186.4363 12.66357  2956.10  9120.41 2.71 2.55 -23.4 -0.414    18.76 20.40 02a58226o0316c
58226.480958 18.120615      NaN   88    39 c    0   1.14 186.4363 12.66357  3012.23  9197.46 2.67 2.48 -16.5 -0.436    18.55 20.12 02a58226o0339c
58226.491313 18.757738      NaN  -15    38 c    0   0.92 186.4363 12.66357  3032.04  9079.23 2.77 2.60 -18.8 -0.420    18.33 19.94 02a58226o0361c
58227.442544 19.569016      NaN  -22    18 c    0   1.68 186.4363 12.66357  3582.84  9096.04 2.56 2.47 -14.0 -0.440    19.41 21.21 02a58227o0277c
58227.459107 18.550302      NaN  -42    46 c    0   1.84 186.4363 12.66357  3564.50  9054.85 2.70 2.60  -9.4 -0.432    17.70 19.34 02a58227o0313c
58227.462844 18.675237      NaN  -10    41 c    0   0.88 186.4363 12.66357  3621.72  9134.18 2.69 2.64  50.9 -0.441    18.53 20.21 02a58227o0320c
58227.476751 17.879400      NaN   52    68 c    0   1.62 186.4363 12.66357  3639.86  9014.65 2.65 2.52  -5.5 -0.434    17.43 19.08 02a58227o0350c
58251.409289 19.791368      NaN   11    11 c    0   1.55 186.4363 12.66357  5675.69  1518.84 2.64 2.58  56.4 -0.399    19.76 21.67 02a58251o0394c
58251.498315 19.922338      NaN  -24    13 c    0   1.67 186.4363 12.66357  2612.05 10400.36 2.69 2.56 -40.6 -0.395    19.42 21.02 02a58251o0574c
58251.507944 19.696897      NaN  -23    16 c    0   1.42 186.4363 12.66357  2613.13 10402.11 2.76 2.60 -27.6 -0.394    19.29 20.90 02a58251o0594c
