         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
57537.348791 18.615142      NaN    55    25 c    0    1.05 186.44456 12.66691  6486.83  5943.04 3.98 3.57 -87.1 -0.455    19.51 21.50 02a57537o0244c
57537.360186 19.115465      NaN    16    22 c    0    1.55 186.44456 12.66691  6505.19  5827.06 4.00 3.60 -85.4 -0.441    19.50 21.49 02a57537o0262c
57537.371576 18.816441      NaN    39    23 c    0    1.32 186.44456 12.66691  6467.29  5885.03 3.90 3.53 -88.0 -0.440    19.50 21.46 02a57537o0279c
57543.312746 18.967180 0.254108    94    22 c    0    1.51 186.44456 12.66691  6440.12  4565.76 4.04 3.82 -89.1 -0.460    19.50 21.52 02a57543o0203c
57543.325844 18.598565      NaN    63    23 c    0    1.46 186.44456 12.66691  6421.75  4527.84 3.97 3.83 -74.0 -0.457    19.50 21.52 02a57543o0227c
57543.353378 18.889197      NaN    38    21 c    0    1.70 186.44456 12.66691  6502.65  4490.20 3.92 3.76 -81.3 -0.449    19.41 21.39 02a57543o0269c
57543.367626 18.978793      NaN    33    20 c    0    1.68 186.44456 12.66691  6468.07  4547.29 3.83 3.74 -80.7 -0.456    19.37 21.31 02a57543o0291c
57547.305177 18.631975      NaN    62    22 c    0    1.13 186.44456 12.66691  8993.21  4643.54 4.39 3.77  76.8 -0.457    19.51 21.54 02a57547o0142c
57547.317861 18.955691      NaN    29    22 c    0    1.32 186.44456 12.66691  8978.10  4605.24 4.48 3.84  78.5 -0.431    19.51 21.56 02a57547o0165c
57574.262343 18.900000 0.271434   100    25 c    0    1.34 186.44456 12.66691  5928.70  5716.41 4.02 3.65  82.6 -0.475    19.24 21.00 02a57574o0047c
57574.271998 18.900000      NaN    25    25 c    0    1.28 186.44456 12.66691  5909.35  5676.11 3.99 3.59  89.5 -0.462    19.38 21.28 02a57574o0066c
57574.284152 18.649074      NaN    54    24 c    0    1.34 186.44456 12.66691  5965.42  5752.50 3.98 3.61  88.7 -0.466    19.38 21.28 02a57574o0090c
57574.298256 18.910912 0.274176    99    25 c    0    1.34 186.44456 12.66691  5984.13  5635.65 3.98 3.69 -85.0 -0.456    19.34 21.24 02a57574o0118c
57574.311130 19.302877      NaN    -8    23 c    0    1.64 186.44456 12.66691  5948.39  5692.49 3.94 3.59 -86.3 -0.446    19.32 21.21 02a57574o0143c
57578.256339 18.261819      NaN    48    44 c    0    1.34 186.44456 12.66691  8705.77  5472.09 4.32 3.59  84.0 -0.446    18.71 20.01 02a57578o0035c
57578.262327 18.748255 0.245471   115    26 c    0    1.77 186.44456 12.66691  8687.55  5433.50 4.36 3.77  83.9 -0.455    19.00 20.60 02a57578o0047c
57578.271867 18.990530 0.306838    92    26 c    0    1.54 186.44456 12.66691  8744.73  5511.76 4.36 3.69  83.4 -0.444    19.10 20.78 02a57578o0066c
57578.284046 18.489118      NaN    56    30 c    0    1.95 186.44456 12.66691  8765.41  5394.32 4.87 4.44  75.8 -0.410    18.96 20.76 02a57578o0090c
57578.298311 18.452558      NaN    58    31 c    0    1.51 186.44456 12.66691  8727.21  5450.98 5.13 4.74  75.5 -0.405    18.86 20.70 02a57578o0118c
57756.679928 16.573901      NaN   396   152 c    0    0.93 186.44456 12.66691  8538.44  4124.19 3.76 3.38 -83.5 -0.410    17.71 17.72 02a57756o0884c
57776.649799 19.631075      NaN   -15    17 c    0    1.51 186.44456 12.66691  7094.73  4887.37 3.84 3.60  85.5 -0.380    19.67 21.60 02a57776o0833c
57776.665609 19.026525      NaN    35    18 c    0    1.83 186.44456 12.66691  7074.98  4847.00 3.87 3.59  87.0 -0.378    19.55 21.34 02a57776o0860c
57780.638408 19.302877      NaN    12    19 c    0    1.42 186.44456 12.66691  6941.73  6412.63 3.66 3.45 -78.8 -0.433    19.82 21.85 02a57780o0801c
57780.663043 19.241693      NaN    10    21 c    0    1.07 186.44456 12.66691  6923.25  6374.26 3.75 3.52 -79.9 -0.419    19.69 21.62 02a57780o0845c
57784.617629 19.569016      NaN   -16    18 c    0    1.81 186.44456 12.66691  8648.81  4602.27 3.93 3.61  86.6 -0.394    19.77 21.86 02a57784o0581c
57784.643590 19.256669      NaN    24    16 c    0    2.23 186.44456 12.66691  8633.34  4563.98 3.91 3.60  86.1 -0.393    19.75 21.83 02a57784o0627c
