         MJD         m       dm      uJy   duJy F  err   chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
58296.324139 18.847027      NaN       -5     35 o    0    1.81 186.44598 12.66357  3427.21  9302.28  3.40  2.97 -78.6 -0.434    18.54 19.50 01a58296o0180o
58296.333059 18.878500      NaN      -31     34 o    0    1.83 186.44598 12.66357  3411.07  9419.86  3.35  2.93 -78.6 -0.440    18.50 19.43 01a58296o0198o
58297.250801 18.550302      NaN      -77     46 o    0    1.89 186.44598 12.66357  7549.04  1631.21  4.47  4.22 -87.3 -0.381    17.92 19.09 01a58297o0023o
58297.254994 18.317510      NaN       57     38 o    0    2.03 186.44598 12.66357  7568.08  1668.55  4.30  4.05 -80.0 -0.391    18.15 19.43 01a58297o0032o
58297.261842 18.786693      NaN     -157     37 o    0    1.93 186.44598 12.66357  7508.97  1591.00  4.50  4.35 -62.8 -0.350    18.14 19.55 01a58297o0046o
58297.271308 18.702047      NaN     -204     40 o    0    1.85 186.44598 12.66357  7490.49  1708.80  4.85  4.67 -29.4 -0.356    18.07 19.52 01a58297o0065o
58299.249519 17.201430      NaN       31    149 o    0    0.90 186.44598 12.66357  1062.29 10520.00  2.77  2.29  20.6 -0.463    18.46 18.78 02a58299o0024o
58299.249977 18.702047      NaN     -160     40 o    0    1.88 186.44598 12.66357  1043.31 10480.27  2.60  2.17  20.2 -0.452    18.56 18.89 02a58299o0025o
58299.260089 18.978793      NaN       18     25 o    0    3.87 186.44598 12.66357  1113.92 10436.72  2.54  2.11  17.0 -0.473    19.39 20.41 02a58299o0046o
58299.273493 18.693037      NaN       43     26 o    0    1.33 186.44598 12.66357  5981.05   816.17  2.25  2.09  39.4 -0.463    19.42 20.47 02a58299o0071o
58299.278537 19.351140      NaN       -3     22 o    0    3.01 186.44598 12.66357  5960.84   777.03  2.28  2.08  38.5 -0.461    19.33 20.25 02a58299o0082o
58299.293768 19.351140      NaN      -51     22 o    0    2.00 186.44598 12.66357  6039.38   855.73  2.41  2.13  32.1 -0.442    19.14 19.91 02a58299o0111o
58299.301545 19.128787      NaN      -15     27 o    0    2.12 186.44598 12.66357  6055.78   738.63  2.31  2.12  39.7 -0.476    19.13 19.81 02a58299o0128o
58303.247833 18.005163      NaN     -113     76 o    0    1.65 186.44598 12.66357  2284.24 10050.63  2.63  2.35  89.5 -0.417    17.64 17.78 02a58303o0024o
58303.249872 18.438271      NaN      -31     51 o    0    1.45 186.44598 12.66357  7243.67   369.30  2.41  2.27  59.3 -0.474    18.09 18.38 02a58303o0028o
58303.252449 18.623526      NaN     -100     43 o    0    1.04 186.44598 12.66357  2265.25 10010.43  2.44  2.35  15.8 -0.460    18.52 18.94 02a58303o0033o
58303.255970 19.212347      NaN       -7     25 o    0    1.42 186.44598 12.66357  7222.39   329.62  2.35  2.29  86.8 -0.391    19.03 19.75 02a58303o0040o
58303.259945 19.256669      NaN        0     24 o    0    2.64 186.44598 12.66357  2322.69 10086.64  2.59  2.40  12.4 -0.444    19.25 20.27 02a58303o0048o
58303.265136 19.351140      NaN       -7     22 o    0    1.91 186.44598 12.66357  7275.60   408.54  2.28  2.14 -65.4 -0.448    19.47 20.75 02a58303o0058o
58303.270417 19.510313      NaN      -25     19 o    0    3.33 186.44598 12.66357  2339.03  9968.17  2.57  2.21   7.5 -0.470    19.53 20.77 02a58303o0069o
58303.276439 19.351140      NaN      -29     22 o    0    1.95 186.44598 12.66357  7293.90   289.99  2.22  2.18  35.4 -0.438    19.58 20.90 02a58303o0081o
58312.300159 19.197966      NaN       10     22 o    0    2.37 186.44598 12.66357  7403.15   341.86  3.06  2.88 -30.4 -0.444    19.07 20.39 01a58312o0136o
58312.310499 19.256669      NaN        6     22 o    0    3.19 186.44598 12.66357  7422.82   383.33  3.00  2.84 -25.2 -0.451    19.08 20.31 01a58312o0158o
58312.320435 18.878500      NaN        9     31 o    0    1.80 186.44598 12.66357  7364.39   309.65  3.02  2.82 -25.5 -0.448    18.65 20.82 01a58312o0179o
58312.330279 19.128787      NaN     -100     27 o    0    2.58 186.44598 12.66357  7347.30   429.66  3.24  2.90 -13.9 -0.430    18.47 21.12 01a58312o0200o
58313.269922 18.978793      NaN      -58     31 o    0    3.69 186.44598 12.66357  3486.82  9060.19  2.95  2.87  84.5 -0.466    18.78 20.30 01a58313o0029o
58313.276974 19.014394      NaN     -128     30 o    0    3.32 186.44598 12.66357  3431.91  8981.52  2.90  2.84   7.0 -0.464    18.99 20.51 01a58313o0044o
58313.290807 19.169763      NaN      -14     26 o    0    3.97 186.44598 12.66357  3411.68  9100.40  3.13  2.90 -77.2 -0.452    19.11 20.57 01a58313o0073o
58317.254880 15.476960      NaN      -84    780 o    0    1.13 186.44598 12.66357  1682.92  9026.92  2.57  2.42 -40.2 -0.633    15.78 16.41 01a58317o0044o
58317.262422 15.468640      NaN     -196    786 o    0    1.06 186.44598 12.66357  1702.10  9062.68  2.54  2.41 -36.7 -0.612    15.94 16.49 01a58317o0060o
58317.273800 18.666446      NaN       22     34 o    0    3.48 186.44598 12.66357  1646.26  8987.46  3.01  2.73 -73.2 -0.459    18.73 19.86 01a58317o0083o
58317.284372 17.841885      NaN       37     76 o    0    1.93 186.44598 12.66357  1627.90  9105.30  2.74  2.55 -56.8 -0.516    18.34 19.35 01a58317o0105o
58319.269308  3.994111 0.002608 91697062 220293 o    0  283.70 186.44598 12.66357  7715.80  1642.58 43.25 14.77 -84.9 -0.136    10.94 11.61 02a58319o0074o
58320.304056 11.528039      NaN    21181  22565 o    0    0.29 186.44598 12.66357  9576.03    35.21  3.52  3.22 -52.3 -0.422    15.55 20.58 01a58320o0147o
58321.267523 18.729535      NaN       -8     39 o    0    3.03 186.44598 12.66357  2724.04  8778.08  2.65  2.53 -58.7 -0.492    18.83 19.85 01a58321o0070o
58321.277946 18.757738      NaN      -56     38 o    0    3.83 186.44598 12.66357  2742.31  8818.00  3.00  2.67 -79.4 -0.463    18.79 19.78 01a58321o0092o
58321.288419 18.757738      NaN      -56     38 o    0    3.59 186.44598 12.66357  2686.68  8742.05  2.89  2.72 -59.6 -0.452    18.70 19.73 01a58321o0114o
58321.298067 17.675104      NaN       24     95 o    0    2.40 186.44598 12.66357  2667.06  8860.09  3.28  3.11 -62.3 -0.442    18.41 19.61 01a58321o0134o
58322.308118 17.156927      NaN     -269    166 o    0    1.46 186.44598 12.66357  1543.81  8738.89  3.42  3.34  46.5 -0.238    17.51 17.90 02a58322o0153o
58323.273659 18.459772      NaN       60     30 o    0    1.91 186.44598 12.66357  6941.09   915.50  2.29  2.22  28.5 -0.467    18.76 19.35 02a58323o0082o
58323.278868 12.845743      NaN   -39302   8802 o    0    1.69 186.44598 12.66357  2054.08 10522.13  2.75  2.10   8.6 -0.531    17.12 17.81 02a58323o0093o
58323.284149 15.414747      NaN    -2012    826 o    0    0.47 186.44598 12.66357  6922.05   876.27  2.44  2.15  27.0 -0.490    16.77 17.40 02a58323o0104o
58323.294661 18.180496 0.302215      194     54 o    0    1.25 186.44598 12.66357  6979.31   954.58  2.46  2.24  23.3 -0.411    18.07 18.55 02a58323o0126o
58323.303629 17.643932      NaN      -99    106 o    0    0.91 186.44598 12.66357  7000.02   837.05  2.63  2.40  25.8 -0.490    17.47 17.97 02a58323o0145o
58324.297021 18.073966 0.197868      214     39 o    0    1.45 186.44598 12.66357  6259.85  1757.66  3.01  2.73  -6.5 -0.456    18.11 22.46 01a58324o0131o
58324.306449 17.990970      NaN     -153     77 o    0    1.21 186.44598 12.66357  6277.74  1800.53  3.00  2.88 -61.8 -0.444    16.18 20.02 01a58324o0151o
58325.275064 17.633737      NaN      -22    107 o    0    1.77 186.44598 12.66357  1938.75  7931.40  3.42  3.33 -37.3 -0.429    17.87 18.82 01a58325o0006o
58325.285232 17.339295      NaN       37    128 o    0    1.38 186.44598 12.66357  1878.13  7853.07  3.20  3.10 -72.7 -0.467    17.75 18.62 01a58325o0027o
58325.295326 15.074501      NaN    -1980   1130 o    0    1.00 186.44598 12.66357  1861.86  7970.91  3.16  3.06 -32.0 -0.418    17.31 18.33 01a58325o0048o
58329.246252 18.702047      NaN      -11     40 o    0    1.79 186.44598 12.66357  8563.04  1393.82  3.08  2.91 -37.8 -0.419    18.28 19.14 01a58329o0033o
58329.250878 18.286218      NaN       26     50 o    0    1.79 186.44598 12.66357  8583.59  1431.28  3.18  2.94 -66.5 -0.426    17.88 19.08 01a58329o0043o
58329.263357 18.226218      NaN     -256     62 o    0    1.63 186.44598 12.66357  8526.42  1358.06  3.06  2.90 -63.2 -0.432    17.79 19.02 01a58329o0070o
58329.276239 18.623526      NaN       -6     43 o    0    1.49 186.44598 12.66357  8510.18  1478.52  3.16  2.94 -76.4 -0.433    17.71 18.88 01a58329o0097o
58333.270018 13.785422      NaN     2413   2900 o    0    0.08 186.44598 12.66357  3964.58  8044.61  3.19  2.98 -77.8 -0.520    18.39 20.49 01a58333o0088o
58333.279489 17.397568      NaN     -365    133 o    0    1.46 186.44598 12.66357  3983.40  8085.10  3.41  3.13 -79.8 -0.452    18.20 22.13 01a58333o0108o
58333.288162 17.233705      NaN      218     82 o    0    1.90 186.44598 12.66357  3924.86  8010.21  3.18  2.88 -80.4 -0.454    18.00 22.20 01a58333o0126o
58337.265426 15.444057      NaN    -2229    804 o    0    0.24 186.44598 12.66357  3010.58  9344.34  3.30  2.92 -67.3 -0.462    18.27 20.23 01a58337o0080o
58341.257045 17.774377      NaN     -384     94 o    0    2.17 186.44598 12.66357  4273.57  8978.05  3.23  2.92 -74.8 -0.475    18.41 19.53 01a58341o0067o
58341.267869 17.176728      NaN      219     90 o    0    2.36 186.44598 12.66357  4292.37  9019.13  3.45  3.08 -78.4 -0.462    18.19 19.46 01a58341o0089o
58445.615455 14.979789      NaN     -277   1233 o    0    1.14 186.44598 12.66357  3668.43  9147.54  3.48  3.12 -69.9 -0.491    15.82 16.41 01a58445o0678o
58445.625250 14.201543      NaN    -2157   2525 o    0    1.08 186.44598 12.66357  3656.10  9090.50  6.00  5.16 -88.9 -0.351    14.48 15.66 01a58445o0697o
58445.634428 15.431970      NaN     -549    813 o    0    1.15 186.44598 12.66357  3719.06  9151.02  3.53  3.16 -78.5 -0.474    16.08 16.68 01a58445o0714o
58479.599884 19.063754      NaN        8     26 o    0    2.04 186.44598 12.66357  1172.24  5890.74  2.17  1.95  20.4 -0.504    18.93 19.57 02a58479o0834o
58479.608134 19.256669      NaN       -3     24 o    0    8.16 186.44598 12.66357  1182.29  5930.39  2.13  1.93 -29.8 -0.440    18.95 19.60 02a58479o0850o
58479.616958 18.978793      NaN       -5     31 o    0    1.22 186.44598 12.66357  1125.20  5854.90  2.03  1.89 -28.7 -0.431    19.01 19.62 02a58479o0866o
58479.625288 18.889197      NaN       20     27 o    0    1.99 186.44598 12.66357  1107.06  5972.07  2.10  1.90 -32.7 -0.427    18.94 19.63 02a58479o0882o
58481.623650 17.053049      NaN       38    170 o    0    1.45 186.44598 12.66357   236.96  2911.12  3.35  2.97 -86.8 -0.448    16.93 17.57 01a58481o0364o
58481.632957 17.271805      NaN      121    109 o    0    1.19 186.44598 12.66357   221.31  2839.94  3.28  2.95 -89.9 -0.423    17.20 17.85 01a58481o0381o
58481.634607 17.762888      NaN       57     76 o    0    1.60 186.44598 12.66357  9855.42  2822.06  4.41  3.24 -84.0 -0.379    17.65 18.52 01a58481o0384o
58481.642803 19.128787      NaN      -32     27 o    0    2.95 186.44598 12.66357   283.69  2882.79  3.38  2.96  86.0 -0.421    18.85 20.17 01a58481o0398o
58481.644489 18.024380      NaN       89     45 o    0    1.36 186.44598 12.66357  9840.81  2747.73  4.37  3.48 -82.1 -0.383    18.37 19.79 01a58481o0401o
58481.653412 18.944322      NaN      -92     32 o    0    1.95 186.44598 12.66357   305.82  2727.46  3.15  2.76  87.7 -0.437    18.73 19.99 01a58481o0415o
58481.655623 18.511660      NaN       11     44 o    0    1.65 186.44598 12.66357  9904.86  2788.18  4.22  2.90 -85.8 -0.425    18.31 19.33 01a58481o0418o
58481.666356 18.191747      NaN      -54     64 o    0    1.74 186.44598 12.66357  9927.28  2629.75  4.22  2.90 -84.8 -0.433    17.87 18.81 01a58481o0435o
58482.630595 14.745468      NaN     -538   1530 o    0    0.68 186.44598 12.66357  5042.74   127.90  2.36  2.24 -84.5 -0.462    14.35 14.53 02a58482o0569o
58482.639914 16.123526      NaN      213    359 o    0    1.21 186.44598 12.66357  4983.47    51.74  2.37  2.24  65.2 -0.318    15.49 15.72 02a58482o0586o
58482.649369 16.029265      NaN      138    423 o    0    1.35 186.44598 12.66357  4963.74   170.66  2.59  2.46  71.2 -0.374    15.69 15.96 02a58482o0603o
58483.610465 19.169763      NaN      -25     26 o    0    2.84 186.44598 12.66357  9693.91  9803.63  2.41  2.39  83.2 -0.437    19.44 21.00 02a58483o0774o
58483.620121 18.867907      NaN       16     29 o    0    1.57 186.44598 12.66357  9712.36  9844.83  2.78  2.45  29.0 -0.434    19.41 21.00 02a58483o0791o
58483.629447 19.026525      NaN        8     27 o    0    1.64 186.44598 12.66357  9652.78  9766.76  2.72  2.17  32.5 -0.412    19.45 21.10 02a58483o0808o
58483.639711 19.212347      NaN      -60     25 o    0    1.58 186.44598 12.66357  9630.23  9886.84  3.08  2.73  33.2 -0.421    19.36 20.94 02a58483o0825o
58485.608378 19.569016      NaN      -10     18 o    0    2.83 186.44598 12.66357  4142.92  2890.43  2.96  2.84   0.1 -0.449    19.46 21.48 01a58485o0825o
58485.617862 19.169763      NaN      -32     26 o    0    2.22 186.44598 12.66357  4127.69  2818.52  3.04  2.74  -3.3 -0.456    19.06 21.73 01a58485o0842o
58485.627989 19.766969      NaN      -25     15 o    0    3.36 186.44598 12.66357  4190.22  2860.64  3.09  2.97 -12.4 -0.439    19.42 21.48 01a58485o0859o
58485.638881 19.696897      NaN      -40     16 o    0    2.93 186.44598 12.66357  4213.94  2705.40  2.97  2.90 -19.0 -0.440    19.48 21.49 01a58485o0876o
58489.602826 19.510313      NaN      -59     19 o    0    4.47 186.44598 12.66357  2176.84  8707.40  3.65  3.32 -86.6 -0.410    19.27 21.46 01a58489o0809o
58489.612348 17.368040 0.063555      410     24 o    0    7.67 186.44598 12.66357  2162.97  8634.10  7.59  3.69  -1.3 -0.372    18.81 21.46 01a58489o0826o
58489.623032 19.569016      NaN      -31     18 o    0    5.02 186.44598 12.66357  2225.75  8673.68  3.51  3.21 -81.4 -0.410    19.33 21.46 01a58489o0843o
58489.633937 19.419021 0.297702       62     17 o    0    6.48 186.44598 12.66357  2249.06  8516.57  3.48  3.21 -81.1 -0.409    19.32 21.46 01a58489o0860o
58492.631103 19.351140      NaN     -304     22 o    0    4.21 186.44598 12.66357  9967.13 10445.13  5.29  3.28 -79.6 -0.401    19.44 21.56 01a58492o0914o
58493.588998 19.454622      NaN      -66     20 o    0    3.47 186.44598 12.66357  5165.55   926.08  3.16  2.95 -22.6 -0.443    19.05 21.51 01a58493o0796o
58493.598779 19.212347      NaN      -60     25 o    0    2.96 186.44598 12.66357  5150.14   852.76  3.30  3.10 -16.1 -0.424    19.03 21.56 01a58493o0813o
58493.608936 19.026525      NaN       32     19 o    0    2.75 186.44598 12.66357  5211.75   895.09  3.27  3.17 -84.6 -0.423    19.34 21.37 01a58493o0830o
58493.618633 19.271854      NaN       20     17 o    0    4.05 186.44598 12.66357  5234.18   742.74  3.26  3.16 -88.0 -0.417    19.37 21.42 01a58493o0847o
58495.601173 18.967180      NaN       46     16 o    0    3.30 186.44598 12.66357  3118.00  3974.35  2.09  2.02 -82.8 -0.441    19.67 21.28 02a58495o0813o
58495.610885 19.128787      NaN       24     19 o    0    1.91 186.44598 12.66357  3136.69  4014.03  2.10  2.06 -57.7 -0.446    19.61 21.26 02a58495o0830o
58495.620603 19.226921      NaN       26     16 o    0    4.49 186.44598 12.66357  3079.88  3936.11  2.19  2.07 -74.6 -0.443    19.62 21.29 02a58495o0847o
58495.630331 19.241693      NaN       16     19 o    0    3.67 186.44598 12.66357  3061.40  4052.16  2.05  1.96 -55.2 -0.442    19.67 21.34 02a58495o0864o
58497.576430 19.367717      NaN        8     19 o    0    2.67 186.44598 12.66357  2193.90  2899.78  3.07  2.78 -86.0 -0.448    19.42 21.42 01a58497o0771o
58497.579031 19.491430      NaN        1     19 o    0    2.17 186.44598 12.66357  2175.50  2851.36  3.08  2.75 -88.6 -0.446    19.44 21.46 01a58497o0775o
58497.590996 18.878500      NaN       48     18 o    0    2.56 186.44598 12.66357  2238.86  2888.73  2.97  2.76  85.4 -0.453    19.45 21.46 01a58497o0796o
58497.601272 19.569016      NaN      -35     18 o    0    2.89 186.44598 12.66357  2259.94  2735.94  3.07  2.89  84.6 -0.447    19.44 21.49 01a58497o0813o
58499.546398 19.419021      NaN        8     18 o    0    3.42 186.44598 12.66357  3112.03  5903.76  2.20  2.03 -41.5 -0.443    19.53 20.79 02a58499o0707o
58499.555987 19.351140      NaN      -61     22 o    0    2.59 186.44598 12.66357  3129.79  5944.95  2.18  2.02 -37.9 -0.449    19.51 20.82 02a58499o0725o
58499.564674 19.302877      NaN      -28     23 o    0    2.52 186.44598 12.66357  3072.98  5867.72  2.23  2.04 -45.7 -0.434    19.52 20.84 02a58499o0742o
58499.573755 19.436675      NaN        1     20 o    0    3.31 186.44598 12.66357  3054.37  5984.33  2.36  2.26 -31.1 -0.396    19.40 21.11 02a58499o0759o
58501.518703 19.169763      NaN      -16     26 o    0    4.44 186.44598 12.66357  4080.37  8839.60  3.30  2.91 -80.5 -0.442    18.88 20.07 01a58501o0626o
58501.525183 18.534680      NaN       59     27 o    0    4.62 186.44598 12.66357  4065.45  8782.04  3.36  3.04 -78.3 -0.437    18.88 20.12 01a58501o0640o
58501.536235 19.051202      NaN      -49     29 o    0    3.42 186.44598 12.66357  4129.39  8828.22  3.37  2.94 -77.8 -0.436    18.94 20.19 01a58501o0663o
58501.544585 19.169763      NaN      -16     26 o    0    4.40 186.44598 12.66357  4154.86  8688.21  3.32  2.91 -83.0 -0.439    18.96 20.23 01a58501o0681o
58503.534311 18.955691      NaN       20     25 o    0    2.86 186.44598 12.66357  7777.36  9802.39  2.28  2.14   4.7 -0.446    18.82 19.25 02a58503o0679o
58503.534778 18.847027      NaN     -151     35 o    0    2.09 186.44598 12.66357  3101.53    73.71  2.32  1.92  35.2 -0.523    18.80 19.24 02a58503o0680o
58503.535234 19.051202      NaN      -25     29 o    0    2.58 186.44598 12.66357  3120.59   113.14  2.35  1.98  35.4 -0.513    18.77 19.24 02a58503o0681o
58503.536174 18.878500      NaN      -38     34 o    0    2.18 186.44598 12.66357  7795.47  9841.87  2.31  2.16  26.8 -0.442    18.81 19.27 02a58503o0683o
58503.537827 18.847027      NaN       15     30 o    0    1.63 186.44598 12.66357  7739.92  9763.88  2.34  2.16  15.0 -0.493    18.79 19.28 02a58503o0686o
58503.550974 18.816441      NaN      -63     36 o    0    1.53 186.44598 12.66357  7720.91  9880.52  2.29  2.10  29.1 -0.455    18.86 19.31 02a58503o0714o
58503.552457 15.205028      NaN    -1441   1002 o    0    0.21 186.44598 12.66357  3065.61    35.55  2.32  1.96  36.6 -0.476    18.84 19.34 02a58503o0717o
58503.555680 18.249822      NaN       14     56 o    0    1.17 186.44598 12.66357  3046.77   154.07  2.34  2.02  42.5 -0.484    18.80 19.34 02a58503o0724o
58504.465769 17.729132      NaN      138     52 o    0    1.86 186.44598 12.66357  7761.97  9796.52  2.18  2.02  22.9 -0.496    18.35 18.40 02a58504o0523o
58504.489640 18.094452      NaN      -10     70 o    0    2.50 186.44598 12.66357   197.29  8955.61  3.46  2.98 -82.8 -0.402    18.06 18.91 01a58504o0607o
58504.497775 18.125925      NaN     -149     68 o    0    1.79 186.44598 12.66357   182.52  8896.21  3.42  2.91 -85.4 -0.415    18.12 18.96 01a58504o0624o
58504.498697 18.094452      NaN      -45     70 o    0    2.21 186.44598 12.66357   241.27  8972.13  3.44  2.97 -82.4 -0.408    18.12 18.96 01a58504o0626o
58504.503964 18.280067      NaN      -22     59 o    0    2.00 186.44598 12.66357   264.21  8844.14  3.01  2.63 -80.9 -0.459    18.20 19.00 01a58504o0637o
58504.511897 18.142010      NaN     -104     67 o    0    2.03 186.44598 12.66357  9836.88  8846.09  4.90  3.34 -81.2 -0.346    18.17 19.04 01a58504o0649o
58504.518203 17.744005      NaN       83     69 o    0    2.15 186.44598 12.66357  9820.30  8788.04  4.88  3.23 -82.2 -0.346    18.27 19.08 01a58504o0662o
58504.529423 18.034118      NaN      -63     74 o    0    1.89 186.44598 12.66357  9885.44  8837.39  4.86  3.17 -80.8 -0.355    18.23 19.12 01a58504o0685o
58504.534761 17.692816      NaN       88     72 o    0    1.82 186.44598 12.66357  9905.54  8703.96  4.44  2.93 -79.7 -0.379    18.31 19.14 01a58504o0696o
58505.547886 18.496580      NaN        1     48 o    0    2.67 186.44598 12.66357   222.29  8781.78  3.24  2.65 -84.5 -0.418    18.47 19.28 01a58505o0658o
58505.559213 18.438271      NaN      -33     51 o    0    1.60 186.44598 12.66357   209.43  8703.68  3.26  2.70 -81.6 -0.397    18.49 19.39 01a58505o0676o
58505.568445 18.142010      NaN       48     51 o    0    2.55 186.44598 12.66357  9859.60  8652.89  5.06  3.15 -78.7 -0.339    18.53 19.46 01a58505o0690o
58505.571550 18.459772      NaN      -55     50 o    0    2.39 186.44598 12.66357   273.12  8738.04  3.31  2.67 -87.0 -0.412    18.41 19.35 01a58505o0695o
58505.579565 18.438271      NaN      -26     51 o    0    2.21 186.44598 12.66357  9845.80  8573.69  5.06  3.28 -79.3 -0.342    18.53 19.49 01a58505o0708o
58505.582766 18.623526      NaN      -37     43 o    0    3.22 186.44598 12.66357   297.55  8579.47  3.24  2.58 -82.8 -0.421    18.48 19.27 01a58505o0713o
58505.591932 18.481707      NaN      -41     49 o    0    3.00 186.44598 12.66357  9909.23  8608.26  5.09  3.18 -80.5 -0.346    18.53 19.51 01a58505o0727o
58505.602593 18.504094      NaN     -110     48 o    0    2.49 186.44598 12.66357  9930.46  8450.57  4.99  3.10 -79.6 -0.353    18.55 19.41 01a58505o0745o
58507.543702 19.128787      NaN      -16     27 o    0    2.21 186.44598 12.66357  6907.76  3979.74  2.11  1.91 -68.4 -0.446    18.62 18.97 02a58507o0689o
58507.553243 18.711133      NaN       14     35 o    0    1.29 186.44598 12.66357  6929.01  4018.02  2.19  2.06 -68.8 -0.435    18.70 19.03 02a58507o0709o
58507.564359 18.362890      NaN       77     29 o    0    2.37 186.44598 12.66357  6869.12  3943.79  2.19  1.98 -66.2 -0.452    18.60 19.00 02a58507o0730o
58507.570952 18.558199      NaN       38     33 o    0    1.23 186.44598 12.66357  6852.44  4059.89  2.24  1.97 -66.3 -0.439    18.58 19.00 02a58507o0743o
58509.567635 19.302877      NaN      -11     23 o    0    2.08 186.44598 12.66357  3651.58  4628.65  3.13  3.12 -13.8 -0.433    18.80 20.05 01a58509o0356o
58509.568097 19.128787      NaN       12     23 o    0    1.98 186.44598 12.66357  3670.55  4667.24  3.13  3.06 -63.5 -0.440    18.79 20.05 01a58509o0357o
58509.574709 19.256669      NaN      -29     24 o    0    1.98 186.44598 12.66357  3708.19  4705.40  3.03  2.90 -71.0 -0.449    18.87 20.05 01a58509o0370o
58509.586274 19.302877      NaN      -16     23 o    0    2.16 186.44598 12.66357  3724.60  4590.33  3.39  3.15 -80.5 -0.434    18.77 20.08 01a58509o0393o
58510.559271 18.910912      NaN     -132     33 o    0    3.64 186.44598 12.66357  8888.23    62.70  2.67  2.01  40.0 -0.414    18.84 20.00 02a58510o0758o
58510.561609 19.128787      NaN       -2     27 o    0    2.54 186.44598 12.66357  8906.76   102.41  2.75  2.05  32.0 -0.419    18.31 19.49 02a58510o0763o
58510.577716 17.394850      NaN      103     99 o    0    1.33 186.44598 12.66357  8828.15   145.02  2.83  2.24  40.2 -0.373    17.26 17.49 02a58510o0797o
58516.558225 19.051202      NaN     -517     29 o    0    5.86 186.44598 12.66357  3669.53 10504.96  4.18  3.60 -78.8 -0.384    19.21 21.19 01a58516o0618o
58516.577511 19.256669 0.316673       72     21 o    0    2.28 186.44598 12.66357  3650.48 10467.66  3.98  3.33 -78.4 -0.382    19.25 21.28 01a58516o0657o
58516.586858 19.142275      NaN       26     18 o    0    3.51 186.44598 12.66357  6780.78   138.31  3.96  3.72   2.8 -0.392    19.10 21.36 01a58516o0676o
58517.554643 19.510313      NaN      -31     19 o    0    2.79 186.44598 12.66357  8638.10   732.34  3.56  2.83 -86.9 -0.456    19.41 21.41 01a58517o0690o
58517.555104 19.351140      NaN      -26     22 o    0    2.00 186.44598 12.66357  8618.90   692.81  3.54  2.83 -86.7 -0.460    19.42 21.41 01a58517o0691o
58517.568101 19.510313      NaN      -16     19 o    0    2.75 186.44598 12.66357  8672.33   771.23  3.52  2.81 -87.6 -0.456    19.46 21.49 01a58517o0719o
58517.576335 19.401649      NaN      -10     21 o    0    3.15 186.44598 12.66357  8691.20   651.76  3.54  2.89 -85.6 -0.459    19.45 21.52 01a58517o0735o
58529.477947 19.014394      NaN      -27     30 o    0    2.14 186.44598 12.66357  9371.10  4588.91  5.08  3.49 -85.4 -0.385    18.79 20.28 01a58529o0327o
58529.478408 19.076453      NaN        1     28 o    0    2.21 186.44598 12.66357  9390.40  4627.73  4.90  3.40 -85.9 -0.394    18.84 20.29 01a58529o0328o
58529.491573 19.089302      NaN      -35     28 o    0    2.17 186.44598 12.66357  9428.19  4665.77  5.22  3.63 -85.1 -0.375    18.79 20.34 01a58529o0355o
58529.498459 19.128787      NaN      -51     27 o    0    2.40 186.44598 12.66357  9446.13  4548.14  5.10  3.45 -82.0 -0.385    18.87 20.38 01a58529o0368o
58532.528869 18.496580      NaN       28     39 o    0    2.22 186.44598 12.66357  9733.25  9729.48  5.20  3.51 -77.2 -0.323    18.47 19.40 01a58532o0654o
58532.532826 18.550302      NaN       57     27 o    0    2.17 186.44598 12.66357  4899.77    96.74  2.86  2.60   2.1 -0.464    18.51 19.44 01a58532o0662o
58532.538668 18.693037      NaN        7     38 o    0    1.92 186.44598 12.66357  9755.39  9766.86  5.23  3.59 -77.4 -0.322    18.47 19.40 01a58532o0673o
58532.542422 18.615142      NaN       40     30 o    0    1.68 186.44598 12.66357  4920.19   134.35  2.85  2.59   3.6 -0.472    18.51 19.44 01a58532o0681o
58532.547828 18.598565      NaN      -91     44 o    0    1.92 186.44598 12.66357  9697.33  9687.83  5.26  3.69 -76.2 -0.311    18.46 19.40 01a58532o0692o
58532.552101 18.142010      NaN       69     44 o    0    1.58 186.44598 12.66357  4864.15    54.96  3.85  2.68   1.7 -0.447    18.30 19.45 01a58532o0700o
58532.557275 18.702047      NaN      -78     40 o    0    1.95 186.44598 12.66357  9681.71  9803.79  5.48  3.76 -77.0 -0.304    18.39 19.40 01a58532o0711o
58532.561023 18.474346      NaN       40     36 o    0    1.65 186.44598 12.66357  4846.51   171.61  3.29  2.66   3.8 -0.435    18.43 19.45 01a58532o0719o
58537.514868 19.089302      NaN      -48     28 o    0    1.96 186.44598 12.66357  7436.14  2695.41  3.18  2.91 -89.7 -0.425    18.69 19.69 01a58537o0489o
58537.519974 19.256669      NaN      -46     24 o    0    2.70 186.44598 12.66357  7393.81  2656.59  3.29  3.05  88.8 -0.426    18.74 19.86 01a58537o0499o
58537.534140 18.786693      NaN      -51     37 o    0    3.66 186.44598 12.66357  3073.95  7845.61  3.17  3.03  82.0 -0.454    18.71 19.81 01a58537o0527o
58537.541875 18.978793      NaN       -9     31 o    0    4.56 186.44598 12.66357  3057.95  7962.02  3.12  2.95  83.6 -0.458    18.78 19.82 01a58537o0541o
