         MJD         m       dm      uJy   duJy F  err   chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
57445.563694 18.910912      NaN       -2     33 o    0    0.99 186.43772 12.66691  7174.03  6128.10  3.53  3.03  89.6 -0.474    18.71 19.75 02a57445o0698o
57445.586278 18.729535      NaN      -21     39 o    0    0.93 186.43772 12.66691  6872.00  5549.23  3.49  3.15  89.3 -0.474    18.70 19.74 02a57445o0739o
57445.608905 18.757738      NaN      -28     38 o    0    0.79 186.43772 12.66691  8042.25  4979.06  3.60  3.19  82.3 -0.466    18.65 19.65 02a57445o0780o
57445.632046 18.675237      NaN       -7     41 o    0    0.97 186.43772 12.66691  8308.17  4867.54  3.69  3.24  81.4 -0.476    18.59 19.57 02a57445o0821o
57464.507958 18.878500      NaN        0     34 o    0    0.69 186.43772 12.66691  7209.90  5728.91  3.75  3.22  87.1 -0.455    19.05 20.64 02a57464o0603o
57464.530868 18.910912      NaN      -12     33 o    0    0.71 186.43772 12.66691  6924.98  5148.50  3.62  3.31 -88.1 -0.472    19.26 21.00 02a57464o0646o
57464.553603 18.944322      NaN      -20     32 o    0    0.82 186.43772 12.66691  8077.13  4577.57  3.80  3.39  80.1 -0.454    19.24 20.98 02a57464o0689o
57464.575983 19.089302      NaN      -24     28 o    0    1.22 186.43772 12.66691  8304.82  4853.76  3.86  3.46  77.8 -0.455    19.14 20.85 02a57464o0732o
57472.511181 18.459772      NaN      -16     50 o    0    1.16 186.43772 12.66691  7259.16  6082.87  3.63  2.92  88.8 -0.494    18.15 18.77 02a57472o0569o
57472.531700 18.226218      NaN      -79     62 o    0    0.93 186.43772 12.66691  6960.29  5502.65  3.58  3.10 -88.8 -0.468    18.13 18.75 02a57472o0604o
57472.552664 18.336727      NaN      -88     56 o    0    0.97 186.43772 12.66691  8138.37  4931.94  3.78  3.31  82.2 -0.470    18.05 18.65 02a57472o0638o
57472.569083 18.323878      NaN        5     55 o    0    1.43 186.43772 12.66691  8295.31  4858.53  3.81  3.27  84.6 -0.479    18.02 18.61 02a57472o0663o
57476.483631 18.504094      NaN       45     33 o    0    0.89 186.43772 12.66691  7530.56  5755.86  3.69  3.19  86.4 -0.469    18.95 20.36 02a57476o0538o
57476.505731 18.467034      NaN       53     32 o    0    0.97 186.43772 12.66691  7226.89  5175.47  3.87  3.66  79.4 -0.438    18.85 20.32 02a57476o0581o
57476.527901 18.729535      NaN       18     33 o    0    1.36 186.43772 12.66691  8402.76  4604.62  3.79  3.40  73.2 -0.471    18.91 20.28 02a57476o0624o
57476.550240 18.131260      NaN       95     36 o    0    1.11 186.43772 12.66691  8287.90  4858.47  4.64  4.11  21.3 -0.391    18.60 20.12 02a57476o0667o
57493.413817 18.786693      NaN       24     29 o    0    1.26 186.43772 12.66691  7358.05  5823.25  3.69  3.32  83.2 -0.465    18.86 20.16 02a57493o0393o
57493.418365 18.657725      NaN       32     31 o    0    0.96 186.43772 12.66691  7077.76  5239.35  3.66  3.36  87.1 -0.458    18.84 20.13 02a57493o0402o
57493.438574 18.197417      NaN       56     45 o    0    0.52 186.43772 12.66691  8235.03  4665.10  3.72  3.21  81.5 -0.458    18.84 20.09 02a57493o0443o
57493.463760 18.729535      NaN        9     36 o    0    1.06 186.43772 12.66691  8296.39  4848.59  3.83  3.34  83.6 -0.452    18.82 20.09 02a57493o0493o
57495.329271 18.474346      NaN        4     48 o    0    1.02 186.43772 12.66691  2901.38  4840.59  3.90  3.42 -41.6 -0.491    18.41 19.30 02a57495o0227o
57495.341376 18.550302      NaN       -8     46 o    0    1.02 186.43772 12.66691  2919.45  4875.91  3.87  3.43 -49.5 -0.496    18.42 19.32 02a57495o0250o
57495.360512 18.574166      NaN      -21     45 o    0    1.30 186.43772 12.66691  2859.83  4797.29  4.27  3.74 -51.1 -0.458    18.22 19.22 02a57495o0286o
57495.360990 18.481707      NaN      -11     49 o    0    0.89 186.43772 12.66691  2859.90  4797.36  4.16  3.79 -46.7 -0.456    18.34 19.34 02a57495o0287o
57495.374332 18.623526      NaN      -44     43 o    0    0.97 186.43772 12.66691  2840.54  4915.94  3.91  3.44 -45.7 -0.491    18.41 19.30 02a57495o0314o
57500.474076 17.940462      NaN       35     69 o    0    1.74 186.43772 12.66691  7661.60  5725.62  3.79  2.99  87.7 -0.507    17.81 18.19 02a57500o0496o
57500.493900 17.825619      NaN       41     76 o    0    1.36 186.43772 12.66691  7645.29  5686.76  3.74  3.02  87.2 -0.488    17.82 18.18 02a57500o0535o
57500.518245 17.990970      NaN       -3     77 o    0    1.84 186.43772 12.66691  7701.92  5763.80  3.84  3.10  86.8 -0.485    17.75 18.13 02a57500o0578o
57500.534825 17.416785      NaN      116     92 o    0    1.19 186.43772 12.66691  7718.91  5648.14  3.89  3.22  84.9 -0.502    17.69 18.05 02a57500o0612o
57506.428188 19.089302      NaN       -9     28 o    0    1.27 186.43772 12.66691  7665.95  5724.33  3.93  3.43  84.7 -0.457    18.92 20.38 02a57506o0399o
57506.446843 18.738855      NaN       14     34 o    0    1.07 186.43772 12.66691  7707.54  5687.20  4.04  3.60  85.9 -0.452    18.79 20.19 02a57506o0435o
57506.465182 18.489118      NaN       44     34 o    0    1.57 186.43772 12.66691  7650.34  5668.14  4.07  3.70  83.3 -0.449    18.73 20.11 02a57506o0471o
57506.483351 18.417189      NaN       45     37 o    0    1.45 186.43772 12.66691  7724.37  5747.14  4.04  3.62  84.9 -0.451    18.67 20.02 02a57506o0507o
57506.501552 18.073966      NaN       73     47 o    0    0.97 186.43772 12.66691  7629.30  5765.28  4.28  3.99  83.8 -0.436    18.51 19.84 02a57506o0543o
57525.333647 18.039019      NaN       65     52 o    0    1.24 186.43772 12.66691  8705.07  4910.39  4.13  3.48  78.9 -0.474    18.16 18.92 02a57525o0209o
57525.351777 17.949472      NaN       75     55 o    0    1.13 186.43772 12.66691  8688.37  4878.99  4.09  3.47  79.0 -0.476    18.16 18.91 02a57525o0246o
57525.365475 18.125925      NaN       15     63 o    0    1.20 186.43772 12.66691  8745.06  4957.86  4.00  3.18  83.8 -0.472    17.90 18.64 02a57525o0274o
57525.383917 18.125925      NaN      -26     68 o    0    0.99 186.43772 12.66691  8729.16  4901.58  3.94  3.23  84.4 -0.488    17.89 18.59 02a57525o0308o
57562.243811 16.353249      NaN      249    265 o    0    1.40 186.43772 12.66691  9043.94  7024.34  4.51  3.75  81.2 -0.501    17.47 17.78 02a57562o0025o
57562.247630 17.593889      NaN       -9    111 o    0    1.44 186.43772 12.66691  9025.31  6983.58  4.65  3.96  80.4 -0.509    17.94 18.75 02a57562o0032o
57562.254267 18.099634      NaN       71     46 o    0    1.31 186.43772 12.66691  9081.89  7062.88  4.60  3.88  82.0 -0.497    18.61 20.03 02a57562o0044o
57562.263902 18.376212      NaN       60     34 o    0    1.35 186.43772 12.66691  9118.78  6947.46  4.60  3.66  83.7 -0.485    18.98 20.74 02a57562o0062o
57562.274437 18.104842      NaN      103     35 o    0    1.03 186.43772 12.66691  9061.75  7005.63  4.52  3.62  85.1 -0.488    19.04 20.83 02a57562o0081o
57566.243642 16.577731      NaN        3    282 o    0    1.81 186.43772 12.66691  8840.63  5686.46  4.46  3.82  76.8 -0.477    17.05 17.02 02a57566o0032o
57566.246861 17.444842      NaN       55    109 o    0    1.13 186.43772 12.66691  8823.74  5643.32  4.25  3.53  82.6 -0.507    17.71 18.16 02a57566o0038o
57566.252853 18.369531      NaN       22     47 o    0    0.94 186.43772 12.66691  8879.70  5722.25  4.23  3.47  84.2 -0.478    18.57 19.81 02a57566o0049o
57566.262646 18.431198      NaN       46     36 o    0    0.99 186.43772 12.66691  8898.75  5606.25  4.31  3.51  88.0 -0.488    18.97 20.60 02a57566o0066o
57570.269228 18.191747      NaN       -2     64 o    0    1.17 186.43772 12.66691  7842.93  5456.99  4.00  3.25  87.1 -0.518    18.07 19.61 02a57570o0069o
57570.280799 17.643932      NaN      -88    106 o    0    1.10 186.43772 12.66691  7823.53  5417.12  4.00  3.31  86.8 -0.509    17.47 18.93 02a57570o0092o
57570.294994 18.356290      NaN      -36     55 o    0    1.07 186.43772 12.66691  7881.45  5493.59  3.96  3.19  88.9 -0.506    18.29 19.84 02a57570o0120o
57570.307762 17.075064      NaN      -52    179 o    0    1.02 186.43772 12.66691  7902.51  5376.42  3.90  3.16  86.7 -0.510    16.89 18.27 02a57570o0145o
57570.320652 14.855927      NaN     2043    701 o    0    0.82 186.43772 12.66691  7866.66  5433.10  3.87  3.06  87.0 -0.506    15.54 16.81 02a57570o0170o
57768.637186 18.631975      NaN       20     36 o    0    1.08 186.43772 12.66691  8442.58  5069.84  3.71  3.34 -88.4 -0.426    18.59 19.47 02a57768o0839o
57768.652736 18.711133      NaN        5     38 o    0    0.89 186.43772 12.66691  8420.89  5030.36  3.72  3.37 -86.7 -0.428    18.58 19.47 02a57768o0868o
57768.669790 18.702047      NaN      -56     40 o    0    1.28 186.43772 12.66691  8479.74  5114.73  3.92  3.78   8.3 -0.400    18.46 19.38 02a57768o0898o
57788.606078 19.287255 0.356742       70     23 o    0    1.09 186.43772 12.66691  6029.07  7258.25  3.44  3.29  89.2 -0.460    19.55 21.28 02a57788o0755o
57788.619491 19.302877      NaN       -8     23 o    0    1.08 186.43772 12.66691  6008.40  7218.03  3.47  3.31  87.9 -0.453    19.52 21.23 02a57788o0781o
57788.640542 19.089302      NaN      -10     28 o    0    0.77 186.43772 12.66691  6069.05  7297.33  3.49  3.36 -87.1 -0.448    19.50 21.22 02a57788o0820o
57788.657012 18.955691      NaN       20     25 o    0    1.12 186.43772 12.66691  6087.96  7179.10  3.46  3.27 -86.5 -0.459    19.47 21.12 02a57788o0850o
57788.674214 18.043943      NaN       22     66 o    0    1.11 186.43772 12.66691  6052.12  7238.43  3.56  3.49  12.8 -0.441    18.37 19.08 02a57788o0879o
57792.603788 18.657725      NaN       32     31 o    0    1.09 186.43772 12.66691  8476.18  4020.13  3.76  3.31  88.1 -0.423    18.88 20.01 02a57792o0015o
57792.626147 18.424171      NaN       53     34 o    0    0.71 186.43772 12.66691  8455.36  3981.62  3.77  3.23  88.6 -0.439    19.16 20.58 02a57792o0052o
57792.643328 18.566153      NaN       40     32 o    0    0.83 186.43772 12.66691  8513.60  4059.72  3.84  3.35  86.3 -0.432    19.23 20.77 02a57792o0080o
57792.661914 18.910912      NaN       -4     33 o    0    1.14 186.43772 12.66691  8536.33  3944.18  3.76  3.30  87.6 -0.435    18.96 20.36 02a57792o0109o
57800.597794 18.362890      NaN       29     45 o    0    0.66 186.43772 12.66691  5871.79  6779.67  3.40  3.29 -81.5 -0.474    18.88 19.95 02a57800o0565o
57800.612619 18.058851      NaN       73     48 o    0    0.64 186.43772 12.66691  5853.10  6739.02  3.36  3.23 -75.5 -0.477    18.93 20.03 02a57800o0590o
57800.629152 18.631975      NaN       17     37 o    0    0.71 186.43772 12.66691  5911.07  6815.64  3.48  3.35 -82.8 -0.461    18.89 20.00 02a57800o0623o
57800.645249 18.693037      NaN        1     40 o    0    0.81 186.43772 12.66691  5933.53  6699.07  3.68  3.57   9.0 -0.421    18.79 19.94 02a57800o0655o
57804.618801 17.156927      NaN      -52    166 o    0    0.96 186.43772 12.66691  4078.20  3104.77  4.21  4.02 -84.4 -0.621    17.46 18.85 01a57804o0667o
57804.633190 17.349660      NaN      120     99 o    0    1.01 186.43772 12.66691  4099.59  3143.34  4.25  4.06 -80.3 -0.607    17.84 19.32 01a57804o0695o
57804.646562 17.518329 0.249385      357     82 o    0    1.33 186.43772 12.66691  4043.02  3066.15  4.04  3.86 -75.7 -0.659    18.05 19.55 01a57804o0721o
57804.661034 14.044856      NaN     4251   1500 o    0    1.10 186.43772 12.66691  4026.13  3181.02  4.22  4.02 -77.3 -0.674    15.42 16.31 01a57804o0749o
57806.612514 18.816441      NaN      -14     36 o    0    1.77 186.43772 12.66691  2870.62  4702.22  4.39  4.11 -78.0 -0.536    18.80 20.60 01a57806o0775o
57806.626380 18.197417      NaN       65     42 o    0    1.26 186.43772 12.66691  2892.11  4740.18  4.39  4.12 -78.9 -0.535    18.78 20.57 01a57806o0802o
57806.640082 18.323878      NaN       56     38 o    0    1.66 186.43772 12.66691  2834.80  4662.99  4.41  4.14 -79.7 -0.518    18.77 20.55 01a57806o0829o
57806.653942 17.817577      NaN      124     49 o    0    1.16 186.43772 12.66691  2816.18  4778.44  4.57  4.38 -79.0 -0.531    18.62 20.38 01a57806o0856o
57808.622139 17.927085      NaN      110     45 o    0    1.17 186.43772 12.66691  1843.24  4184.80  4.94  4.60 -79.3 -0.488    18.75 20.74 01a57808o0695o
57808.635526 18.786693 0.361912      111     37 o    0    2.40 186.43772 12.66691  1787.07  4107.18  4.85  4.53 -83.9 -0.490    18.77 20.72 01a57808o0721o
57808.649358 18.120615 0.270110      205     51 o    0    1.64 186.43772 12.66691  1769.32  4222.10  4.91  4.53 -83.7 -0.490    18.67 20.57 01a57808o0748o
57816.582158 18.382935      NaN       65     32 o    0    1.27 186.43772 12.66691  4734.84  5525.66  3.51  3.36 -68.1 -0.474    19.23 21.28 01a57816o0717o
57816.596386 18.615142      NaN       37     31 o    0    1.31 186.43772 12.66691  4754.61  5564.52  3.40  3.25 -67.7 -0.482    19.25 21.27 01a57816o0745o
57816.611089 18.776955      NaN        7     35 o    0    1.14 186.43772 12.66691  4697.19  5487.28  3.42  3.22 -69.4 -0.473    19.23 21.22 01a57816o0774o
57816.625152 18.226218      NaN       84     34 o    0    1.29 186.43772 12.66691  4680.36  5602.71  3.62  3.41 -70.7 -0.470    19.17 21.21 01a57816o0802o
57818.575974 18.043943      NaN       88     44 o    0    0.93 186.43772 12.66691  4706.27  4812.77  4.13  3.73 -57.2 -0.456    19.18 21.39 01a57818o0710o
57818.590204 18.574166      NaN       24     37 o    0    1.07 186.43772 12.66691  4726.82  4851.30  4.03  3.67 -51.3 -0.463    19.18 21.37 01a57818o0738o
57818.604888 18.757738      NaN      -29     38 o    0    1.05 186.43772 12.66691  4670.68  4774.40  4.07  3.74 -51.5 -0.474    19.09 21.25 01a57818o0767o
57818.618446 18.598565      NaN       -5     44 o    0    1.01 186.43772 12.66691  4652.48  4889.78  4.14  3.80 -45.8 -0.477    19.05 21.21 01a57818o0794o
57820.551535 17.464922      NaN       60    105 o    0    1.13 186.43772 12.66691  2728.37  5222.51  3.86  3.58 -77.2 -0.506    17.60 18.62 01a57820o0684o
57820.579730 17.047121      NaN       74    159 o    0    1.05 186.43772 12.66691  2691.15  5183.69  4.22  3.84 -76.4 -0.470    17.54 19.49 01a57820o0740o
57820.593717 15.752210 0.224800     1816    376 o    0    1.45 186.43772 12.66691  2673.95  5299.30  4.21  3.87 -79.7 -0.527    16.78 18.74 01a57820o0768o
57828.527454 18.438271      NaN      -19     51 o    0    1.42 186.43772 12.66691  6748.66  7234.62  3.59  3.30  88.8 -0.453    18.17 19.02 02a57828o0584o
57828.541809 18.396507      NaN      -21     53 o    0    1.00 186.43772 12.66691  4623.94  5586.13  3.81  3.43 -60.1 -0.461    18.49 19.82 01a57828o0645o
57828.543880 18.034118      NaN       42     60 o    0    1.09 186.43772 12.66691  6731.57  7196.20  3.54  3.25 -88.8 -0.460    18.17 19.00 02a57828o0614o
57828.555363 18.068904      NaN       56     53 o    0    0.84 186.43772 12.66691  4644.75  5625.27  3.67  3.33 -53.4 -0.476    18.49 19.76 01a57828o0672o
57828.560786 18.014729      NaN       52     58 o    0    1.00 186.43772 12.66691  6791.90  7273.22  3.60  3.34  89.9 -0.449    18.12 18.96 02a57828o0645o
57828.568879 17.940462      NaN       86     52 o    0    1.35 186.43772 12.66691  4585.96  5548.20  3.93  3.59 -53.9 -0.450    18.42 19.74 01a57828o0699o
57828.574857 18.336727      NaN      -42     56 o    0    1.75 186.43772 12.66691  6811.31  7156.16  3.64  3.35 -88.9 -0.446    18.10 18.94 02a57828o0670o
57828.582351 18.019544      NaN       66     53 o    0    1.44 186.43772 12.66691  4568.31  5664.02  4.16  3.77 -57.0 -0.441    18.31 19.63 01a57828o0726o
57828.592795 17.986280      NaN       46     62 o    0    1.25 186.43772 12.66691  6776.10  7211.86  3.84  3.58 -89.9 -0.425    18.00 18.87 02a57828o0707o
57830.537540 17.793801      NaN      118     53 o    0    0.72 186.43772 12.66691  3392.51  3918.98  3.72  3.29 -81.3 -0.465    18.80 20.34 01a57830o0629o
57830.551610 18.403357      NaN       35     41 o    0    0.93 186.43772 12.66691  3413.94  3957.55  3.73  3.29 -76.0 -0.461    18.77 20.30 01a57830o0657o
57830.565114 17.821591      NaN       96     58 o    0    0.55 186.43772 12.66691  3355.11  3880.63  3.77  3.26 -77.7 -0.471    18.76 20.25 01a57830o0684o
57830.579164 18.000411      NaN       73     52 o    0    0.80 186.43772 12.66691  3337.80  3995.32  3.92  3.38 -77.0 -0.472    18.70 20.19 01a57830o0712o
57832.516573 19.051202      NaN      -18     29 o    0    1.08 186.43772 12.66691  9372.13  7243.11  3.49  2.99 -75.3 -0.433    18.63 19.93 02a57832o0567o
57832.518520 18.255804      NaN       46     45 o    0    0.73 186.43772 12.66691  2295.62  5556.24  3.83  3.46 -86.4 -0.474    19.01 20.75 01a57832o0600o
57832.533020 17.972330      NaN      100     45 o    0    1.10 186.43772 12.66691  2317.20  5594.09  4.01  3.59 -85.0 -0.462    18.97 20.71 01a57832o0629o
57832.533953 18.944322      NaN       -3     32 o    0    0.73 186.43772 12.66691  9352.42  7203.35  3.55  3.03 -78.3 -0.429    18.60 19.89 02a57832o0598o
57832.547521 18.606822 0.356387      131     43 o    0    1.41 186.43772 12.66691  2260.04  5517.08  4.17  3.72 -86.2 -0.513    18.91 20.66 01a57832o0658o
57832.551345 18.944322      NaN       -6     32 o    0    0.98 186.43772 12.66691  9410.72  7280.76  3.46  2.93 -78.3 -0.438    18.61 19.86 02a57832o0630o
57832.561955 17.751519      NaN      132     52 o    0    1.02 186.43772 12.66691  2242.48  5632.93  4.19  3.73 -85.4 -0.461    18.93 20.65 01a57832o0687o
57832.571997 18.867907      NaN        4     33 o    0    0.93 186.43772 12.66691  9432.38  7162.96  3.67  3.53 -71.8 -0.468    18.47 19.78 02a57832o0669o
57833.519973 18.053859      NaN       53     55 o    0    0.60 186.43772 12.66691  1572.11  3060.75  4.18  3.31 -84.7 -0.500    19.05 20.76 01a57833o0604o
57833.534562 17.976960      NaN       99     45 o    0    1.12 186.43772 12.66691  1593.83  3098.86  4.20  3.37 -84.3 -0.508    19.01 20.72 01a57833o0633o
57833.549108 17.866751      NaN      109     50 o    0    1.01 186.43772 12.66691  1537.46  3020.83  4.25  3.41 -85.2 -0.508    19.01 20.71 01a57833o0662o
57833.563598 17.678623      NaN      152     52 o    0    1.07 186.43772 12.66691  1520.13  3137.23  4.42  3.60 -84.4 -0.486    18.96 20.65 01a57833o0691o
57834.517830 17.887916      NaN      119     45 o    0    0.92 186.43772 12.66691  1929.83  3834.79  4.09  3.47 -83.4 -0.486    19.13 21.05 01a57834o0451o
57834.532893 18.237955      NaN       76     36 o    0    1.06 186.43772 12.66691  1950.69  3871.61  4.29  3.53 -83.6 -0.490    19.09 20.96 01a57834o0481o
57834.547425 18.542463 0.328064      139     42 o    0    1.31 186.43772 12.66691  1894.56  3794.21  4.31  3.61 -83.3 -0.504    19.06 20.88 01a57834o0510o
57834.562089 18.711133      NaN        2     39 o    0    1.27 186.43772 12.66691  1878.12  3909.82  4.44  3.75 -85.0 -0.508    19.01 20.85 01a57834o0539o
57837.506993 17.797727      NaN      132     48 o    0    1.32 186.43772 12.66691  1084.26  4479.11  5.01  4.13  87.2 -0.435    19.02 20.95 01a57837o0416o
57837.522139 17.755295      NaN      128     53 o    0    1.41 186.43772 12.66691  1105.19  4516.94  4.84  4.02  85.5 -0.426    19.12 21.09 01a57837o0445o
57837.536217 17.862567      NaN      116     48 o    0    1.27 186.43772 12.66691  1047.63  4439.35  4.91  4.12  85.4 -0.401    19.09 21.03 01a57837o0472o
57837.551419 17.479496      NaN      184     62 o    0    1.35 186.43772 12.66691  1030.95  4554.59  4.92  4.15  82.4 -0.365    19.03 20.93 01a57837o0501o
57838.501843 17.986280      NaN       91     47 o    0    0.81 186.43772 12.66691  3618.58  4035.55  4.16  3.61 -72.5 -0.438    19.18 21.25 01a57838o0477o
57838.517037 18.043943      NaN      100     40 o    0    1.14 186.43772 12.66691  3639.78  4073.82  4.33  3.77 -71.7 -0.423    19.10 21.18 01a57838o0506o
57838.531679 17.940462      NaN      101     47 o    0    1.09 186.43772 12.66691  3584.13  3996.65  4.33  3.73 -72.3 -0.429    19.10 21.14 01a57838o0534o
57838.545757 18.034118      NaN       84     46 o    0    0.85 186.43772 12.66691  3567.43  4112.54  4.36  3.83 -71.2 -0.428    19.08 21.14 01a57838o0561o
57842.494128 18.606822      NaN        8     41 o    0    1.19 186.43772 12.66691  2225.53  6584.90  4.42  3.90 -80.3 -0.425    19.02 20.96 01a57842o0538o
57842.508330 18.180496      NaN       62     44 o    0    1.29 186.43772 12.66691  2246.92  6623.39  4.37  3.84 -75.9 -0.424    19.05 20.97 01a57842o0565o
57842.523147 18.298627      NaN       72     34 o    0    1.49 186.43772 12.66691  2191.25  6546.33  4.31  3.85 -74.5 -0.436    19.02 20.94 01a57842o0593o
57842.537884 17.707197      NaN      123     59 o    0    1.08 186.43772 12.66691  2173.84  6661.42  4.50  4.10 -78.5 -0.417    18.98 20.89 01a57842o0621o
57845.482580 18.292405      NaN       70     35 o    0    1.13 186.43772 12.66691  3396.72  6516.34  3.63  3.42 -74.7 -0.470    19.09 21.02 01a57845o0494o
57845.497940 18.389700      NaN       58     34 o    0    1.22 186.43772 12.66691  3418.74  6554.25  3.62  3.44 -71.4 -0.468    19.05 20.97 01a57845o0523o
57845.513807 18.910912      NaN      -10     33 o    0    1.22 186.43772 12.66691  3361.88  6476.63  3.68  3.47 -74.9 -0.461    19.03 20.92 01a57845o0553o
57845.529115 17.981610      NaN      104     43 o    0    0.90 186.43772 12.66691  3345.44  6591.84  3.85  3.67 -75.5 -0.456    18.95 20.85 01a57845o0582o
57846.483705 18.356290      NaN       63     34 o    0    1.28 186.43772 12.66691  2104.65  5771.62  4.31  3.79 -80.4 -0.425    18.97 20.92 01a57846o0281o
57846.499024 17.954005      NaN      113     42 o    0    1.06 186.43772 12.66691  2124.05  5808.83  4.25  3.71 -79.3 -0.433    18.97 20.84 01a57846o0310o
57846.514834 18.214605      NaN       68     40 o    0    1.34 186.43772 12.66691  2067.01  5731.48  4.76  4.19 -78.8 -0.393    18.84 20.82 01a57846o0340o
57846.530113 18.459772 0.311244      150     43 o    0    1.43 186.43772 12.66691  2052.67  5848.09  4.94  4.53  89.8 -0.392    18.73 20.80 01a57846o0369o
57849.447112 18.481707      NaN       18     43 o    0    1.22 186.43772 12.66691  2372.36  4978.37  3.75  3.42 -89.0 -0.470    18.52 20.09 01a57849o0454o
57849.462387 18.417189      NaN       30     42 o    0    1.09 186.43772 12.66691  2393.16  5016.98  3.67  3.30 -87.0 -0.468    18.61 20.11 01a57849o0485o
57849.484320 18.623526      NaN      -47     43 o    0    0.90 186.43772 12.66691  2336.11  4940.18  3.73  3.34 -85.4 -0.464    18.58 20.05 01a57849o0530o
57849.492627 18.343209      NaN       41     42 o    0    0.93 186.43772 12.66691  2319.63  5055.26  3.63  3.28 -86.0 -0.475    18.59 20.04 01a57849o0547o
57857.445992 16.279867      NaN       82    345 o    0    0.92 186.43772 12.66691  2247.05  3972.61  3.78  3.29 -86.2 -0.485    16.58 17.03 01a57857o0332o
57857.459654 16.339813      NaN      193    288 o    0    0.95 186.43772 12.66691  2269.99  4011.01  3.68  3.17 -83.6 -0.471    16.59 17.04 01a57857o0360o
57857.473409 17.817577      NaN       46     75 o    0    1.03 186.43772 12.66691  2213.97  3934.07  3.75  3.17 -84.3 -0.467    17.84 18.75 01a57857o0388o
57857.487020 14.862230      NaN     -989   1374 o    0    1.12 186.43772 12.66691  2195.97  4048.82  3.86  3.33 -85.4 -0.467    15.28 15.38 01a57857o0416o
57858.441299 18.526952      NaN        3     46 o    0    0.89 186.43772 12.66691  2544.78  4452.76  4.01  3.39 -82.6 -0.458    18.52 20.01 01a57858o0243o
57858.456087 18.136622      NaN       61     47 o    0    0.95 186.43772 12.66691  2565.85  4491.26  4.06  3.39 -81.1 -0.448    18.49 19.95 01a57858o0273o
57858.470777 18.675237      NaN      -27     41 o    0    1.23 186.43772 12.66691  2507.44  4413.85  4.00  3.39 -80.3 -0.445    18.47 19.88 01a57858o0303o
57858.484499 17.751519      NaN      102     62 o    0    0.75 186.43772 12.66691  2490.16  4529.76  4.19  3.60 -79.0 -0.439    18.41 19.83 01a57858o0331o
57861.511183 17.990970      NaN       93     46 o    0    0.99 186.43772 12.66691  2024.56  5764.07  4.73  4.08 -83.3 -0.407    18.10 19.65 01a57861o0269o
57861.523062 17.875167      NaN      119     46 o    0    1.29 186.43772 12.66691  2043.45  5801.63  4.92  4.18 -82.8 -0.399    18.02 19.52 01a57861o0293o
57861.534985 18.053859      NaN       56     54 o    0    1.25 186.43772 12.66691  1984.11  5723.02  4.92  4.28 -83.2 -0.397    17.98 19.45 01a57861o0317o
57861.546489 18.110074      NaN       45     54 o    0    1.13 186.43772 12.66691  1964.11  5838.12  5.02  4.38 -85.5 -0.385    17.89 19.30 01a57861o0340o
