         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
57547.305177 19.351140      NaN   -27    22 c    0   2.08 186.44598 12.66357  8990.58  4637.04 4.39 3.78  76.7 -0.457    19.51 21.54 02a57547o0142c
57547.317861 19.436675 0.355979    61    20 c    0   3.04 186.44598 12.66357  8975.47  4598.73 4.48 3.84  78.4 -0.431    19.51 21.56 02a57547o0165c
57574.262343 19.256669      NaN     3    23 c    0   2.75 186.44598 12.66357  5926.05  5709.94 4.02 3.65  82.6 -0.475    19.24 21.00 02a57574o0047c
57574.271998 18.900000      NaN    34    22 c    0   2.80 186.44598 12.66357  5906.70  5669.64 3.99 3.59  89.5 -0.463    19.38 21.28 02a57574o0066c
57574.284152 18.990530      NaN    20    24 c    0   2.26 186.44598 12.66357  5962.77  5746.03 3.98 3.61  88.7 -0.466    19.38 21.28 02a57574o0090c
57574.298256 19.212347      NaN    -8    25 c    0   2.48 186.44598 12.66357  5981.48  5629.18 3.98 3.69 -84.9 -0.456    19.34 21.24 02a57574o0118c
57574.311130 19.212347      NaN   -38    25 c    0   2.85 186.44598 12.66357  5945.73  5686.02 3.94 3.59 -86.3 -0.446    19.32 21.21 02a57574o0143c
57578.256339 18.445391      NaN    44    36 c    0   3.03 186.44598 12.66357  8703.13  5465.59 4.32 3.59  84.0 -0.446    18.71 20.01 02a57578o0035c
57578.262327 18.452558      NaN    64    29 c    0   3.10 186.44598 12.66357  8684.91  5427.00 4.36 3.77  83.9 -0.454    19.00 20.60 02a57578o0047c
57578.271867 19.128787      NaN   -58    27 c    0   2.61 186.44598 12.66357  8742.09  5505.26 4.36 3.69  83.4 -0.444    19.10 20.78 02a57578o0066c
57578.284046 19.014394      NaN   -76    30 c    0   3.07 186.44598 12.66357  8762.78  5387.82 4.87 4.44  75.7 -0.410    18.96 20.76 02a57578o0090c
57578.298311 18.900000      NaN    13    29 c    0   2.40 186.44598 12.66357  8724.57  5444.48 5.13 4.74  75.4 -0.405    18.86 20.70 02a57578o0118c
57756.679928 16.869388      NaN   199   150 c    0   1.15 186.44598 12.66357  8535.81  4117.70 3.76 3.38 -83.6 -0.410    17.71 17.72 02a57756o0884c
57776.649799 19.631075      NaN   -43    17 c    0   2.17 186.44598 12.66357  7092.09  4880.89 3.84 3.60  85.5 -0.380    19.67 21.60 02a57776o0833c
57776.665609 19.510313      NaN   -12    19 c    0   2.71 186.44598 12.66357  7072.34  4840.53 3.87 3.59  87.0 -0.378    19.55 21.34 02a57776o0860c
57780.638408 19.569016      NaN   -28    18 c    0   2.33 186.44598 12.66357  6939.08  6406.14 3.66 3.45 -78.8 -0.433    19.82 21.85 02a57780o0801c
57780.663043 19.002397      NaN    31    20 c    0   1.87 186.44598 12.66357  6920.59  6367.78 3.75 3.52 -79.9 -0.419    19.69 21.62 02a57780o0845c
57784.617629 19.510313      NaN     3    18 c    0   3.47 186.44598 12.66357  8646.17  4595.78 3.93 3.61  86.6 -0.394    19.77 21.86 02a57784o0581c
57784.643590 19.631075      NaN     0    17 c    0   2.99 186.44598 12.66357  8630.70  4557.48 3.91 3.60  86.1 -0.393    19.75 21.83 02a57784o0627c
57784.665237 19.026525      NaN    32    19 c    0   2.78 186.44598 12.66357  8687.50  4635.42 4.01 3.75  86.6 -0.389    19.50 21.38 02a57784o0669c
57784.677735 17.057018      NaN   258    96 c    0   1.16 186.44598 12.66357  8708.65  4519.67 4.21 3.94  79.4 -0.387    17.95 18.60 02a57784o0688c
57804.582757 19.256669      NaN    -3    24 c    0   2.41 186.44598 12.66357  5738.14  6908.62 3.92 3.77  84.0 -0.398    19.29 21.06 02a57804o0710c
57804.602543 19.241693 0.312335    73    21 c    0   2.88 186.44598 12.66357  5722.50  6868.43 3.65 3.54 -84.7 -0.424    19.47 21.21 02a57804o0749c
57804.619463 18.720295 0.220828   118    24 c    0   2.31 186.44598 12.66357  5779.90  6946.41 3.70 3.60  89.6 -0.419    19.42 21.14 02a57804o0778c
57804.633166 19.169763      NaN   -47    26 c    0   2.53 186.44598 12.66357  5798.95  6828.72 3.69 3.55  90.0 -0.414    19.40 21.08 02a57804o0804c
57804.650827 18.967180      NaN    25    23 c    0   3.22 186.44598 12.66357  5765.17  6885.15 3.66 3.62  72.8 -0.412    19.33 20.98 02a57804o0839c
57808.580492 19.401649      NaN   -21    21 c    0   2.74 186.44598 12.66357  5836.57  5651.88 3.68 3.50  85.8 -0.394    19.59 21.48 02a57808o0688c
57808.586360 19.401649      NaN   -52    21 c    0   2.47 186.44598 12.66357  5819.85  5612.07 3.67 3.50  88.2 -0.396    19.46 21.34 02a57808o0699c
57808.606500 19.401649      NaN  -136    21 c    0   2.32 186.44598 12.66357  5879.14  5687.76 3.67 3.50 -89.6 -0.396    19.61 21.48 02a57808o0739c
57808.627241 19.454622      NaN   -12    20 c    0   3.05 186.44598 12.66357  5900.59  5570.57 3.68 3.51  83.8 -0.396    19.56 21.41 02a57808o0777c
57808.628235 19.510313      NaN   -58    19 c    0   3.33 186.44598 12.66357  5862.31  5628.18 3.67 3.50  87.1 -0.397    19.59 21.44 02a57808o0779c
57816.504300 19.102305      NaN    29    18 c    0   2.27 186.44598 12.66357  8834.22  4155.22 3.83 3.50  89.2 -0.403    19.78 21.90 02a57816o0493c
57816.513548 18.944322      NaN    36    20 c    0   2.42 186.44598 12.66357  8814.45  4121.91 3.82 3.48  87.0 -0.401    19.78 21.89 02a57816o0511c
57816.515004 19.569016      NaN   -44    18 c    0   3.04 186.44598 12.66357  8871.06  4199.42 3.81 3.43  88.8 -0.406    19.78 21.90 02a57816o0514c
57816.535860 19.334813      NaN    10    19 c    0   2.69 186.44598 12.66357  8888.82  4085.90 3.87 3.49  87.6 -0.403    19.76 21.88 02a57816o0553c
57816.547679 19.367717      NaN     2    21 c    0   2.42 186.44598 12.66357  8851.42  4142.98 3.83 3.44  88.5 -0.405    19.77 21.87 02a57816o0574c
57836.506100 18.767304      NaN    44    23 c    0   5.13 186.44598 12.66357  6209.30  5984.34 3.82 3.65  84.3 -0.389    18.96 20.80 02a57836o0523c
57836.523043 19.351140      NaN   -22    22 c    0   3.83 186.44598 12.66357  6189.79  5945.34 3.83 3.63  87.9 -0.392    18.93 20.72 02a57836o0554c
57836.538524 19.302877      NaN   -32    23 c    0   4.00 186.44598 12.66357  6247.05  6022.40 3.84 3.64  87.9 -0.392    18.86 20.64 02a57836o0582c
57836.575957 18.944322      NaN   -67    32 c    0   2.51 186.44598 12.66357  6231.38  5961.23 4.15 3.95  84.9 -0.383    18.35 20.13 02a57836o0650c
57840.495204 19.302877      NaN   -21    23 c    0   2.63 186.44598 12.66357  6421.01  5557.23 3.95 3.82  83.3 -0.379    18.94 20.84 02a57840o0505c
57840.512991 19.334813      NaN     1    22 c    0   3.73 186.44598 12.66357  6402.43  5520.55 3.81 3.62  85.2 -0.394    18.97 20.81 02a57840o0538c
57840.538546 19.212347      NaN   -15    25 c    0   2.99 186.44598 12.66357  6478.43  5596.74 3.77 3.55  87.9 -0.398    18.94 20.71 02a57840o0586c
57840.540112 19.226921      NaN     5    23 c    0   3.08 186.44598 12.66357  6497.12  5480.64 3.75 3.52  88.1 -0.400    18.95 20.70 02a57840o0589c
57844.477299 19.183773      NaN     8    23 c    0   3.30 186.44598 12.66357  8524.06  5689.24 3.83 3.48 -87.0 -0.421    19.62 21.61 02a57844o0466c
57844.483034 19.128787      NaN    15    22 c    0   3.14 186.44598 12.66357  8506.58  5649.39 3.74 3.38 -85.9 -0.429    19.63 21.60 02a57844o0477c
57844.503795 18.990530      NaN    26    22 c    0   3.36 186.44598 12.66357  8564.89  5726.13 3.90 3.57 -85.4 -0.414    19.57 21.57 02a57844o0517c
57844.524943 19.128787      NaN  -157    27 c    0   1.95 186.44598 12.66357  8583.64  5609.38 3.84 3.50 -88.7 -0.418    19.56 21.49 02a57844o0556c
57844.525978 19.351140      NaN   -12    22 c    0   4.17 186.44598 12.66357  8544.51  5667.07 3.79 3.41 -88.0 -0.426    19.56 21.48 02a57844o0558c
57868.491248 16.507180      NaN  -332   302 c    0   1.28 186.44598 12.66357  7161.70  3783.30 3.10 2.69  26.0 -0.450    15.95 16.87 02a57868o0287c
57868.504432 19.384550      NaN    10    18 c    0   2.62 186.44598 12.66357  7216.93  3862.31 3.26 2.87  28.5 -0.431    18.96 20.02 02a57868o0312c
57868.517543 19.569016      NaN   -13    18 c    0   2.90 186.44598 12.66357  7235.26  3747.17 3.22 2.75  24.6 -0.428    19.07 20.05 02a57868o0337c
57868.531199 19.401649      NaN    -8    21 c    0   2.92 186.44598 12.66357  7198.30  3804.67 3.50 3.07  28.6 -0.420    18.93 19.99 02a57868o0363c
57869.509492 19.169763      NaN    27    17 c    0   3.28 186.44598 12.66357  6543.66  6660.66 2.77 2.64  18.4 -0.465    19.25 20.39 02a57869o0331c
57869.523777 19.226921 0.293442    74    20 c    0   2.45 186.44598 12.66357  6524.85  6622.03 2.75 2.59  19.8 -0.470    19.18 20.25 02a57869o0358c
57869.538675 19.569016      NaN   -31    18 c    0   3.04 186.44598 12.66357  6582.30  6700.91 2.79 2.66  17.3 -0.472    19.07 20.11 02a57869o0386c
57869.553529 19.351140      NaN   -29    22 c    0   1.88 186.44598 12.66357  6601.85  6586.77 3.07 2.95  14.7 -0.444    18.88 19.97 02a57869o0414c
57896.370213 19.089302      NaN    36    16 c    0   3.05 186.44598 12.66357  8751.41  5333.24 3.78 3.53  68.2 -0.421    19.43 21.46 02a57896o0198c
57900.377593 19.766969      NaN   -16    15 c    0   2.13 186.44598 12.66357  7458.36  4586.07 2.93 2.40  52.0 -0.461    19.62 21.33 02a57900o0249c
57900.411878 19.652575      NaN    11    13 c    0   3.45 186.44598 12.66357  7541.75  4544.44 2.88 2.44  45.3 -0.459    19.59 21.23 02a57900o0312c
57900.429320 19.569016      NaN    18    12 c    0   4.69 186.44598 12.66357  7503.13  4602.59 2.89 2.47  43.6 -0.453    19.55 21.14 02a57900o0345c
57904.290845 19.766969      NaN   -41    15 c    0   2.39 186.44598 12.66357  6280.43  4961.33 2.62 2.52 -42.2 -0.432    19.36 20.58 02a57904o0058c
58135.657423 19.696897      NaN    12    12 c    0   4.08 186.44598 12.66357  7567.78  1277.82 3.13 2.94  56.8 -0.389    19.65 21.72 02a58135o0947c
58162.613307 17.643932      NaN   -33   106 c    0   1.69 186.44598 12.66357  1279.56 10186.69 2.82 2.40  16.6 -0.442    17.66 19.41 02a58162o0364c
58162.623919 19.631075      NaN   -64    17 c    0   2.42 186.44598 12.66357  1300.08 10067.10 2.72 2.28  12.0 -0.431    19.82 21.78 02a58162o0386c
58163.596772 17.744005      NaN   116    58 c    0   1.60 186.44598 12.66357  7725.61  2136.23 2.65 2.56  82.2 -0.402    17.86 19.80 02a58163o0703c
58163.603362 18.878500      NaN   -85    34 c    0   1.49 186.44598 12.66357  7709.01  2098.00 2.75 2.65  79.0 -0.399    18.48 20.40 02a58163o0714c
58163.623781 19.212347      NaN    36    13 c    0   2.19 186.44598 12.66357  7768.58  2175.95 2.69 2.59  56.7 -0.411    19.82 21.86 02a58163o0755c
58163.635664 19.436675      NaN    19    14 c    0   3.62 186.44598 12.66357  7786.90  2056.94 2.79 2.66  51.0 -0.401    19.64 21.74 02a58163o0778c
58167.585709 18.574166      NaN   -63    45 c    0   1.77 186.44598 12.66357  3357.70  9167.39 2.71 2.37  12.7 -0.444    18.40 20.37 02a58167o0781c
58167.602228 19.472870      NaN     8    17 c    0   4.07 186.44598 12.66357  3340.36  9126.55 2.73 2.34  10.3 -0.437    19.21 21.37 02a58167o0816c
58167.606387 18.729535      NaN   -38    39 c    0   2.23 186.44598 12.66357  3398.50  9206.55 2.73 2.29  10.9 -0.452    18.19 20.27 02a58167o0823c
58167.620628 18.094452      NaN  -103    70 c    0   2.36 186.44598 12.66357  3416.99  9086.60 2.86 2.43  19.1 -0.439    17.43 19.63 02a58167o0853c
58171.553705 19.128787      NaN   -18    27 c    0   1.96 186.44598 12.66357  2065.63  9372.98 2.63 2.33  10.1 -0.445    18.90 20.69 02a58171o0493c
58171.571486 17.035362      NaN    89   156 c    0   1.45 186.44598 12.66357  2044.97  9331.41 2.77 2.51  10.3 -0.439    16.69 18.39 02a58171o0528c
58171.575494 16.725454      NaN   -91   247 c    0   0.88 186.44598 12.66357  2103.58  9411.38 2.69 2.39   9.8 -0.460    16.49 18.12 02a58171o0535c
58171.591152 18.068904      NaN    20    65 c    0   1.00 186.44598 12.66357  2123.97  9291.65 2.66 2.31  10.0 -0.445    17.76 19.43 02a58171o0565c
58194.469806 19.212347      NaN    36    13 c    0   3.88 186.44598 12.66357  7173.75  5876.61 2.60 2.52 -32.4 -0.405    19.76 21.59 02a58194o0547c
58194.482053 19.089302      NaN    36    16 c    0   2.42 186.44598 12.66357  7150.99  5841.41 2.59 2.46  68.1 -0.429    19.76 21.58 02a58194o0573c
58194.489749 19.766969      NaN   -23    15 c    0   2.53 186.44598 12.66357  7209.60  5916.98 2.66 2.53 -54.9 -0.432    19.74 21.58 02a58194o0588c
58194.502279 19.950541      NaN     2    12 c    0   3.79 186.44598 12.66357  7219.27  5800.96 2.58 2.54 -71.5 -0.418    19.76 21.57 02a58194o0615c
58226.459370 18.978793      NaN   -73    31 c    0   2.35 186.44598 12.66357  2957.14  9160.22 2.74 2.53 -46.6 -0.405    18.60 20.23 02a58226o0294c
58226.469944 18.967180 0.346512    94    30 c    0   1.61 186.44598 12.66357  2937.72  9120.52 2.71 2.55 -23.3 -0.415    18.76 20.40 02a58226o0316c
58226.480958 18.474346      NaN    43    35 c    0   1.63 186.44598 12.66357  2993.86  9197.56 2.67 2.48 -16.5 -0.436    18.55 20.12 02a58226o0339c
58226.491313 18.356290      NaN    63    34 c    0   1.86 186.44598 12.66357  3013.67  9079.33 2.77 2.60 -18.7 -0.419    18.33 19.94 02a58226o0361c
58227.442544 19.510313      NaN   -30    19 c    0   2.77 186.44598 12.66357  3564.49  9096.11 2.56 2.47 -13.9 -0.440    19.41 21.21 02a58227o0277c
58227.459107 17.976960      NaN    78    52 c    0   2.21 186.44598 12.66357  3546.15  9054.92 2.70 2.59  -9.3 -0.433    17.70 19.34 02a58227o0313c
58227.462844 18.757738      NaN   -57    38 c    0   1.68 186.44598 12.66357  3603.37  9134.24 2.69 2.64  50.6 -0.441    18.53 20.21 02a58227o0320c
58227.476751 17.616956      NaN   104    74 c    0   1.45 186.44598 12.66357  3621.52  9014.71 2.65 2.52  -5.4 -0.434    17.43 19.08 02a58227o0350c
58251.409289 19.652575      NaN    11    13 c    0   2.61 186.44598 12.66357  5657.38  1518.80 2.64 2.58  56.4 -0.399    19.76 21.67 02a58251o0394c
58251.498315 19.454622      NaN    12    16 c    0   2.58 186.44598 12.66357  2593.61 10400.50 2.69 2.56 -40.5 -0.394    19.42 21.02 02a58251o0574c
58251.507944 19.696897      NaN   -15    16 c    0   2.24 186.44598 12.66357  2594.70 10402.25 2.76 2.60 -27.5 -0.394    19.29 20.90 02a58251o0594c
58251.508400 19.491430      NaN     7    17 c    0   1.86 186.44598 12.66357  7544.32   729.64 2.70 2.65 -82.8 -0.403    19.39 21.06 02a58251o0595c
58251.519717 19.384550      NaN    13    17 c    0   2.26 186.44598 12.66357  7542.11   732.22 2.75 2.66 -46.2 -0.407    19.30 20.94 02a58251o0618c
58252.452408 19.569016      NaN    -7    18 c    0   2.05 186.44598 12.66357  2597.47 10396.00 2.63 2.49 -19.7 -0.403    19.59 21.22 02a58252o0456c
58252.470801 19.696897      NaN    -4    16 c    0   1.94 186.44598 12.66357  2596.69 10396.88 2.66 2.45  -2.1 -0.424    19.55 21.14 02a58252o0492c
58252.477120 20.009244      NaN   -38    12 c    0   3.54 186.44598 12.66357  7550.63   724.31 2.63 2.58 -75.9 -0.412    19.52 21.21 02a58252o0504c
58252.487082 19.766969      NaN   -41    15 c    0   2.35 186.44598 12.66357  2596.82 10398.52 2.75 2.51  -6.9 -0.417    19.38 21.01 02a58252o0523c
58252.490621 19.287255      NaN    22    16 c    0   2.73 186.44598 12.66357  7549.68   725.87 2.66 2.63 -77.7 -0.414    19.48 21.11 02a58252o0530c
58252.501284 18.889197      NaN    38    21 c    0   1.56 186.44598 12.66357  2595.55 10399.48 2.70 2.46  -2.5 -0.421    19.32 20.85 02a58252o0550c
58252.503924 19.510313      NaN    -8    19 c    0   1.64 186.44598 12.66357  7546.01   727.46 2.67 2.64 -85.8 -0.414    19.37 20.93 02a58252o0555c
58252.517312 19.384550      NaN     4    20 c    0   1.49 186.44598 12.66357  7561.28   731.57 2.74 2.63 -43.8 -0.416    19.26 20.79 02a58252o0580c
58253.257276 16.680957      NaN   271   167 c    0   0.28 186.44598 12.66357  7843.32    37.70 2.92 2.87  76.7 -0.388    19.59 21.39 02a58253o0015c
58253.260977 18.058851      NaN    28    63 c    0   1.38 186.44598 12.66357  2908.97  9694.48 2.92 2.84 -58.3 -0.423    17.81 19.60 02a58253o0023c
58253.263730 19.128787      NaN    -9    27 c    0   2.51 186.44598 12.66357  7898.52    58.58 2.86 2.68  60.0 -0.422    19.26 21.05 02a58253o0029c
58253.268375 19.183773      NaN     5    24 c    0   2.41 186.44598 12.66357  2888.57  9714.26 3.05 2.96  37.3 -0.417    19.02 20.97 02a58253o0039c
58255.394375 19.652575 0.304006    50    14 c    0   2.77 186.44598 12.66357  1358.16 10175.23 2.74 2.56   6.4 -0.415    19.57 21.50 02a58255o0099c
58255.400268 19.454622      NaN   -32    20 c    0   1.63 186.44598 12.66357  6302.43   482.82 2.78 2.53  45.7 -0.426    19.46 21.35 02a58255o0111c
58255.405455 19.454622      NaN   -21    20 c    0   1.68 186.44598 12.66357  1340.62 10134.94 2.64 2.50  -3.5 -0.431    19.07 20.87 02a58255o0122c
58255.411395 18.550302      NaN    63    25 c    0   3.21 186.44598 12.66357  6284.71   441.15 2.68 2.49  44.2 -0.430    18.59 20.37 02a58255o0134c
58259.360075 19.631075      NaN   -12    17 c    0   3.92 186.44598 12.66357  4206.41 10038.28 2.76 2.63 -35.4 -0.412    19.38 20.79 02a58259o0039c
58259.366625 19.038793      NaN    16    24 c    0   2.59 186.44598 12.66357  9206.16   372.99 2.83 2.65  40.3 -0.396    19.42 20.87 02a58259o0051c
58259.371657 19.351140      NaN   -53    22 c    0   2.83 186.44598 12.66357  4187.05  9998.30 2.76 2.66 -33.6 -0.415    19.39 20.80 02a58259o0061c
58259.378852 18.889197      NaN    50    17 c    0   5.79 186.44598 12.66357  4244.67 10077.64 2.93 2.73  -0.1 -0.433    19.35 20.80 02a58259o0074c
58259.379764 19.302877      NaN   -14    23 c    0   2.84 186.44598 12.66357  9187.92   332.28 2.88 2.67  44.3 -0.401    19.41 20.87 02a58259o0076c
58259.392224 18.534680      NaN    68    24 c    0   2.28 186.44598 12.66357  9244.98   411.67 3.07 2.87  37.0 -0.403    19.35 20.87 02a58259o0103c
58259.393138 18.967180      NaN    34    20 c    0   3.33 186.44598 12.66357  4264.83  9956.95 2.96 2.81  -6.3 -0.436    19.28 20.79 02a58259o0105c
58259.399308 19.256669 0.316673    72    21 c    0   2.70 186.44598 12.66357  9267.13   292.00 3.10 2.78  38.5 -0.390    19.34 20.87 02a58259o0117c
58279.354673 19.766969      NaN   -33    15 c    0   4.23 186.44598 12.66357  4128.55  9895.41 2.74 2.56 -47.4 -0.414    19.45 21.19 02a58279o0238c
58279.358778 19.454622      NaN    -5    20 c    0   2.02 186.44598 12.66357  9128.89   232.47 2.76 2.62  37.3 -0.386    19.49 21.27 02a58279o0246c
58279.366011 19.197966      NaN    13    21 c    0   2.53 186.44598 12.66357  4110.35  9855.46 2.74 2.58 -39.7 -0.420    19.42 21.16 02a58279o0261c
58279.369941 19.334813      NaN     7    20 c    0   2.60 186.44598 12.66357  9111.25   192.76 2.81 2.65  44.1 -0.407    19.49 21.24 02a58279o0269c
58279.377158 18.967180      NaN    46    16 c    0   4.17 186.44598 12.66357  4167.72  9933.48 2.74 2.60 -39.3 -0.420    19.35 21.07 02a58279o0284c
58279.381371 19.351140      NaN    -6    22 c    0   2.41 186.44598 12.66357  9168.89   272.06 2.69 2.60  42.6 -0.385    19.40 21.16 02a58279o0292c
