         MJD         m       dm      uJy   duJy F  err  chi/N        RA     Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
57830.579164 17.725445      NaN      127     56 o    0   0.61 186.44114 12.6683  3344.24  3992.57  3.92  3.38 -77.0 -0.471    18.70 20.19 01a57830o0712o
57832.516573 19.051202      NaN       -4     29 o    0   0.97 186.44114 12.6683  9365.58  7245.72  3.49  2.99 -75.2 -0.433    18.63 19.93 02a57832o0567o
57832.518520 18.311179      NaN       16     52 o    0   0.52 186.44114 12.6683  2302.08  5553.50  3.83  3.46 -86.4 -0.474    19.01 20.75 01a57832o0600o
57832.533020 18.226218      NaN        9     59 o    0   0.64 186.44114 12.6683  2323.66  5591.34  4.01  3.59 -84.9 -0.462    18.97 20.71 01a57832o0629o
57832.533953 18.702047      NaN      -10     40 o    0   0.46 186.44114 12.6683  9345.88  7205.97  3.55  3.03 -78.2 -0.428    18.60 19.89 02a57832o0598o
57832.547521 18.142010      NaN       51     50 o    0   0.75 186.44114 12.6683  2266.51  5514.33  4.17  3.72 -86.2 -0.513    18.91 20.66 01a57832o0658o
57832.551345 18.757738      NaN       -7     38 o    0   0.57 186.44114 12.6683  9404.17  7283.38  3.46  2.94 -78.2 -0.438    18.61 19.86 02a57832o0630o
57832.561955 17.944957      NaN       61     60 o    0   0.66 186.44114 12.6683  2248.94  5630.18  4.19  3.73 -85.3 -0.461    18.93 20.65 01a57832o0687o
57832.571997 18.349730      NaN       46     40 o    0   0.69 186.44114 12.6683  9425.84  7165.58  3.67  3.53 -71.6 -0.468    18.47 19.78 02a57832o0669o
57833.519973 18.356290      NaN      -10     55 o    0   0.57 186.44114 12.6683  1578.59  3058.02  4.17  3.31 -84.7 -0.501    19.05 20.76 01a57833o0604o
57833.534562 18.445391 0.328578      152     46 o    0   0.91 186.44114 12.6683  1600.31  3096.13  4.20  3.37 -84.3 -0.508    19.01 20.72 01a57833o0633o
57833.549108 17.707197      NaN      123     59 o    0   0.69 186.44114 12.6683  1543.94  3018.11  4.25  3.41 -85.1 -0.508    19.01 20.71 01a57833o0662o
57833.563598 17.710822      NaN      119     60 o    0   0.77 186.44114 12.6683  1526.62  3134.51  4.42  3.59 -84.4 -0.487    18.96 20.65 01a57833o0691o
57834.517830 18.311179      NaN       28     48 o    0   0.79 186.44114 12.6683  1936.30  3832.05  4.09  3.47 -83.4 -0.485    19.13 21.05 01a57834o0451o
57834.532893 18.757738      NaN      -21     38 o    0   1.01 186.44114 12.6683  1957.16  3868.87  4.29  3.53 -83.5 -0.490    19.09 20.96 01a57834o0481o
57834.547425 18.598565      NaN       -4     44 o    0   0.83 186.44114 12.6683  1901.03  3791.48  4.31  3.60 -83.3 -0.504    19.06 20.88 01a57834o0510o
57834.562089 18.445391      NaN       29     41 o    0   1.01 186.44114 12.6683  1884.59  3907.09  4.44  3.74 -85.0 -0.508    19.01 20.85 01a57834o0539o
57837.506993 17.833722      NaN      132     45 o    0   1.51 186.44114 12.6683  1090.76  4476.38  5.01  4.13  87.2 -0.436    19.02 20.95 01a57837o0416o
57837.522139 17.931525 0.244736      244     55 o    0   1.09 186.44114 12.6683  1111.69  4514.22  4.84  4.02  85.6 -0.427    19.12 21.09 01a57837o0445o
57837.536217 18.191747 0.277089      192     49 o    0   1.23 186.44114 12.6683  1054.13  4436.63  4.91  4.12  85.5 -0.402    19.09 21.03 01a57837o0472o
57837.551419 17.721771 0.249426      296     68 o    0   1.05 186.44114 12.6683  1037.46  4551.87  4.91  4.15  82.5 -0.366    19.03 20.93 01a57837o0501o
57838.501843 17.616956      NaN      140     62 o    0   0.42 186.44114 12.6683  3625.00  4032.79  4.16  3.61 -72.5 -0.438    19.18 21.25 01a57838o0477o
57838.517037 17.875167      NaN      116     47 o    0   0.67 186.44114 12.6683  3646.21  4071.07  4.33  3.77 -71.7 -0.423    19.10 21.18 01a57838o0506o
57838.531679 17.620292      NaN      160     55 o    0   0.68 186.44114 12.6683  3590.56  3993.90  4.32  3.73 -72.2 -0.429    19.10 21.14 01a57838o0534o
57838.545757 18.519279 0.359363      142     47 o    0   0.95 186.44114 12.6683  3573.86  4109.79  4.36  3.83 -71.1 -0.428    19.08 21.14 01a57838o0561o
57842.494128 18.317510      NaN       57     38 o    0   1.14 186.44114 12.6683  2231.99  6582.15  4.41  3.90 -80.3 -0.425    19.02 20.96 01a57842o0538o
57842.508330 18.115332      NaN       80     42 o    0   1.22 186.44114 12.6683  2253.38  6620.64  4.37  3.84 -75.8 -0.424    19.05 20.97 01a57842o0565o
57842.523147 17.990970      NaN      105     42 o    0   0.87 186.44114 12.6683  2197.71  6543.58  4.30  3.85 -74.5 -0.436    19.02 20.94 01a57842o0593o
57842.537884 17.231368      NaN      225     80 o    0   0.54 186.44114 12.6683  2180.30  6658.67  4.50  4.09 -78.5 -0.417    18.98 20.89 01a57842o0621o
57845.482580 18.323878      NaN       53     39 o    0   0.77 186.44114 12.6683  3403.15  6513.57  3.63  3.42 -74.7 -0.470    19.09 21.02 01a57845o0494o
57845.497940 18.631975      NaN       35     31 o    0   1.31 186.44114 12.6683  3425.17  6551.49  3.62  3.44 -71.4 -0.468    19.05 20.97 01a57845o0523o
57845.513807 18.311179      NaN       58     38 o    0   0.68 186.44114 12.6683  3368.31  6473.87  3.68  3.46 -74.9 -0.461    19.03 20.92 01a57845o0553o
57845.529115 18.220396      NaN       52     45 o    0   0.86 186.44114 12.6683  3351.87  6589.08  3.85  3.67 -75.5 -0.456    18.95 20.85 01a57845o0582o
57846.483705 18.158337      NaN       81     39 o    0   0.93 186.44114 12.6683  2111.11  5768.88  4.31  3.79 -80.4 -0.425    18.97 20.92 01a57846o0281o
57846.499024 18.084160      NaN       68     48 o    0   0.70 186.44114 12.6683  2130.51  5806.08  4.25  3.70 -79.3 -0.433    18.97 20.84 01a57846o0310o
57846.514834 17.963129      NaN      117     40 o    0   1.34 186.44114 12.6683  2073.47  5728.74  4.76  4.19 -78.7 -0.393    18.84 20.82 01a57846o0340o
57846.530113 17.958558      NaN      112     42 o    0   1.34 186.44114 12.6683  2059.13  5845.35  4.94  4.53  89.8 -0.392    18.73 20.80 01a57846o0369o
57849.447112 17.995680      NaN       80     50 o    0   0.84 186.44114 12.6683  2378.81  4975.62  3.75  3.42 -89.0 -0.470    18.52 20.09 01a57849o0454o
57849.462387 18.304885      NaN       41     44 o    0   0.89 186.44114 12.6683  2399.61  5014.24  3.67  3.30 -87.0 -0.468    18.61 20.11 01a57849o0485o
57849.484320 18.574166      NaN       -6     45 o    0   0.85 186.44114 12.6683  2342.56  4937.43  3.73  3.34 -85.4 -0.464    18.58 20.05 01a57849o0530o
57849.492627 18.649074      NaN       -9     42 o    0   0.85 186.44114 12.6683  2326.08  5052.52  3.63  3.28 -86.0 -0.475    18.59 20.04 01a57849o0547o
57857.445992 16.362649      NaN     -191    345 o    0   0.91 186.44114 12.6683  2253.50  3969.88  3.78  3.28 -86.2 -0.485    16.58 17.03 01a57857o0332o
57857.459654 16.494077      NaN       92    275 o    0   1.00 186.44114 12.6683  2276.44  4008.28  3.68  3.17 -83.6 -0.471    16.59 17.04 01a57857o0360o
57857.473409 17.782105      NaN       58     74 o    0   1.05 186.44114 12.6683  2220.43  3931.34  3.75  3.17 -84.3 -0.467    17.84 18.75 01a57857o0388o
57857.487020 14.805275      NaN    -3120   1448 o    0   0.97 186.44114 12.6683  2202.42  4046.08  3.86  3.33 -85.4 -0.467    15.28 15.38 01a57857o0416o
57858.441299 18.131260      NaN       83     40 o    0   1.19 186.44114 12.6683  2551.23  4450.02  4.01  3.39 -82.6 -0.458    18.52 20.01 01a57858o0243o
57858.456087 18.343209      NaN       17     50 o    0   0.77 186.44114 12.6683  2572.30  4488.52  4.06  3.39 -81.1 -0.448    18.49 19.95 01a57858o0273o
57858.470777 18.438271      NaN       18     45 o    0   0.95 186.44114 12.6683  2513.89  4411.11  4.00  3.39 -80.3 -0.445    18.47 19.88 01a57858o0303o
57858.484499 17.841885      NaN       88     59 o    0   0.79 186.44114 12.6683  2496.61  4527.02  4.18  3.60 -78.9 -0.439    18.41 19.83 01a57858o0331o
57861.511183 18.009935      NaN       92     45 o    0   1.13 186.44114 12.6683  2031.03  5761.33  4.72  4.08 -83.3 -0.407    18.10 19.65 01a57861o0269o
57861.523062 17.931525      NaN      106     46 o    0   1.21 186.44114 12.6683  2049.92  5798.89  4.92  4.18 -82.8 -0.399    18.02 19.52 01a57861o0293o
57861.534985 17.900816      NaN       77     58 o    0   1.05 186.44114 12.6683  1990.58  5720.29  4.92  4.28 -83.2 -0.397    17.98 19.45 01a57861o0317o
