         MJD         m       dm   uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
57537.348791 18.796518      NaN    41    23 c    0   1.04 186.44114 12.6683  6493.27  5945.76 3.98 3.57 -87.1 -0.455    19.51 21.50 02a57537o0244c
57537.360186 18.806434      NaN    46    21 c    0   1.26 186.44114 12.6683  6511.63  5829.78 4.00 3.60 -85.4 -0.441    19.50 21.49 02a57537o0262c
57537.371576 19.051202      NaN    27    20 c    0   1.25 186.44114 12.6683  6473.73  5887.75 3.90 3.53 -88.0 -0.439    19.50 21.46 02a57537o0279c
57543.312746 19.226921      NaN     8    22 c    0   1.01 186.44114 12.6683  6446.57  4568.48 4.04 3.82 -89.1 -0.460    19.50 21.52 02a57543o0203c
57543.325844 18.675237      NaN    48    25 c    0   0.92 186.44114 12.6683  6428.19  4530.56 3.97 3.83 -74.2 -0.457    19.50 21.52 02a57543o0227c
57543.353378 19.026525      NaN    23    22 c    0   0.86 186.44114 12.6683  6509.09  4492.92 3.92 3.76 -81.5 -0.448    19.41 21.39 02a57543o0269c
57543.367626 19.401649      NaN    -3    21 c    0   1.02 186.44114 12.6683  6474.52  4550.01 3.83 3.73 -81.0 -0.456    19.37 21.31 02a57543o0291c
57547.305177 19.334813      NaN     1    22 c    0   1.08 186.44114 12.6683  8999.69  4646.30 4.40 3.77  76.8 -0.457    19.51 21.54 02a57547o0142c
57547.317861 19.051202      NaN    21    22 c    0   0.90 186.44114 12.6683  8984.58  4607.99 4.48 3.84  78.5 -0.431    19.51 21.56 02a57547o0165c
57574.262343 19.197966      NaN     1    25 c    0   1.14 186.44114 12.6683  5935.15  5719.12 4.02 3.65  82.6 -0.475    19.24 21.00 02a57574o0047c
57574.271998 19.169763      NaN   -18    26 c    0   1.04 186.44114 12.6683  5915.80  5678.82 3.99 3.59  89.5 -0.462    19.38 21.28 02a57574o0066c
57574.284152 18.826541      NaN    29    26 c    0   0.88 186.44114 12.6683  5971.87  5755.22 3.98 3.61  88.6 -0.466    19.38 21.28 02a57574o0090c
57574.298256 19.197966      NaN     7    23 c    0   1.11 186.44114 12.6683  5990.57  5638.37 3.98 3.69 -85.1 -0.456    19.34 21.24 02a57574o0118c
57574.311130 18.693037      NaN    46    25 c    0   0.98 186.44114 12.6683  5954.83  5695.20 3.94 3.59 -86.4 -0.446    19.32 21.21 02a57574o0143c
57578.256339 18.261819      NaN    51    43 c    0   1.11 186.44114 12.6683  8712.24  5474.84 4.32 3.59  84.0 -0.446    18.71 20.01 02a57578o0035c
57578.262327 19.051202      NaN   -12    29 c    0   1.32 186.44114 12.6683  8694.03  5436.26 4.36 3.77  83.8 -0.455    19.00 20.60 02a57578o0047c
57578.271867 18.955691      NaN    14    27 c    0   1.19 186.44114 12.6683  8751.20  5514.52 4.36 3.68  83.4 -0.444    19.10 20.78 02a57578o0066c
57578.284046 18.489118      NaN    56    30 c    0   1.57 186.44114 12.6683  8771.89  5397.08 4.87 4.44  75.8 -0.411    18.96 20.76 02a57578o0090c
57578.298311 18.598565      NaN    36    32 c    0   1.19 186.44114 12.6683  8733.68  5453.74 5.13 4.74  75.5 -0.405    18.86 20.70 02a57578o0118c
57756.679928 17.170087      NaN   -88   164 c    0   0.80 186.44114 12.6683  8544.91  4126.94 3.76 3.38 -83.6 -0.410    17.71 17.72 02a57756o0884c
57776.649799 19.142275      NaN    26    18 c    0   1.06 186.44114 12.6683  7101.18  4890.09 3.84 3.60  85.5 -0.380    19.67 21.60 02a57776o0833c
57776.665609 19.510313      NaN   -50    19 c    0   1.30 186.44114 12.6683  7081.43  4849.73 3.87 3.59  87.0 -0.378    19.55 21.34 02a57776o0860c
57780.638408 19.318728      NaN    14    18 c    0   1.03 186.44114 12.6683  6948.18  6415.36 3.66 3.45 -78.7 -0.433    19.82 21.85 02a57780o0801c
57780.663043 19.401649      NaN    12    17 c    0   1.24 186.44114 12.6683  6929.69  6376.99 3.75 3.52 -79.8 -0.419    19.69 21.62 02a57780o0845c
57784.617629 19.384550      NaN    16    16 c    0   1.36 186.44114 12.6683  8655.27  4605.02 3.93 3.60  86.6 -0.394    19.77 21.86 02a57784o0581c
57784.643590 19.436675      NaN     7    18 c    0   1.15 186.44114 12.6683  8639.80  4566.73 3.92 3.60  86.1 -0.394    19.75 21.83 02a57784o0627c
57784.665237 19.401649      NaN   -13    21 c    0   1.11 186.44114 12.6683  8696.61  4644.66 4.01 3.74  86.6 -0.390    19.50 21.38 02a57784o0669c
57784.677735 17.707197      NaN  -141   100 c    0   1.01 186.44114 12.6683  8717.75  4528.92 4.21 3.94  79.4 -0.387    17.95 18.60 02a57784o0688c
57804.582757 18.796518      NaN    44    22 c    0   1.25 186.44114 12.6683  5747.25  6917.81 3.92 3.77  84.0 -0.398    19.29 21.06 02a57804o0710c
57804.602543 19.401649      NaN    -6    21 c    0   1.29 186.44114 12.6683  5731.61  6877.62 3.65 3.54 -84.6 -0.425    19.47 21.21 02a57804o0749c
57804.619463 18.729535      NaN    51    22 c    0   0.84 186.44114 12.6683  5789.00  6955.61 3.70 3.60  89.7 -0.419    19.42 21.14 02a57804o0778c
57804.633166 19.351140      NaN   -13    22 c    0   1.24 186.44114 12.6683  5808.05  6837.91 3.69 3.55 -89.9 -0.414    19.40 21.08 02a57804o0804c
57804.650827 19.142275      NaN    14    22 c    0   1.13 186.44114 12.6683  5774.28  6894.35 3.66 3.62  73.0 -0.412    19.33 20.98 02a57804o0839c
57808.580492 19.318728      NaN    11    19 c    0   1.21 186.44114 12.6683  5845.67  5661.06 3.68 3.50  85.8 -0.395    19.59 21.48 02a57808o0688c
57808.586360 19.367717      NaN     5    20 c    0   1.07 186.44114 12.6683  5828.95  5621.25 3.67 3.50  88.3 -0.396    19.46 21.34 02a57808o0699c
57808.606500 19.351140      NaN    -1    22 c    0   0.83 186.44114 12.6683  5888.24  5696.94 3.67 3.50 -89.5 -0.396    19.61 21.48 02a57808o0739c
57808.627241 18.921935      NaN    38    20 c    0   1.15 186.44114 12.6683  5909.69  5579.75 3.68 3.51  83.8 -0.396    19.56 21.41 02a57808o0777c
57808.628235 19.334813      NaN    10    19 c    0   1.20 186.44114 12.6683  5871.40  5637.36 3.67 3.50  87.1 -0.397    19.59 21.44 02a57808o0779c
57816.504300 19.549093      NaN     1    18 c    0   1.20 186.44114 12.6683  8843.32  4164.47 3.83 3.49  89.2 -0.403    19.78 21.90 02a57816o0493c
57816.513548 19.014394      NaN    39    17 c    0   1.21 186.44114 12.6683  8823.55  4131.15 3.83 3.48  87.0 -0.401    19.78 21.89 02a57816o0511c
57816.515004 19.631075      NaN   -10    17 c    0   1.47 186.44114 12.6683  8880.16  4208.66 3.81 3.43  88.8 -0.407    19.78 21.90 02a57816o0514c
57816.535860 19.454622      NaN    -5    20 c    0   0.73 186.44114 12.6683  8897.93  4095.15 3.87 3.49  87.6 -0.403    19.76 21.88 02a57816o0553c
57816.547679 19.256669      NaN    18    18 c    0   1.14 186.44114 12.6683  8860.52  4152.23 3.83 3.44  88.5 -0.405    19.77 21.87 02a57816o0574c
57836.506100 19.051202      NaN    21    22 c    0   1.22 186.44114 12.6683  6218.40  5993.53 3.82 3.65  84.3 -0.389    18.96 20.80 02a57836o0523c
57836.523043 18.847027      NaN    42    21 c    0   1.35 186.44114 12.6683  6198.89  5954.52 3.83 3.63  87.9 -0.392    18.93 20.72 02a57836o0554c
57836.538524 18.967180      NaN    22    24 c    0   1.14 186.44114 12.6683  6256.15  6031.60 3.84 3.64  88.0 -0.392    18.86 20.64 02a57836o0582c
57836.575957 18.255804      NaN    67    38 c    0   1.05 186.44114 12.6683  6240.47  5970.42 4.15 3.95  84.9 -0.383    18.35 20.13 02a57836o0650c
57840.495204 18.666446      NaN    49    25 c    0   0.85 186.44114 12.6683  6430.11  5566.43 3.95 3.82  83.3 -0.380    18.94 20.84 02a57840o0505c
57840.512991 18.967180      NaN    31    21 c    0   1.34 186.44114 12.6683  6411.52  5529.74 3.81 3.62  85.2 -0.394    18.97 20.81 02a57840o0538c
57840.538546 18.776955      NaN    37    25 c    0   0.83 186.44114 12.6683  6487.52  5605.93 3.77 3.55  87.9 -0.399    18.94 20.71 02a57840o0586c
57840.540112 19.351140      NaN   -17    22 c    0   1.08 186.44114 12.6683  6506.21  5489.83 3.75 3.52  88.2 -0.400    18.95 20.70 02a57840o0589c
57844.477299 18.867907      NaN    34    23 c    0   1.30 186.44114 12.6683  8533.18  5698.49 3.83 3.48 -86.9 -0.422    19.62 21.61 02a57844o0466c
57844.483034 19.241693      NaN     1    24 c    0   1.14 186.44114 12.6683  8515.69  5658.64 3.74 3.38 -85.9 -0.429    19.63 21.60 02a57844o0477c
57844.503795 19.351140      NaN   -10    22 c    0   1.12 186.44114 12.6683  8574.00  5735.39 3.90 3.57 -85.4 -0.415    19.57 21.57 02a57844o0517c
57844.524943 19.002397      NaN     7    28 c    0   0.73 186.44114 12.6683  8592.75  5618.63 3.84 3.49 -88.7 -0.418    19.56 21.49 02a57844o0556c
57844.525978 19.212347      NaN    -7    25 c    0   0.89 186.44114 12.6683  8553.62  5676.32 3.79 3.41 -88.0 -0.427    19.56 21.48 02a57844o0558c
57868.491248 16.216621      NaN   221   321 c    0   1.27 186.44114 12.6683  7170.78  3792.51 3.10 2.69  26.1 -0.450    15.95 16.87 02a57868o0287c
57868.504432 19.401649      NaN    12    17 c    0   1.31 186.44114 12.6683  7226.01  3871.52 3.26 2.87  28.5 -0.432    18.96 20.02 02a57868o0312c
57868.517543 19.302877      NaN    18    17 c    0   1.14 186.44114 12.6683  7244.33  3756.39 3.22 2.75  24.6 -0.429    19.07 20.05 02a57868o0337c
57868.531199 19.367717      NaN     8    19 c    0   1.38 186.44114 12.6683  7207.37  3813.89 3.50 3.07  28.6 -0.420    18.93 19.99 02a57868o0363c
57869.509492 19.287255      NaN    19    17 c    0   0.89 186.44114 12.6683  6552.75  6669.87 2.77 2.64  18.4 -0.465    19.25 20.39 02a57869o0331c
57869.523777 19.652575      NaN     2    16 c    0   1.13 186.44114 12.6683  6533.94  6631.24 2.75 2.59  19.8 -0.470    19.18 20.25 02a57869o0358c
57869.538675 19.472870      NaN     8    17 c    0   0.70 186.44114 12.6683  6591.40  6710.12 2.79 2.66  17.3 -0.472    19.07 20.11 02a57869o0386c
57869.553529 19.334813      NaN    13    18 c    0   1.09 186.44114 12.6683  6610.94  6595.98 3.07 2.95  14.8 -0.444    18.88 19.97 02a57869o0414c
57896.370213 19.766969      NaN   -23    15 c    0   1.85 186.44114 12.6683  8760.54  5342.51 3.78 3.53  68.3 -0.422    19.43 21.46 02a57896o0198c
57900.377593 19.868040      NaN     5    12 c    0   1.23 186.44114 12.6683  7467.47  4595.31 2.93 2.40  52.1 -0.461    19.62 21.33 02a57900o0249c
57900.411878 19.436675      NaN    19    14 c    0   0.80 186.44114 12.6683  7550.86  4553.67 2.88 2.45  45.4 -0.459    19.59 21.23 02a57900o0312c
57900.429320 19.922338      NaN    -2    13 c    0   0.84 186.44114 12.6683  7512.23  4611.83 2.89 2.47  43.7 -0.453    19.55 21.14 02a57900o0345c
57904.290845 19.510313      NaN    15    14 c    0   0.91 186.44114 12.6683  6289.55  4970.53 2.62 2.52 -42.1 -0.432    19.36 20.58 02a57904o0058c
58135.657423 19.334813      NaN    28    13 c    0   0.74 186.44114 12.6683  7576.87  1287.09 3.13 2.94  56.9 -0.389    19.65 21.72 02a58135o0947c
