         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
57510.449623 18.867907      NaN    43    20 c    0   3.60 186.44456 12.66024  7694.30  5675.17 4.57 4.35  80.7 -0.364    19.29 21.42 02a57510o0458c
57510.468028 19.510313      NaN  -110    19 c    0   2.66 186.44456 12.66024  7637.63  5655.74 4.04 3.79  81.0 -0.410    19.41 21.40 02a57510o0494c
57510.485858 19.401649      NaN  -149    21 c    0   3.70 186.44456 12.66024  7712.57  5735.01 4.06 3.80  81.5 -0.416    19.34 21.30 02a57510o0529c
57510.502461 19.212347      NaN   -20    25 c    0   2.06 186.44456 12.66024  7617.83  5753.56 4.13 3.93  80.7 -0.402    19.24 21.18 02a57510o0562c
57537.326391 19.454622      NaN  -125    20 c    0   2.48 186.44456 12.66024  6428.55  5892.38 4.07 3.64 -86.9 -0.457    19.52 21.55 02a57537o0204c
57537.337604 19.351140      NaN   -61    22 c    0   2.37 186.44456 12.66024  6409.97  5853.95 4.04 3.64 -86.4 -0.462    19.51 21.53 02a57537o0226c
57537.348791 19.351140      NaN  -102    22 c    0   3.06 186.44456 12.66024  6486.89  5930.14 3.98 3.57 -87.1 -0.455    19.51 21.50 02a57537o0244c
57537.360186 19.510313      NaN   -50    19 c    0   3.83 186.44456 12.66024  6505.25  5814.15 4.00 3.60 -85.3 -0.441    19.50 21.49 02a57537o0262c
57537.371576 18.955691      NaN    32    21 c    0   2.63 186.44456 12.66024  6467.35  5872.12 3.90 3.53 -88.0 -0.439    19.50 21.46 02a57537o0279c
57543.312746 19.510313      NaN  -108    19 c    0   2.95 186.44456 12.66024  6440.19  4552.86 4.04 3.82 -89.1 -0.460    19.50 21.52 02a57543o0203c
57543.325844 19.454622      NaN  -124    20 c    0   2.71 186.44456 12.66024  6421.81  4514.94 3.97 3.84 -73.6 -0.457    19.50 21.52 02a57543o0227c
57543.353378 19.351140      NaN  -105    22 c    0   2.54 186.44456 12.66024  6502.72  4477.30 3.92 3.76 -81.2 -0.449    19.41 21.39 02a57543o0269c
57543.367626 19.302877      NaN   -41    23 c    0   2.30 186.44456 12.66024  6468.14  4534.39 3.83 3.74 -80.5 -0.456    19.37 21.31 02a57543o0291c
57547.305177 19.351140      NaN   -46    22 c    0   1.99 186.44456 12.66024  8993.35  4630.61 4.39 3.78  76.7 -0.457    19.51 21.54 02a57547o0142c
57547.317861 19.569016      NaN   -73    18 c    0   3.59 186.44456 12.66024  8978.24  4592.30 4.48 3.84  78.4 -0.431    19.51 21.56 02a57547o0165c
57574.262343 19.256669      NaN  -168    24 c    0   2.32 186.44456 12.66024  5928.75  5703.51 4.02 3.65  82.6 -0.475    19.24 21.00 02a57574o0047c
57574.271998 19.169763      NaN   -54    26 c    0   2.07 186.44456 12.66024  5909.40  5663.21 3.99 3.59  89.5 -0.463    19.38 21.28 02a57574o0066c
57574.284152 19.302877      NaN  -106    23 c    0   2.34 186.44456 12.66024  5965.47  5739.61 3.98 3.61  88.7 -0.466    19.38 21.28 02a57574o0090c
57574.298256 19.302877      NaN   -95    23 c    0   2.61 186.44456 12.66024  5984.18  5622.76 3.98 3.69 -85.0 -0.456    19.34 21.24 02a57574o0118c
57574.311130 19.169763      NaN   -23    26 c    0   2.49 186.44456 12.66024  5948.44  5679.59 3.94 3.59 -86.3 -0.446    19.32 21.21 02a57574o0143c
57578.256339 18.702047      NaN  -105    40 c    0   2.42 186.44456 12.66024  8705.89  5459.16 4.32 3.59  83.9 -0.446    18.71 20.01 02a57578o0035c
57578.262327 19.089302      NaN   -72    28 c    0   2.94 186.44456 12.66024  8687.67  5420.57 4.36 3.77  83.8 -0.454    19.00 20.60 02a57578o0047c
57578.271867 19.169763      NaN  -142    26 c    0   2.34 186.44456 12.66024  8744.85  5498.83 4.36 3.69  83.4 -0.444    19.10 20.78 02a57578o0066c
57578.284046 18.978793      NaN  -146    31 c    0   2.76 186.44456 12.66024  8765.53  5381.39 4.87 4.44  75.7 -0.410    18.96 20.76 02a57578o0090c
57578.298311 19.128787      NaN  -267    27 c    0   2.15 186.44456 12.66024  8727.33  5438.05 5.13 4.74  75.4 -0.404    18.86 20.70 02a57578o0118c
57756.679928 16.847855      NaN   215   149 c    0   0.90 186.44456 12.66024  8538.57  4111.26 3.76 3.38 -83.6 -0.410    17.71 17.72 02a57756o0884c
57776.649799 19.063754      NaN    38    16 c    0   2.70 186.44456 12.66024  7094.81  4874.47 3.84 3.60  85.5 -0.380    19.67 21.60 02a57776o0833c
57776.665609 18.910912      NaN    48    17 c    0   3.41 186.44456 12.66024  7075.06  4834.10 3.87 3.59  87.0 -0.378    19.55 21.34 02a57776o0860c
57780.638408 19.696897      NaN   -43    16 c    0   2.67 186.44456 12.66024  6941.79  6399.72 3.66 3.45 -78.9 -0.433    19.82 21.85 02a57780o0801c
57780.663043 19.334813 0.291690    67    18 c    0   2.35 186.44456 12.66024  6923.31  6361.35 3.75 3.52 -79.9 -0.419    19.69 21.62 02a57780o0845c
57784.617629 19.155932      NaN    28    17 c    0   3.83 186.44456 12.66024  8648.93  4589.35 3.93 3.61  86.6 -0.394    19.77 21.86 02a57784o0581c
57784.643590 19.302877      NaN    18    17 c    0   3.30 186.44456 12.66024  8633.47  4551.05 3.91 3.60  86.1 -0.393    19.75 21.83 02a57784o0627c
57784.665237 19.436675      NaN     7    18 c    0   2.92 186.44456 12.66024  8690.27  4628.98 4.01 3.75  86.6 -0.389    19.50 21.38 02a57784o0669c
57784.677735 17.707197      NaN   -92   100 c    0   1.06 186.44456 12.66024  8711.42  4513.24 4.21 3.94  79.4 -0.387    17.95 18.60 02a57784o0688c
57804.582757 19.401649      NaN  -112    21 c    0   3.05 186.44456 12.66024  5740.84  6902.18 3.92 3.77  84.0 -0.398    19.29 21.06 02a57804o0710c
57804.602543 19.401649      NaN   -15    21 c    0   3.06 186.44456 12.66024  5725.20  6861.99 3.66 3.54 -84.8 -0.424    19.47 21.21 02a57804o0749c
57804.619463 19.256669      NaN   -30    24 c    0   2.33 186.44456 12.66024  5782.60  6939.97 3.70 3.60  89.6 -0.419    19.42 21.14 02a57804o0778c
57804.633166 19.076453      NaN    16    23 c    0   3.33 186.44456 12.66024  5801.65  6822.28 3.69 3.55  90.0 -0.414    19.40 21.08 02a57804o0804c
57804.650827 18.767304      NaN    38    25 c    0   2.85 186.44456 12.66024  5767.87  6878.71 3.66 3.62  73.0 -0.412    19.33 20.98 02a57804o0839c
57808.580492 19.454622      NaN   -94    20 c    0   3.04 186.44456 12.66024  5839.27  5645.45 3.68 3.50  85.8 -0.394    19.59 21.48 02a57808o0688c
57808.586360 19.510313      NaN   -72    19 c    0   3.10 186.44456 12.66024  5822.55  5605.64 3.67 3.50  88.2 -0.396    19.46 21.34 02a57808o0699c
57808.606500 19.351140      NaN   -99    22 c    0   2.08 186.44456 12.66024  5881.85  5681.33 3.67 3.50 -89.6 -0.396    19.61 21.48 02a57808o0739c
57808.627241 19.454622      NaN   -36    20 c    0   3.09 186.44456 12.66024  5903.30  5564.14 3.68 3.51  83.8 -0.396    19.56 21.41 02a57808o0777c
57808.628235 19.454622      NaN   -10    20 c    0   3.44 186.44456 12.66024  5865.01  5621.75 3.67 3.50  87.1 -0.396    19.59 21.44 02a57808o0779c
57816.504300 19.631075      NaN   -39    17 c    0   2.53 186.44456 12.66024  8836.99  4148.79 3.83 3.50  89.2 -0.403    19.78 21.90 02a57816o0493c
57816.513548 19.631075      NaN   -67    17 c    0   3.25 186.44456 12.66024  8817.22  4115.47 3.83 3.48  86.9 -0.401    19.78 21.89 02a57816o0511c
57816.515004 19.696897      NaN  -112    16 c    0   3.15 186.44456 12.66024  8873.83  4192.98 3.81 3.43  88.7 -0.406    19.78 21.90 02a57816o0514c
57816.535860 19.631075      NaN   -74    17 c    0   2.89 186.44456 12.66024  8891.60  4079.46 3.87 3.49  87.6 -0.403    19.76 21.88 02a57816o0553c
57816.547679 19.631075      NaN   -35    17 c    0   3.49 186.44456 12.66024  8854.20  4136.54 3.83 3.44  88.5 -0.405    19.77 21.87 02a57816o0574c
57836.506100 19.401649      NaN  -116    21 c    0   5.64 186.44456 12.66024  6212.00  5977.91 3.82 3.65  84.3 -0.389    18.96 20.80 02a57836o0523c
57836.523043 19.102305      NaN    20    21 c    0   4.48 186.44456 12.66024  6192.50  5938.91 3.83 3.63  87.9 -0.392    18.93 20.72 02a57836o0554c
57836.538524 19.351140      NaN   -26    22 c    0   4.14 186.44456 12.66024  6249.76  6015.98 3.84 3.64  87.9 -0.392    18.86 20.64 02a57836o0582c
57836.575957 18.836735      NaN    13    31 c    0   2.59 186.44456 12.66024  6234.08  5954.80 4.15 3.95  84.9 -0.383    18.35 20.13 02a57836o0650c
57840.495204 19.401649      NaN  -107    21 c    0   3.53 186.44456 12.66024  6423.72  5550.81 3.95 3.82  83.3 -0.379    18.94 20.84 02a57840o0505c
57840.512991 19.351140      NaN   -45    22 c    0   3.82 186.44456 12.66024  6405.14  5514.12 3.81 3.62  85.2 -0.394    18.97 20.81 02a57840o0538c
57840.538546 18.878500      NaN    27    25 c    0   3.05 186.44456 12.66024  6481.14  5590.31 3.77 3.55  87.9 -0.398    18.94 20.71 02a57840o0586c
57840.540112 18.748255      NaN    46    23 c    0   3.47 186.44456 12.66024  6499.83  5474.21 3.75 3.52  88.1 -0.400    18.95 20.70 02a57840o0589c
57844.477299 19.401649      NaN  -228    21 c    0   3.47 186.44456 12.66024  8526.81  5682.81 3.83 3.48 -87.0 -0.421    19.62 21.61 02a57844o0466c
57844.483034 18.738855      NaN    44    24 c    0   3.12 186.44456 12.66024  8509.33  5642.96 3.74 3.38 -85.9 -0.428    19.63 21.60 02a57844o0477c
57844.503795 19.212347      NaN   -47    25 c    0   2.55 186.44456 12.66024  8567.64  5719.70 3.90 3.57 -85.4 -0.414    19.57 21.57 02a57844o0517c
57844.524943 19.302877      NaN   -23    23 c    0   3.60 186.44456 12.66024  8586.39  5602.95 3.84 3.50 -88.7 -0.418    19.56 21.49 02a57844o0556c
57844.525978 18.910912      NaN    30    23 c    0   3.52 186.44456 12.66024  8547.26  5660.64 3.79 3.41 -88.0 -0.426    19.56 21.48 02a57844o0558c
57868.491248 16.447720      NaN  -122   319 c    0   0.87 186.44456 12.66024  7164.44  3776.87 3.10 2.69  26.0 -0.450    15.95 16.87 02a57868o0287c
57868.504432 18.582238      NaN    65    23 c    0   1.67 186.44456 12.66024  7219.66  3855.88 3.26 2.87  28.5 -0.431    18.96 20.02 02a57868o0312c
57868.517543 18.767304 0.192166   113    20 c    0   2.20 186.44456 12.66024  7237.99  3740.74 3.22 2.75  24.6 -0.428    19.07 20.05 02a57868o0337c
57868.531199 18.615142      NaN    61    23 c    0   2.11 186.44456 12.66024  7201.03  3798.24 3.51 3.07  28.6 -0.420    18.93 19.99 02a57868o0363c
57869.509492 19.569016      NaN   -51    18 c    0   2.94 186.44456 12.66024  6546.37  6654.23 2.77 2.64  18.4 -0.465    19.25 20.39 02a57869o0331c
57869.523777 19.631075      NaN  -135    17 c    0   3.35 186.44456 12.66024  6527.56  6615.60 2.75 2.59  19.8 -0.469    19.18 20.25 02a57869o0358c
57869.538675 18.933071      NaN    34    21 c    0   2.61 186.44456 12.66024  6585.01  6694.48 2.79 2.66  17.3 -0.472    19.07 20.11 02a57869o0386c
57869.553529 19.226921 0.322786    74    22 c    0   2.34 186.44456 12.66024  6604.56  6580.34 3.07 2.95  14.8 -0.444    18.88 19.97 02a57869o0414c
57896.370213 19.631075      NaN  -129    17 c    0   2.80 186.44456 12.66024  8754.17  5326.80 3.78 3.53  68.2 -0.421    19.43 21.46 02a57896o0198c
57900.377593 19.256669      NaN    27    15 c    0   2.28 186.44456 12.66024  7461.10  4579.63 2.93 2.40  52.0 -0.461    19.62 21.33 02a57900o0249c
57900.411878 19.766969      NaN   -39    15 c    0   2.96 186.44456 12.66024  7544.50  4537.99 2.89 2.45  45.3 -0.459    19.59 21.23 02a57900o0312c
57900.429320 19.743105      NaN    10    12 c    0   4.98 186.44456 12.66024  7505.87  4596.15 2.89 2.47  43.6 -0.453    19.55 21.14 02a57900o0345c
57904.290845 19.719755 0.346512    47    15 c    0   2.39 186.44456 12.66024  6283.15  4954.89 2.62 2.52 -42.2 -0.432    19.36 20.58 02a57904o0058c
58135.657423 19.950541      NaN     2    12 c    0   3.78 186.44456 12.66024  7570.54  1271.32 3.13 2.94  56.8 -0.389    19.65 21.72 02a58135o0947c
58162.613307 17.623637      NaN  -125   108 c    0   1.78 186.44456 12.66024  1282.31 10180.08 2.82 2.40  16.6 -0.443    17.66 19.41 02a58162o0364c
58162.623919 19.569016      NaN   -65    18 c    0   2.92 186.44456 12.66024  1302.83 10060.51 2.72 2.28  12.0 -0.431    19.82 21.78 02a58162o0386c
58163.596772 18.280067      NaN   -49    59 c    0   1.35 186.44456 12.66024  7728.37  2129.76 2.65 2.56  82.2 -0.403    17.86 19.80 02a58163o0703c
58163.603362 18.944322      NaN    -2    32 c    0   1.57 186.44456 12.66024  7711.77  2091.52 2.75 2.65  78.9 -0.399    18.48 20.40 02a58163o0714c
58163.623781 19.816329      NaN     7    12 c    0   2.72 186.44456 12.66024  7771.34  2169.48 2.69 2.59  56.6 -0.411    19.82 21.86 02a58163o0755c
58163.635664 19.841877      NaN   -42    14 c    0   3.75 186.44456 12.66024  7789.67  2050.46 2.79 2.66  51.0 -0.401    19.64 21.74 02a58163o0778c
58167.585709 18.504094      NaN     6    46 c    0   1.77 186.44456 12.66024  3360.40  9160.88 2.71 2.37  12.7 -0.444    18.40 20.37 02a58167o0781c
58167.602228 19.569016      NaN   -45    18 c    0   4.09 186.44456 12.66024  3343.07  9120.03 2.73 2.34  10.3 -0.437    19.21 21.37 02a58167o0816c
58167.606387 18.094452      NaN   102    36 c    0   2.32 186.44456 12.66024  3401.20  9200.03 2.73 2.29  10.9 -0.452    18.19 20.27 02a58167o0823c
58167.620628 17.837796      NaN     8    86 c    0   1.36 186.44456 12.66024  3419.70  9080.08 2.86 2.43  19.2 -0.439    17.43 19.63 02a58167o0853c
58171.553705 19.014394      NaN     6    28 c    0   2.17 186.44456 12.66024  2068.34  9366.43 2.63 2.33  10.1 -0.445    18.90 20.69 02a58171o0493c
58171.571486 17.163487      NaN  -215   165 c    0   1.21 186.44456 12.66024  2047.69  9324.87 2.77 2.51  10.3 -0.439    16.69 18.39 02a58171o0528c
58171.575494 16.664210      NaN    64   240 c    0   0.88 186.44456 12.66024  2106.29  9404.83 2.69 2.39   9.8 -0.460    16.49 18.12 02a58171o0535c
58171.591152 18.034118      NaN   -68    74 c    0   1.11 186.44456 12.66024  2126.69  9285.11 2.66 2.31  10.0 -0.445    17.76 19.43 02a58171o0565c
58194.469806 19.841877      NaN   -24    14 c    0   3.37 186.44456 12.66024  7176.47  5870.19 2.60 2.52 -32.5 -0.405    19.76 21.59 02a58194o0547c
58194.482053 19.841877      NaN   -32    14 c    0   2.61 186.44456 12.66024  7153.71  5834.98 2.59 2.46  68.1 -0.429    19.76 21.58 02a58194o0573c
58194.489749 19.766969      NaN   -32    15 c    0   2.83 186.44456 12.66024  7212.31  5910.55 2.66 2.53 -54.9 -0.432    19.74 21.58 02a58194o0588c
58194.502279 19.816329      NaN     1    14 c    0   2.43 186.44456 12.66024  7221.99  5794.53 2.58 2.54 -71.6 -0.418    19.76 21.57 02a58194o0615c
58226.459370 19.014394      NaN    -3    30 c    0   2.52 186.44456 12.66024  2959.84  9153.70 2.74 2.53 -46.6 -0.405    18.60 20.23 02a58226o0294c
58226.469944 18.944322 0.316673    96    28 c    0   1.97 186.44456 12.66024  2940.43  9114.00 2.71 2.55 -23.4 -0.414    18.76 20.40 02a58226o0316c
58226.480958 18.410251      NaN    55    34 c    0   1.75 186.44456 12.66024  2996.56  9191.04 2.66 2.48 -16.5 -0.435    18.55 20.12 02a58226o0339c
58226.491313 18.786693      NaN   -21    37 c    0   1.77 186.44456 12.66024  3016.38  9072.81 2.77 2.60 -18.8 -0.419    18.33 19.94 02a58226o0361c
58227.442544 19.510313      NaN    -8    19 c    0   3.68 186.44456 12.66024  3567.19  9089.59 2.55 2.47 -14.0 -0.440    19.41 21.21 02a58227o0277c
58227.459107 18.094452      NaN    51    53 c    0   2.27 186.44456 12.66024  3548.85  9048.41 2.70 2.59  -9.4 -0.432    17.70 19.34 02a58227o0313c
58227.462844 18.847027      NaN   -22    35 c    0   2.40 186.44456 12.66024  3606.07  9127.73 2.69 2.64  50.9 -0.441    18.53 20.21 02a58227o0320c
58227.476751 18.142010      NaN  -124    67 c    0   2.14 186.44456 12.66024  3624.22  9008.20 2.65 2.52  -5.5 -0.434    17.43 19.08 02a58227o0350c
58251.409289 20.039830 0.341231    35    11 c    0   3.32 186.44456 12.66024  5660.09  1512.31 2.64 2.58  56.2 -0.399    19.76 21.67 02a58251o0394c
58251.498315 19.491430      NaN     1    19 c    0   1.93 186.44456 12.66024  2596.34 10393.92 2.69 2.56 -40.6 -0.394    19.42 21.02 02a58251o0574c
58251.507944 19.696897      NaN   -49    16 c    0   2.38 186.44456 12.66024  2597.43 10395.67 2.76 2.60 -27.6 -0.394    19.29 20.90 02a58251o0594c
58251.508400 19.696897      NaN   -42    16 c    0   2.08 186.44456 12.66024  7547.09   723.12 2.70 2.65 -83.1 -0.403    19.39 21.06 02a58251o0595c
58251.519717 19.510313 0.342864    57    18 c    0   2.33 186.44456 12.66024  7544.88   725.71 2.75 2.66 -46.2 -0.407    19.30 20.94 02a58251o0618c
58252.452408 19.271854      NaN    20    17 c    0   3.15 186.44456 12.66024  2600.20 10389.42 2.63 2.49 -19.8 -0.403    19.59 21.22 02a58252o0456c
58252.470801 19.026525      NaN    41    16 c    0   2.45 186.44456 12.66024  2599.42 10390.30 2.66 2.45  -2.1 -0.425    19.55 21.14 02a58252o0492c
58252.477120 19.510313      NaN    18    13 c    0   2.89 186.44456 12.66024  7553.41   717.79 2.63 2.58 -76.1 -0.412    19.52 21.21 02a58252o0504c
58252.487082 19.318728      NaN    23    15 c    0   2.67 186.44456 12.66024  2599.55 10391.94 2.75 2.51  -7.0 -0.417    19.38 21.01 02a58252o0523c
58252.490621 19.589310      NaN     2    17 c    0   2.74 186.44456 12.66024  7552.45   719.35 2.66 2.63 -78.2 -0.414    19.48 21.11 02a58252o0530c
58252.501284 18.955691      NaN    38    19 c    0   2.42 186.44456 12.66024  2598.27 10392.90 2.70 2.46  -2.5 -0.421    19.32 20.85 02a58252o0550c
58252.503924 19.351140      NaN     9    19 c    0   2.07 186.44456 12.66024  7548.78   720.94 2.67 2.64 -86.2 -0.414    19.37 20.93 02a58252o0555c
58252.517312 19.510313      NaN   -47    19 c    0   1.51 186.44456 12.66024  7564.05   725.05 2.74 2.63 -43.8 -0.416    19.26 20.79 02a58252o0580c
58253.257276 17.156927      NaN     6   164 c    0   0.02 186.44456 12.66024  7840.59    44.28 2.91 2.87  77.0 -0.389    19.59 21.39 02a58253o0015c
58253.260977 18.336727      NaN   -15    56 c    0   1.54 186.44456 12.66024  2906.20  9701.00 2.92 2.84 -58.3 -0.423    17.81 19.60 02a58253o0023c
58253.263730 19.128787      NaN   -89    27 c    0   2.42 186.44456 12.66024  7895.79    65.17 2.86 2.68  60.1 -0.422    19.26 21.05 02a58253o0029c
58253.268375 18.767304 0.230599   113    24 c    0   2.62 186.44456 12.66024  2885.80  9720.78 3.05 2.96  37.4 -0.417    19.02 20.97 02a58253o0039c
58255.394375 19.696897      NaN   -19    16 c    0   2.69 186.44456 12.66024  1360.90 10168.62 2.74 2.56   6.3 -0.415    19.57 21.50 02a58255o0099c
58255.400268 18.910912      NaN    42    19 c    0   2.40 186.44456 12.66024  6305.17   476.29 2.78 2.53  45.7 -0.427    19.46 21.35 02a58255o0111c
58255.405455 18.967180      NaN    37    19 c    0   2.43 186.44456 12.66024  1343.37 10128.34 2.64 2.50  -3.6 -0.432    19.07 20.87 02a58255o0122c
58255.411395 19.089302      NaN   -48    28 c    0   2.27 186.44456 12.66024  6287.45   434.62 2.68 2.49  44.1 -0.430    18.59 20.37 02a58255o0134c
58259.360075 19.569016      NaN   -16    18 c    0   4.08 186.44456 12.66024  4209.11 10031.74 2.76 2.63 -35.5 -0.412    19.38 20.79 02a58259o0039c
58259.366625 19.401649      NaN   -43    21 c    0   2.62 186.44456 12.66024  9209.01   366.43 2.83 2.65  40.3 -0.396    19.42 20.87 02a58259o0051c
58259.371657 19.454622      NaN   -32    20 c    0   2.98 186.44456 12.66024  4189.76  9991.76 2.76 2.66 -33.7 -0.415    19.39 20.80 02a58259o0061c
58259.378852 19.197966 0.242862    76    17 c    0   6.14 186.44456 12.66024  4247.38 10071.10 2.93 2.73  -0.2 -0.433    19.35 20.80 02a58259o0074c
58259.379764 19.169763      NaN  -169    26 c    0   2.00 186.44456 12.66024  9190.76   325.72 2.88 2.67  44.3 -0.401    19.41 20.87 02a58259o0076c
58259.392224 19.256669      NaN    -6    24 c    0   2.43 186.44456 12.66024  9247.83   405.12 3.07 2.87  37.0 -0.403    19.35 20.87 02a58259o0103c
58259.393138 18.631975      NaN    56    24 c    0   2.50 186.44456 12.66024  4267.54  9950.41 2.96 2.81  -6.3 -0.436    19.28 20.79 02a58259o0105c
58259.399308 19.454622      NaN   -45    20 c    0   3.64 186.44456 12.66024  9269.98   285.43 3.10 2.78  38.5 -0.389    19.34 20.87 02a58259o0117c
58279.354673 19.256669      NaN    27    15 c    0   5.14 186.44456 12.66024  4131.26  9888.88 2.74 2.56 -47.5 -0.414    19.45 21.19 02a58279o0238c
58279.358778 19.128787      NaN    24    19 c    0   2.65 186.44456 12.66024  9131.73   225.91 2.76 2.62  37.3 -0.386    19.49 21.27 02a58279o0246c
58279.366011 19.589310      NaN     8    15 c    0   6.56 186.44456 12.66024  4113.06  9848.93 2.74 2.58 -39.7 -0.420    19.42 21.16 02a58279o0261c
58279.369941 19.454622      NaN    -9    20 c    0   2.97 186.44456 12.66024  9114.10   186.20 2.81 2.65  44.1 -0.407    19.49 21.24 02a58279o0269c
58279.377158 19.674510      NaN     1    16 c    0   4.32 186.44456 12.66024  4170.43  9926.94 2.74 2.60 -39.4 -0.420    19.35 21.07 02a58279o0284c
58279.381371 19.142275      NaN    17    21 c    0   2.33 186.44456 12.66024  9171.74   265.50 2.69 2.60  42.5 -0.384    19.40 21.16 02a58279o0292c
